text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
We are sure this is suitable to all of us.,PREP,Preposition_Replacing,PREP,"{'G': 2.685546875, 'PREP': 3.318359375, 'DET': -4.33984375, 'SVA': -4.234375}",G,"{'G': 5.078125, 'PREP': 3.0078125, 'DET': -5.6640625, 'SVA': -4.67578125}",G,"{'G': 5.2734375, 'PREP': 1.15234375, 'DET': -6.69140625, 'SVA': -4.2734375}"
"I went inside to ask for that package but they told me that it was gone, so, I went to many shops just to get the same answer.",PREP,Preposition_Replacing,PREP,"{'G': 2.619140625, 'PREP': 3.396484375, 'DET': -4.4921875, 'SVA': -4.08203125}",G,"{'G': 4.61328125, 'PREP': 3.94140625, 'DET': -5.59765625, 'SVA': -4.875}",G,"{'G': 5.18359375, 'PREP': 1.265625, 'DET': -6.68359375, 'SVA': -4.34765625}"
I am looking forward to hearing you very soon.,PREP,Preposition_Missing,PREP,"{'G': 2.56640625, 'PREP': 3.3125, 'DET': -3.974609375, 'SVA': -4.3515625}",G,"{'G': 5.02734375, 'PREP': 2.447265625, 'DET': -6.25390625, 'SVA': -3.67578125}",PREP,"{'G': 1.212890625, 'PREP': 5.7265625, 'DET': -5.80078125, 'SVA': -5.578125}"
"Except these two things, it was quite good.",PREP,Preposition_Missing,PREP,"{'G': 2.6953125, 'PREP': 3.322265625, 'DET': -4.35546875, 'SVA': -4.23828125}",G,"{'G': 4.33984375, 'PREP': 4.203125, 'DET': -5.16796875, 'SVA': -5.11328125}",G,"{'G': 4.2578125, 'PREP': 2.26171875, 'DET': -6.55859375, 'SVA': -4.60546875}"
I am thinking mostly of computers.,G,Preposition_Replacing,G,"{'G': 4.21875, 'PREP': 0.9658203125, 'DET': -4.9140625, 'SVA': -3.888671875}",PREP,"{'G': 3.126953125, 'PREP': 4.6953125, 'DET': -5.0703125, 'SVA': -3.931640625}",G,"{'G': 4.86328125, 'PREP': 1.3876953125, 'DET': -6.5, 'SVA': -4.13671875}"
Another one is that how much money I have to bring.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.650390625, 'PREP': 3.341796875, 'DET': -4.39453125, 'SVA': -4.1640625}",G,"{'G': 6.0390625, 'PREP': 0.90478515625, 'DET': -5.265625, 'SVA': -4.18359375}",G,"{'G': 5.67578125, 'PREP': 0.65771484375, 'DET': -6.58984375, 'SVA': -4.28125}"
So as we can imagine the Future Fashion might be pleasant or unpleasant for different people.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.841796875, 'PREP': 3.177734375, 'DET': -4.65234375, 'SVA': -4.10546875}",G,"{'G': 4.50390625, 'PREP': 4.02734375, 'DET': -5.296875, 'SVA': -5.0703125}",PREP,"{'G': 2.189453125, 'PREP': 5.21875, 'DET': -6.71484375, 'SVA': -5.73828125}"
"Firstly, Palace Hotel has been booked into for the group's accommodation and I spoke with the hotel manager about travelling to the conference.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.017578125, 'PREP': 3.05859375, 'DET': -4.8203125, 'SVA': -4.09375}",G,"{'G': 4.58984375, 'PREP': 3.935546875, 'DET': -5.67578125, 'SVA': -4.81640625}",PREP,"{'G': 2.36328125, 'PREP': 5.02734375, 'DET': -6.7421875, 'SVA': -5.71875}"
HE WANTED TO DIE BECAUSE OF THIS.,G,Preposition_Replacing,G,"{'G': 3.53515625, 'PREP': -0.0311737060546875, 'DET': -6.15234375, 'SVA': -0.74755859375}",PREP,"{'G': 3.8359375, 'PREP': 4.65234375, 'DET': -5.37890625, 'SVA': -4.6328125}",G,"{'G': 4.91015625, 'PREP': 1.4765625, 'DET': -6.58984375, 'SVA': -4.3125}"
"Not only is it a simple job, but also you can enjoy working with a lot of colleagues at your age.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.572265625, 'PREP': 3.41796875, 'DET': -4.44921875, 'SVA': -4.0859375}",G,"{'G': 4.4921875, 'PREP': 4.125, 'DET': -5.72265625, 'SVA': -4.87109375}",G,"{'G': 5.15234375, 'PREP': 1.3408203125, 'DET': -6.734375, 'SVA': -4.36328125}"
"In reply to your letter received the 13th of June, I first would like to say that it is a great pleasure for me to have been chosen.",PREP,Preposition_Missing,PREP,"{'G': 2.73828125, 'PREP': 3.296875, 'DET': -4.5859375, 'SVA': -4.1015625}",G,"{'G': 4.44140625, 'PREP': 4.1328125, 'DET': -5.66015625, 'SVA': -4.796875}",G,"{'G': 4.859375, 'PREP': 1.48046875, 'DET': -6.51953125, 'SVA': -4.296875}"
"Fans weren't allowed to take any sharp things in with them, like knives or scissors.",G,Preposition_Missing,G,"{'G': 4.80859375, 'PREP': -1.2412109375, 'DET': -3.7109375, 'SVA': -3.47265625}",PREP,"{'G': 3.939453125, 'PREP': 4.23046875, 'DET': -5.51171875, 'SVA': -4.31640625}",PREP,"{'G': 1.94140625, 'PREP': 5.390625, 'DET': -6.5859375, 'SVA': -5.67578125}"
"For this conference I suggest wearing something very comfortable but elegant. The organisation wants all the men to wear a jacket, but a tie is not necessary.",G,Preposition_Unnecessary,G,"{'G': 3.09765625, 'PREP': 2.966796875, 'DET': -4.8125, 'SVA': -4.15625}",PREP,"{'G': 4.0234375, 'PREP': 4.5625, 'DET': -5.35546875, 'SVA': -4.80078125}",G,"{'G': 5.03125, 'PREP': 1.41015625, 'DET': -6.66015625, 'SVA': -4.34765625}"
And do you have any idea of how much money I need to bring?,PREP,Preposition_Unnecessary,PREP,"{'G': 2.486328125, 'PREP': 3.451171875, 'DET': -4.3984375, 'SVA': -4.01953125}",G,"{'G': 5.375, 'PREP': 2.44921875, 'DET': -5.57421875, 'SVA': -4.6484375}",G,"{'G': 6.2265625, 'PREP': 0.1387939453125, 'DET': -6.71484375, 'SVA': -4.2734375}"
"Firstly, the material of which clothes are made is a wide variety.",PREP,Preposition_Missing,PREP,"{'G': 2.89453125, 'PREP': 3.08203125, 'DET': -4.6640625, 'SVA': -4.08984375}",G,"{'G': 4.6640625, 'PREP': 3.810546875, 'DET': -5.64453125, 'SVA': -4.91015625}",PREP,"{'G': 2.13671875, 'PREP': 5.25, 'DET': -6.6484375, 'SVA': -5.7421875}"
"When I get to the camp, I'd like to swim and climb.",G,Preposition_Missing,G,"{'G': 3.16796875, 'PREP': 2.884765625, 'DET': -4.85546875, 'SVA': -4.13671875}",PREP,"{'G': 3.87890625, 'PREP': 4.54296875, 'DET': -5.58203125, 'SVA': -4.48046875}",G,"{'G': 5.3671875, 'PREP': 0.9951171875, 'DET': -6.71484375, 'SVA': -4.20703125}"
Irene knew senators that Pamela hugs.,G,wh_questions_object_gap,G,"{'G': 5.19140625, 'PREP': -2.275390625, 'DET': -4.56640625, 'SVA': -2.380859375}",DET,"{'G': -0.75830078125, 'PREP': -2.568359375, 'DET': 8.2421875, 'SVA': -3.701171875}",G,"{'G': 7.1640625, 'PREP': -2.521484375, 'DET': -5.1640625, 'SVA': -2.96875}"
And we knew that from that day on that he knew anything about our secret we would live in danger of being caught.,PREP,Preposition_Missing,PREP,"{'G': 2.771484375, 'PREP': 3.267578125, 'DET': -4.5078125, 'SVA': -4.19140625}",G,"{'G': 4.97265625, 'PREP': 3.259765625, 'DET': -5.4296875, 'SVA': -4.9453125}",G,"{'G': 5.93359375, 'PREP': 0.56396484375, 'DET': -6.7578125, 'SVA': -4.375}"
I was very surprised on the result of the competition.,PREP,Preposition_Replacing,PREP,"{'G': 2.57421875, 'PREP': 3.4375, 'DET': -4.46484375, 'SVA': -4.08984375}",G,"{'G': 4.92578125, 'PREP': 3.259765625, 'DET': -5.91015625, 'SVA': -4.56640625}",PREP,"{'G': 0.18017578125, 'PREP': 5.5703125, 'DET': -4.34375, 'SVA': -4.78125}"
"However, we have to consider about our nature and human being.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.451171875, 'PREP': 3.478515625, 'DET': -4.31640625, 'SVA': -4.0625}",G,"{'G': 4.36328125, 'PREP': 4.1875, 'DET': -5.4609375, 'SVA': -4.87890625}",PREP,"{'G': 0.17333984375, 'PREP': 5.546875, 'DET': -4.50390625, 'SVA': -4.5859375}"
I can remember one shopping trip which I went with a man and it was a nightmare.,PREP,Preposition_Missing,PREP,"{'G': 2.8671875, 'PREP': 3.212890625, 'DET': -4.6796875, 'SVA': -4.12109375}",G,"{'G': 4.32421875, 'PREP': 4.25, 'DET': -5.51171875, 'SVA': -4.8671875}",G,"{'G': 4.4765625, 'PREP': 1.93359375, 'DET': -6.5625, 'SVA': -4.4296875}"
I am writing to you because there were deviations from the advertisement which was published on the newspaper.,PREP,Preposition_Replacing,PREP,"{'G': 2.6171875, 'PREP': 3.396484375, 'DET': -4.49609375, 'SVA': -4.08984375}",G,"{'G': 4.30859375, 'PREP': 4.26953125, 'DET': -5.55078125, 'SVA': -4.80078125}",G,"{'G': 5.453125, 'PREP': 0.9794921875, 'DET': -6.72265625, 'SVA': -4.2734375}"
.,G,Preposition_Unnecessary,G,"{'G': 3.568359375, 'PREP': -2.509765625, 'DET': -5.27734375, 'SVA': 1.232421875}",SVA,"{'G': 0.58984375, 'PREP': -2.744140625, 'DET': -5.3125, 'SVA': 5.78125}",G,"{'G': 5.1796875, 'PREP': 0.1434326171875, 'DET': -6.3671875, 'SVA': -2.857421875}"
Finally I would like to know if I need a lot of money about this trip and if we are going to visit some buildings.,PREP,Preposition_Replacing,PREP,"{'G': 2.66796875, 'PREP': 3.365234375, 'DET': -4.515625, 'SVA': -4.109375}",G,"{'G': 5.0234375, 'PREP': 3.0234375, 'DET': -5.203125, 'SVA': -4.99609375}",PREP,"{'G': 2.294921875, 'PREP': 5.10546875, 'DET': -6.73046875, 'SVA': -5.7421875}"
I am writing to complain about a show that I saw at your theatre.,G,Preposition_Replacing,G,"{'G': 3.740234375, 'PREP': 2.048828125, 'DET': -5.0234375, 'SVA': -4.09765625}",PREP,"{'G': 4.109375, 'PREP': 4.4140625, 'DET': -5.76171875, 'SVA': -4.51953125}",G,"{'G': 5.91796875, 'PREP': 0.48388671875, 'DET': -6.78125, 'SVA': -4.203125}"
Andrea tour rivers.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.416015625, 'PREP': -1.6875, 'DET': -2.0703125, 'SVA': 6.12890625}",G,"{'G': 6.44921875, 'PREP': -2.6875, 'DET': -4.94921875, 'SVA': -1.2109375}",SVA,"{'G': -2.32421875, 'PREP': -3.1484375, 'DET': -1.5888671875, 'SVA': 9.4296875}"
"But, instead there was a different actor, who I had never heard about before!",PREP,Preposition_Replacing,PREP,"{'G': 2.912109375, 'PREP': 3.15625, 'DET': -4.75, 'SVA': -4.08984375}",G,"{'G': 4.640625, 'PREP': 3.884765625, 'DET': -5.578125, 'SVA': -4.88671875}",G,"{'G': 4.67578125, 'PREP': 1.697265625, 'DET': -6.5625, 'SVA': -4.3671875}"
I felt very disappointed then but I have learned something new about humans ; it is you can only trust yourself.,PREP,Preposition_Missing,PREP,"{'G': 2.740234375, 'PREP': 3.0234375, 'DET': -3.669921875, 'SVA': -4.60546875}",G,"{'G': 4.66015625, 'PREP': 3.79296875, 'DET': -5.4609375, 'SVA': -4.95703125}",G,"{'G': 4.9453125, 'PREP': 1.41015625, 'DET': -6.62109375, 'SVA': -4.28125}"
It takes five minutes to get to my college by foot.,PREP,Preposition_Replacing,PREP,"{'G': 2.548828125, 'PREP': 3.390625, 'DET': -4.22265625, 'SVA': -4.19140625}",G,"{'G': 5.71875, 'PREP': 1.4697265625, 'DET': -5.99609375, 'SVA': -3.8359375}",PREP,"{'G': 2.94921875, 'PREP': 4.25390625, 'DET': -6.77734375, 'SVA': -5.41796875}"
"And also I have never played the piano with singers before, and after that makes me more confident and has improved my skills a lot.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.873046875, 'PREP': 3.19140625, 'DET': -4.6796875, 'SVA': -4.125}",G,"{'G': 4.95703125, 'PREP': 3.330078125, 'DET': -5.6171875, 'SVA': -4.83203125}",G,"{'G': 4.70703125, 'PREP': 1.685546875, 'DET': -6.5703125, 'SVA': -4.390625}"
It is believed that to be one of the most popular activities in Merton College.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.734375, 'PREP': 3.287109375, 'DET': -4.50390625, 'SVA': -4.15234375}",G,"{'G': 4.51171875, 'PREP': 4.0625, 'DET': -5.39453125, 'SVA': -5.0625}",PREP,"{'G': 2.392578125, 'PREP': 4.90234375, 'DET': -6.6796875, 'SVA': -5.63671875}"
If you travel around you can see a lot of difference still from different cultures.,PREP,Preposition_Replacing,PREP,"{'G': 2.45703125, 'PREP': 3.44921875, 'DET': -4.29296875, 'SVA': -4.078125}",G,"{'G': 4.5234375, 'PREP': 3.90625, 'DET': -5.66015625, 'SVA': -4.78515625}",PREP,"{'G': 2.146484375, 'PREP': 5.2421875, 'DET': -6.68359375, 'SVA': -5.73046875}"
"Finally, at your last day, I suggest you do a sightseeing tour in our town.",PREP,Preposition_Replacing,PREP,"{'G': 2.529296875, 'PREP': 3.44921875, 'DET': -4.33203125, 'SVA': -4.12890625}",G,"{'G': 4.28125, 'PREP': 4.26953125, 'DET': -5.55078125, 'SVA': -4.78125}",G,"{'G': 4.5859375, 'PREP': 1.8173828125, 'DET': -6.55859375, 'SVA': -4.4296875}"
I decided to go to the Circle Theatre with the hope that your show would provide me all these emotions that I had been looking for in Great Britain.,PREP,Preposition_Missing,PREP,"{'G': 2.927734375, 'PREP': 3.12109375, 'DET': -4.6640625, 'SVA': -4.1640625}",G,"{'G': 4.90234375, 'PREP': 3.4296875, 'DET': -5.5546875, 'SVA': -4.890625}",G,"{'G': 4.9296875, 'PREP': 1.42578125, 'DET': -6.59375, 'SVA': -4.296875}"
"First of all, I don't think it's professional to change the principal actor in the last minute, the play should have been with Danny Brook, but it wasn't.",PREP,Preposition_Replacing,PREP,"{'G': 2.79296875, 'PREP': 3.2734375, 'DET': -4.71875, 'SVA': -4.04296875}",G,"{'G': 4.359375, 'PREP': 4.2265625, 'DET': -5.56640625, 'SVA': -4.8046875}",PREP,"{'G': 2.5703125, 'PREP': 4.7109375, 'DET': -6.70703125, 'SVA': -5.6171875}"
We would like to ask if we could go to this show on the 15th March instead off doing the visit to the Science Museum.,PREP,Preposition_Replacing,PREP,"{'G': 2.46875, 'PREP': 3.470703125, 'DET': -4.49609375, 'SVA': -3.943359375}",G,"{'G': 4.6171875, 'PREP': 3.84765625, 'DET': -5.83984375, 'SVA': -4.69921875}",G,"{'G': 5.16015625, 'PREP': 1.21875, 'DET': -6.6015625, 'SVA': -4.32421875}"
"I'm sure that if you listen to it you will start reading the book immediately, and find out there are many challenges for your new career.",PREP,Preposition_Replacing,PREP,"{'G': 2.572265625, 'PREP': 3.419921875, 'DET': -4.42578125, 'SVA': -4.08984375}",G,"{'G': 4.91015625, 'PREP': 3.353515625, 'DET': -5.63671875, 'SVA': -4.8359375}",G,"{'G': 5.7734375, 'PREP': 0.6962890625, 'DET': -6.8046875, 'SVA': -4.29296875}"
"From this moment, I knew without the shadow of a doubt that my mother would know it sooner or later.",PREP,Preposition_Missing,PREP,"{'G': 2.765625, 'PREP': 3.28125, 'DET': -4.49609375, 'SVA': -4.18359375}",G,"{'G': 4.65625, 'PREP': 3.779296875, 'DET': -5.56640625, 'SVA': -4.859375}",G,"{'G': 5.21875, 'PREP': 1.2900390625, 'DET': -6.7109375, 'SVA': -4.41796875}"
We are also enthusiastic about your sightseeing in bus and the River trip to Greenwich on Monday and visiting to the National Art Gallery on Wednesday.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.703125, 'PREP': 3.345703125, 'DET': -4.578125, 'SVA': -4.0859375}",G,"{'G': 4.73828125, 'PREP': 3.68359375, 'DET': -5.7734375, 'SVA': -4.7421875}",PREP,"{'G': 1.82421875, 'PREP': 5.484375, 'DET': -6.5234375, 'SVA': -5.671875}"
I've got lots of things about the concert to talk to you about.,G,Preposition_Missing,G,"{'G': 3.154296875, 'PREP': 2.89453125, 'DET': -4.76171875, 'SVA': -4.1796875}",PREP,"{'G': 4.23828125, 'PREP': 4.328125, 'DET': -5.68359375, 'SVA': -4.6875}",G,"{'G': 4.9140625, 'PREP': 1.431640625, 'DET': -6.5859375, 'SVA': -4.28515625}"
I would like to ask you about some other things.,G,Preposition_Missing,G,"{'G': 3.06640625, 'PREP': 2.90625, 'DET': -4.4296875, 'SVA': -4.3515625}",PREP,"{'G': 3.29296875, 'PREP': 4.80859375, 'DET': -5.01171875, 'SVA': -4.2109375}",PREP,"{'G': 1.4306640625, 'PREP': 5.65625, 'DET': -6.10546875, 'SVA': -5.59375}"
"I'm writing you to reply to your letter asking for some more information about me, to give you all the information you need.",PREP,Preposition_Missing,PREP,"{'G': 2.556640625, 'PREP': 3.41796875, 'DET': -4.4375, 'SVA': -4.06640625}",G,"{'G': 4.28125, 'PREP': 4.26171875, 'DET': -5.79296875, 'SVA': -4.66796875}",G,"{'G': 5.125, 'PREP': 1.2568359375, 'DET': -6.65625, 'SVA': -4.2578125}"
"With regard to the activities you offer, it is difficult to choose in such a huge variety, but I prefer to do those I know better such as climbing.",PREP,Preposition_Replacing,PREP,"{'G': 2.61328125, 'PREP': 3.35546875, 'DET': -4.2734375, 'SVA': -4.2265625}",G,"{'G': 4.4375, 'PREP': 4.109375, 'DET': -5.37890625, 'SVA': -4.97265625}",PREP,"{'G': 2.037109375, 'PREP': 5.34375, 'DET': -6.63671875, 'SVA': -5.7421875}"
I am also writing to make a suggestion and to give you my opinion for next year's festival.,PREP,Preposition_Replacing,PREP,"{'G': 2.9921875, 'PREP': 3.08984375, 'DET': -4.7890625, 'SVA': -4.1171875}",G,"{'G': 4.2890625, 'PREP': 4.26953125, 'DET': -5.51953125, 'SVA': -4.8046875}",PREP,"{'G': 2.224609375, 'PREP': 5.1796875, 'DET': -6.69921875, 'SVA': -5.7421875}"
It didn't take long until my embarrassing story to get out in the open.,PREP,Preposition_Replacing,PREP,"{'G': 2.833984375, 'PREP': 3.130859375, 'DET': -4.390625, 'SVA': -4.2734375}",G,"{'G': 4.6328125, 'PREP': 3.79296875, 'DET': -5.58203125, 'SVA': -4.84765625}",G,"{'G': 5.4140625, 'PREP': 0.98193359375, 'DET': -6.7890625, 'SVA': -4.18359375}"
"When I told her, she promised to me that she would keep the secret.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.990234375, 'PREP': 3.04296875, 'DET': -4.578125, 'SVA': -4.23828125}",G,"{'G': 5.21484375, 'PREP': 2.71875, 'DET': -5.84765625, 'SVA': -4.4375}",G,"{'G': 5.56640625, 'PREP': 0.8896484375, 'DET': -6.734375, 'SVA': -4.3203125}"
if I have to take any special equipment to the activities that I've chosen,PREP,Preposition_Replacing,PREP,"{'G': 2.74609375, 'PREP': 3.2890625, 'DET': -4.51953125, 'SVA': -4.14453125}",G,"{'G': 4.53515625, 'PREP': 3.951171875, 'DET': -5.65625, 'SVA': -4.78125}",PREP,"{'G': 1.865234375, 'PREP': 5.453125, 'DET': -6.5546875, 'SVA': -5.67578125}"
"Perhaps, he moved into another town.",PREP,Preposition_Replacing,PREP,"{'G': 2.677734375, 'PREP': 3.25390625, 'DET': -4.515625, 'SVA': -4.00390625}",G,"{'G': 4.9140625, 'PREP': 3.298828125, 'DET': -5.73828125, 'SVA': -4.6953125}",G,"{'G': 5.5546875, 'PREP': 0.82568359375, 'DET': -6.6875, 'SVA': -4.2421875}"
I would prefer to go to the Camp on July.,PREP,Preposition_Replacing,PREP,"{'G': 2.333984375, 'PREP': 3.552734375, 'DET': -4.140625, 'SVA': -4.07421875}",G,"{'G': 5.453125, 'PREP': 2.0078125, 'DET': -5.8125, 'SVA': -4.14453125}",PREP,"{'G': 0.148193359375, 'PREP': 5.546875, 'DET': -4.3671875, 'SVA': -4.68359375}"
Specially at weekends.,G,Preposition_Missing,G,"{'G': 5.12109375, 'PREP': -1.96484375, 'DET': -5.2265625, 'SVA': -2.0625}",PREP,"{'G': 3.056640625, 'PREP': 4.7890625, 'DET': -5.23828125, 'SVA': -3.734375}",PREP,"{'G': 2.3046875, 'PREP': 5.0625, 'DET': -6.7421875, 'SVA': -5.6875}"
"Although I know how to surf, I have no idea about sailing. I have only read about it and I am very interested trying.",PREP,Preposition_Missing,PREP,"{'G': 2.91015625, 'PREP': 3.154296875, 'DET': -4.68359375, 'SVA': -4.1328125}",G,"{'G': 5.24609375, 'PREP': 2.5703125, 'DET': -5.71484375, 'SVA': -4.49609375}",G,"{'G': 4.45703125, 'PREP': 1.91796875, 'DET': -6.50390625, 'SVA': -4.4296875}"
"We can go to any place we like, avoiding traffic and to crowded buses and trains, etc.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.5625, 'PREP': 3.423828125, 'DET': -4.4140625, 'SVA': -4.078125}",G,"{'G': 4.359375, 'PREP': 4.21484375, 'DET': -5.359375, 'SVA': -4.97265625}",PREP,"{'G': 1.6796875, 'PREP': 5.5546875, 'DET': -6.41015625, 'SVA': -5.62890625}"
"For unknown reasons, I found the restaurant closed (there was no information giving a reason for closing it).",G,Preposition_Replacing,G,"{'G': 3.060546875, 'PREP': 2.97265625, 'DET': -4.66015625, 'SVA': -4.23046875}",PREP,"{'G': 3.494140625, 'PREP': 4.7734375, 'DET': -5.07421875, 'SVA': -4.421875}",G,"{'G': 4.609375, 'PREP': 1.7900390625, 'DET': -6.5703125, 'SVA': -4.421875}"
I am sure together we can spend a good student conference at my college.,PREP,Preposition_Missing,PREP,"{'G': 2.80078125, 'PREP': 3.236328125, 'DET': -4.5546875, 'SVA': -4.14453125}",G,"{'G': 4.82421875, 'PREP': 3.369140625, 'DET': -6.05859375, 'SVA': -4.41796875}",PREP,"{'G': 1.68359375, 'PREP': 5.5546875, 'DET': -6.375, 'SVA': -5.6484375}"
