text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
We are sure this is suitable to all of us.,PREP,Preposition_Replacing,PREP,"{'G': 2.685546875, 'PREP': 3.318359375, 'DET': -4.33984375, 'SVA': -4.234375}",G,"{'G': 5.078125, 'PREP': 3.0078125, 'DET': -5.6640625, 'SVA': -4.67578125}",G,"{'G': 5.2734375, 'PREP': 1.15234375, 'DET': -6.69140625, 'SVA': -4.2734375}"
"And regarding the activities, I must choose Photography and Painting because I am not very good for sports and I think I do well at these things.",PREP,Preposition_Replacing,PREP,"{'G': 2.666015625, 'PREP': 3.357421875, 'DET': -4.58203125, 'SVA': -4.046875}",PREP,"{'G': 3.708984375, 'PREP': 4.70703125, 'DET': -5.21484375, 'SVA': -4.5625}",G,"{'G': 4.5546875, 'PREP': 1.8671875, 'DET': -6.55859375, 'SVA': -4.45703125}"
"For the last one hundred years science and technology has taken a big step, if we look back.",PREP,Preposition_Replacing,PREP,"{'G': 2.50390625, 'PREP': 3.46484375, 'DET': -4.49609375, 'SVA': -3.994140625}",PREP,"{'G': 3.673828125, 'PREP': 4.71875, 'DET': -5.296875, 'SVA': -4.50390625}",G,"{'G': 4.5625, 'PREP': 1.890625, 'DET': -6.56640625, 'SVA': -4.4765625}"
"I am very sorry to say it was definitely not a perfect evening out, and I am therefore asking you for a refund of the amount I paid, or part of it.",PREP,Preposition_Replacing,PREP,"{'G': 2.51953125, 'PREP': 3.458984375, 'DET': -4.484375, 'SVA': -4.0078125}",PREP,"{'G': 3.443359375, 'PREP': 4.7890625, 'DET': -5.0625, 'SVA': -4.36328125}",G,"{'G': 4.82421875, 'PREP': 1.556640625, 'DET': -6.59765625, 'SVA': -4.34375}"
"As you possibly already know, the end - of - conference party will take place at the main reception room at the same hotel.",PREP,Preposition_Replacing,PREP,"{'G': 2.48046875, 'PREP': 3.4765625, 'DET': -4.46875, 'SVA': -3.9921875}",PREP,"{'G': 3.3203125, 'PREP': 4.80078125, 'DET': -5.0078125, 'SVA': -4.25}",G,"{'G': 4.6484375, 'PREP': 1.7529296875, 'DET': -6.58203125, 'SVA': -4.41015625}"
I am writing to you in connection with your programme of spending three days in London.,PREP,Preposition_Replacing,PREP,"{'G': 2.384765625, 'PREP': 3.521484375, 'DET': -4.2734375, 'SVA': -4.03125}",PREP,"{'G': 3.705078125, 'PREP': 4.69140625, 'DET': -5.328125, 'SVA': -4.52734375}",G,"{'G': 5.1875, 'PREP': 1.2333984375, 'DET': -6.66015625, 'SVA': -4.3125}"
As you can see I had a very disappointing evening - the worst one during my week's holiday in London.,PREP,Preposition_Replacing,PREP,"{'G': 2.53515625, 'PREP': 3.45703125, 'DET': -4.484375, 'SVA': -4.03515625}",PREP,"{'G': 3.302734375, 'PREP': 4.8046875, 'DET': -5.00390625, 'SVA': -4.2265625}",G,"{'G': 4.296875, 'PREP': 2.23046875, 'DET': -6.59375, 'SVA': -4.58984375}"
"He didn't want to say what Sarah had just told him, it just came out of his mouth, when he talked to James.",G,Preposition_Replacing,G,"{'G': 3.291015625, 'PREP': 2.69140625, 'DET': -4.8984375, 'SVA': -4.12890625}",G,"{'G': 4.70703125, 'PREP': 3.712890625, 'DET': -5.55078125, 'SVA': -4.87890625}",PREP,"{'G': 1.5810546875, 'PREP': 5.56640625, 'DET': -6.28515625, 'SVA': -5.5546875}"
I have recently been to London on holiday so I decided to spend my free time going to the musical show you were advertising for.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.435546875, 'PREP': 3.484375, 'DET': -4.21875, 'SVA': -4.125}",PREP,"{'G': 3.5703125, 'PREP': 4.7578125, 'DET': -5.23046875, 'SVA': -4.40625}",G,"{'G': 4.8046875, 'PREP': 1.5078125, 'DET': -6.5390625, 'SVA': -4.26953125}"
"The people were wonderful, they were helping each other with everything and it was a lot of easier to do.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.77734375, 'PREP': 3.1484375, 'DET': -4.28125, 'SVA': -4.265625}",PREP,"{'G': 3.400390625, 'PREP': 4.796875, 'DET': -5.06640625, 'SVA': -4.30859375}",G,"{'G': 5.31640625, 'PREP': 1.259765625, 'DET': -6.77734375, 'SVA': -4.4296875}"
"I went inside to ask for that package but they told me that it was gone, so, I went to many shops just to get the same answer.",PREP,Preposition_Replacing,PREP,"{'G': 2.619140625, 'PREP': 3.396484375, 'DET': -4.4921875, 'SVA': -4.08203125}",G,"{'G': 4.61328125, 'PREP': 3.94140625, 'DET': -5.59765625, 'SVA': -4.875}",G,"{'G': 5.18359375, 'PREP': 1.265625, 'DET': -6.68359375, 'SVA': -4.34765625}"
"Then, we have to be the best secret keepers as possible, or we will end up like Ali and Pat.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.544921875, 'PREP': 3.4375, 'DET': -4.484375, 'SVA': -4.01953125}",PREP,"{'G': 4.1484375, 'PREP': 4.41796875, 'DET': -5.37890625, 'SVA': -4.8359375}",G,"{'G': 4.9921875, 'PREP': 1.3642578125, 'DET': -6.5859375, 'SVA': -4.26953125}"
"Except these two things, it was quite good.",PREP,Preposition_Missing,PREP,"{'G': 2.6953125, 'PREP': 3.322265625, 'DET': -4.35546875, 'SVA': -4.23828125}",G,"{'G': 4.33984375, 'PREP': 4.203125, 'DET': -5.16796875, 'SVA': -5.11328125}",G,"{'G': 4.2578125, 'PREP': 2.26171875, 'DET': -6.55859375, 'SVA': -4.60546875}"
Another one is that how much money I have to bring.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.650390625, 'PREP': 3.341796875, 'DET': -4.39453125, 'SVA': -4.1640625}",G,"{'G': 6.0390625, 'PREP': 0.90478515625, 'DET': -5.265625, 'SVA': -4.18359375}",G,"{'G': 5.67578125, 'PREP': 0.65771484375, 'DET': -6.58984375, 'SVA': -4.28125}"
"I am just writing this letter in order to complain about the musical show I saw last Sunday, at the evening.",PREP,Preposition_Replacing,PREP,"{'G': 2.685546875, 'PREP': 3.361328125, 'DET': -4.5859375, 'SVA': -4.0703125}",PREP,"{'G': 3.505859375, 'PREP': 4.76171875, 'DET': -5.15234375, 'SVA': -4.37890625}",G,"{'G': 4.5859375, 'PREP': 1.8173828125, 'DET': -6.55078125, 'SVA': -4.4453125}"
The noses bothers Alicia.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -0.314697265625, 'PREP': -2.419921875, 'DET': -2.95703125, 'SVA': 5.9453125}",SVA,"{'G': 1.6904296875, 'PREP': -3.427734375, 'DET': -5.53515625, 'SVA': 5.5546875}",G,"{'G': 4.265625, 'PREP': -2.76953125, 'DET': -5.7421875, 'SVA': 2.56640625}"
I am writing to you about an incident that occurred with the musical which was put on at your theatre during my week's holiday in London.,PREP,Preposition_Replacing,PREP,"{'G': 2.62109375, 'PREP': 3.404296875, 'DET': -4.546875, 'SVA': -4.05078125}",PREP,"{'G': 3.720703125, 'PREP': 4.6953125, 'DET': -5.30078125, 'SVA': -4.53125}",G,"{'G': 4.83203125, 'PREP': 1.5048828125, 'DET': -6.55078125, 'SVA': -4.3046875}"
"I might suggest you wear a casual outfit, because many students feel relaxing after a whole day sitting and listening at the conference.",PREP,Preposition_Missing,PREP,"{'G': 2.849609375, 'PREP': 3.21875, 'DET': -4.62890625, 'SVA': -4.1484375}",PREP,"{'G': 3.8125, 'PREP': 4.6640625, 'DET': -5.34375, 'SVA': -4.60546875}",G,"{'G': 4.51171875, 'PREP': 1.904296875, 'DET': -6.51953125, 'SVA': -4.4296875}"
I am writing to you about an incident that occurred at the musical which was put on by your theatre during my week's holiday in London.,PREP,Preposition_Replacing,PREP,"{'G': 2.607421875, 'PREP': 3.4140625, 'DET': -4.546875, 'SVA': -4.0390625}",PREP,"{'G': 3.64453125, 'PREP': 4.7265625, 'DET': -5.25, 'SVA': -4.48046875}",G,"{'G': 4.8828125, 'PREP': 1.5107421875, 'DET': -6.60546875, 'SVA': -4.32421875}"
I am writing to complain about your musical show. I am not really satisfied about it.,PREP,Preposition_Replacing,PREP,"{'G': 2.65234375, 'PREP': 3.37890625, 'DET': -4.4765625, 'SVA': -4.11328125}",PREP,"{'G': 3.419921875, 'PREP': 4.77734375, 'DET': -5.0859375, 'SVA': -4.328125}",G,"{'G': 6.2109375, 'PREP': 0.12249755859375, 'DET': -6.76171875, 'SVA': -4.14453125}"
"Not only is it a simple job, but also you can enjoy working with a lot of colleagues at your age.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.572265625, 'PREP': 3.41796875, 'DET': -4.44921875, 'SVA': -4.0859375}",G,"{'G': 4.4921875, 'PREP': 4.125, 'DET': -5.72265625, 'SVA': -4.87109375}",G,"{'G': 5.15234375, 'PREP': 1.3408203125, 'DET': -6.734375, 'SVA': -4.36328125}"
"In spite of the fact that I told her to keep it as a secret, she went to my cousin's house and retold exactly what I had told her.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.681640625, 'PREP': 3.35546875, 'DET': -4.61328125, 'SVA': -4.04296875}",PREP,"{'G': 4.25, 'PREP': 4.3359375, 'DET': -5.49609375, 'SVA': -4.79296875}",G,"{'G': 5.5, 'PREP': 0.98583984375, 'DET': -6.77734375, 'SVA': -4.32421875}"
"In reply to your letter received the 13th of June, I first would like to say that it is a great pleasure for me to have been chosen.",PREP,Preposition_Missing,PREP,"{'G': 2.73828125, 'PREP': 3.296875, 'DET': -4.5859375, 'SVA': -4.1015625}",G,"{'G': 4.44140625, 'PREP': 4.1328125, 'DET': -5.66015625, 'SVA': -4.796875}",G,"{'G': 4.859375, 'PREP': 1.48046875, 'DET': -6.51953125, 'SVA': -4.296875}"
"Fans weren't allowed to take any sharp things in with them, like knives or scissors.",G,Preposition_Missing,G,"{'G': 4.80859375, 'PREP': -1.2412109375, 'DET': -3.7109375, 'SVA': -3.47265625}",PREP,"{'G': 3.939453125, 'PREP': 4.23046875, 'DET': -5.51171875, 'SVA': -4.31640625}",PREP,"{'G': 1.94140625, 'PREP': 5.390625, 'DET': -6.5859375, 'SVA': -5.67578125}"
And do you have any idea of how much money I need to bring?,PREP,Preposition_Unnecessary,PREP,"{'G': 2.486328125, 'PREP': 3.451171875, 'DET': -4.3984375, 'SVA': -4.01953125}",G,"{'G': 5.375, 'PREP': 2.44921875, 'DET': -5.57421875, 'SVA': -4.6484375}",G,"{'G': 6.2265625, 'PREP': 0.1387939453125, 'DET': -6.71484375, 'SVA': -4.2734375}"
"He doesn't want help because he wants to prove the little boy and himself that he is not really old, even if he has lived many years.",PREP,Preposition_Missing,PREP,"{'G': 2.978515625, 'PREP': 3.0703125, 'DET': -4.6171875, 'SVA': -4.2109375}",PREP,"{'G': 4.04296875, 'PREP': 4.515625, 'DET': -5.328125, 'SVA': -4.79296875}",G,"{'G': 4.8046875, 'PREP': 1.599609375, 'DET': -6.55859375, 'SVA': -4.3984375}"
Modern technology also allows you to go into the Internet to get any information you need.,PREP,Preposition_Replacing,PREP,"{'G': 2.396484375, 'PREP': 3.5, 'DET': -4.296875, 'SVA': -4.0234375}",PREP,"{'G': 3.595703125, 'PREP': 4.74609375, 'DET': -5.17578125, 'SVA': -4.48828125}",G,"{'G': 4.18359375, 'PREP': 2.416015625, 'DET': -6.609375, 'SVA': -4.6953125}"
I would like to make some comments about the event that I went.,PREP,Preposition_Missing,PREP,"{'G': 2.740234375, 'PREP': 3.322265625, 'DET': -4.55078125, 'SVA': -4.12890625}",PREP,"{'G': 3.328125, 'PREP': 4.80078125, 'DET': -5.03515625, 'SVA': -4.24609375}",G,"{'G': 4.5859375, 'PREP': 1.7890625, 'DET': -6.53515625, 'SVA': -4.39453125}"
Technology is very important for my life.,PREP,Preposition_Replacing,PREP,"{'G': 2.703125, 'PREP': 3.2421875, 'DET': -4.0859375, 'SVA': -4.39453125}",PREP,"{'G': 3.275390625, 'PREP': 4.8046875, 'DET': -4.953125, 'SVA': -4.23828125}",G,"{'G': 4.515625, 'PREP': 1.89453125, 'DET': -6.56640625, 'SVA': -4.453125}"
"I have a summer holiday from at the end of June to the beginning of September as I am a student, but I am planning to work in August in a part - time job.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.591796875, 'PREP': 3.42578125, 'DET': -4.578125, 'SVA': -4.00390625}",PREP,"{'G': 3.37890625, 'PREP': 4.80078125, 'DET': -5.0625, 'SVA': -4.27734375}",G,"{'G': 4.9921875, 'PREP': 1.2783203125, 'DET': -6.55078125, 'SVA': -4.20703125}"
"Nowadays, we use a lot of modern technology both at home and the office but it has its advantages and disadvantages.",PREP,Preposition_Missing,PREP,"{'G': 2.509765625, 'PREP': 3.447265625, 'DET': -4.55078125, 'SVA': -3.94140625}",PREP,"{'G': 3.357421875, 'PREP': 4.8046875, 'DET': -5.0234375, 'SVA': -4.2734375}",G,"{'G': 4.53125, 'PREP': 1.91015625, 'DET': -6.55078125, 'SVA': -4.46875}"
"In the bus or even on the tube, I can talk with a friend via a mobile phone when I feel bored.",PREP,Preposition_Replacing,PREP,"{'G': 2.5546875, 'PREP': 3.44921875, 'DET': -4.5703125, 'SVA': -3.9765625}",PREP,"{'G': 3.466796875, 'PREP': 4.77734375, 'DET': -5.18359375, 'SVA': -4.32421875}",G,"{'G': 4.37109375, 'PREP': 2.078125, 'DET': -6.53515625, 'SVA': -4.52734375}"
I prefer to stay in a tent as I go camping every summer and am used to sleeping in tents.,PREP,Preposition_Replacing,PREP,"{'G': 2.4375, 'PREP': 3.5, 'DET': -4.28515625, 'SVA': -4.0859375}",PREP,"{'G': 3.369140625, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.28515625}",G,"{'G': 5.17578125, 'PREP': 1.1943359375, 'DET': -6.6484375, 'SVA': -4.2578125}"
"First it was used only by the military or by scientists but the last twenty years modern technology has been found in any house, rich or poor, and it helps people do hard work.",PREP,Preposition_Missing,PREP,"{'G': 2.521484375, 'PREP': 3.44921875, 'DET': -4.48046875, 'SVA': -4.015625}",PREP,"{'G': 3.537109375, 'PREP': 4.76171875, 'DET': -5.02734375, 'SVA': -4.49609375}",G,"{'G': 4.09375, 'PREP': 2.5546875, 'DET': -6.59375, 'SVA': -4.76171875}"
"Now, Sally and I are married, have three children, a marvellous house and both of us are working in a big company.",PREP,Preposition_Replacing,PREP,"{'G': 2.484375, 'PREP': 3.45703125, 'DET': -4.2734375, 'SVA': -4.1171875}",PREP,"{'G': 3.845703125, 'PREP': 4.6328125, 'DET': -5.2265625, 'SVA': -4.72265625}",G,"{'G': 4.9609375, 'PREP': 1.412109375, 'DET': -6.640625, 'SVA': -4.2421875}"
"I am so grateful and I can't believe I am so lucky to receive your letter in which you said that I have won the first prize in your competition, for two weeks camping in California in the U.S.A.",PREP,Preposition_Replacing,PREP,"{'G': 2.517578125, 'PREP': 3.45703125, 'DET': -4.4140625, 'SVA': -4.046875}",PREP,"{'G': 3.419921875, 'PREP': 4.7890625, 'DET': -5.0546875, 'SVA': -4.3359375}",G,"{'G': 5.3671875, 'PREP': 1.162109375, 'DET': -6.79296875, 'SVA': -4.37890625}"
At the end I was punished and stayed at home for two weeks.,PREP,Preposition_Replacing,PREP,"{'G': 2.58203125, 'PREP': 3.416015625, 'DET': -4.5234375, 'SVA': -4.02734375}",PREP,"{'G': 3.31640625, 'PREP': 4.80859375, 'DET': -5.0234375, 'SVA': -4.23046875}",G,"{'G': 5.0390625, 'PREP': 1.23046875, 'DET': -6.5390625, 'SVA': -4.1875}"
I'm very keen on climbing. I joined a climbing club in my town 2 years ago and have reached the top of several middle - high mountains.,PREP,Preposition_Missing,PREP,"{'G': 2.59375, 'PREP': 3.421875, 'DET': -4.53125, 'SVA': -4.03125}",PREP,"{'G': 4.1640625, 'PREP': 4.3984375, 'DET': -5.4375, 'SVA': -4.82421875}",G,"{'G': 3.595703125, 'PREP': 3.56640625, 'DET': -6.87890625, 'SVA': -5.30078125}"
And we knew that from that day on that he knew anything about our secret we would live in danger of being caught.,PREP,Preposition_Missing,PREP,"{'G': 2.771484375, 'PREP': 3.267578125, 'DET': -4.5078125, 'SVA': -4.19140625}",G,"{'G': 4.97265625, 'PREP': 3.259765625, 'DET': -5.4296875, 'SVA': -4.9453125}",G,"{'G': 5.93359375, 'PREP': 0.56396484375, 'DET': -6.7578125, 'SVA': -4.375}"
A lot of men insults Wayne.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': 0.08294677734375, 'PREP': -2.65625, 'DET': -3.095703125, 'SVA': 5.6875}",SVA,"{'G': 1.599609375, 'PREP': -3.494140625, 'DET': -5.43359375, 'SVA': 5.609375}",G,"{'G': 4.73828125, 'PREP': -2.65234375, 'DET': -5.8125, 'SVA': 1.7158203125}"
"If I was asked to choose the least attractive thing that I have to do on an everyday basis, shopping would most definitely be placed somewhere on the top of the list.",PREP,Preposition_Replacing,PREP,"{'G': 2.78515625, 'PREP': 3.26953125, 'DET': -4.58984375, 'SVA': -4.13671875}",PREP,"{'G': 3.755859375, 'PREP': 4.671875, 'DET': -5.20703125, 'SVA': -4.625}",G,"{'G': 5.5390625, 'PREP': 1.0087890625, 'DET': -6.8046875, 'SVA': -4.3984375}"
"On the other hand, the wide range of plays and films to choose impressed me the most.",PREP,Preposition_Missing,PREP,"{'G': 2.69140625, 'PREP': 3.33984375, 'DET': -4.6328125, 'SVA': -4.046875}",PREP,"{'G': 3.439453125, 'PREP': 4.78125, 'DET': -5.0703125, 'SVA': -4.36328125}",G,"{'G': 4.609375, 'PREP': 1.728515625, 'DET': -6.51171875, 'SVA': -4.32421875}"
