text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
Some dancer that liked all girls cries.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.1806640625, 'PREP': -2.982421875, 'DET': -2.607421875, 'SVA': 5.4140625}",G,"{'G': 6.73046875, 'PREP': -2.51953125, 'DET': -4.54296875, 'SVA': -2.080078125}",G,"{'G': 7.19140625, 'PREP': -2.359375, 'DET': -5.69140625, 'SVA': -2.833984375}"
Kristin wasn't discovering what most drivers that are competing find.,G,wh_vs_that_with_gap_long_distance,SVA,"{'G': 0.332763671875, 'PREP': -2.802734375, 'DET': -3.080078125, 'SVA': 5.44921875}",G,"{'G': 6.83203125, 'PREP': -2.013671875, 'DET': -4.43359375, 'SVA': -2.943359375}",G,"{'G': 7.21484375, 'PREP': -2.41796875, 'DET': -5.3125, 'SVA': -3.09375}"
Candice has sold.,G,drop_argument,SVA,"{'G': 2.388671875, 'PREP': -2.5, 'DET': -5.00390625, 'SVA': 3.19140625}",G,"{'G': 6.6484375, 'PREP': -2.529296875, 'DET': -4.2734375, 'SVA': -2.25}",G,"{'G': 7.140625, 'PREP': -2.59375, 'DET': -4.98046875, 'SVA': -2.9609375}"
The dancers imagine that Nicole isn't thinking about them.,G,principle_A_domain_1,SVA,"{'G': 0.8046875, 'PREP': -2.68359375, 'DET': -3.88671875, 'SVA': 5.14453125}",G,"{'G': 6.7890625, 'PREP': -2.23046875, 'DET': -4.2109375, 'SVA': -2.822265625}",G,"{'G': 7.2109375, 'PREP': -2.43359375, 'DET': -5.203125, 'SVA': -3.154296875}"
The universities figure out that this actress has disgusted a lot of actresses.,G,wh_vs_that_no_gap,SVA,"{'G': 0.84521484375, 'PREP': -2.51953125, 'DET': -4.25390625, 'SVA': 5.17578125}",G,"{'G': 6.80859375, 'PREP': -2.1796875, 'DET': -4.5703125, 'SVA': -2.625}",G,"{'G': 7.2109375, 'PREP': -2.396484375, 'DET': -5.359375, 'SVA': -3.07421875}"
Companies were researched by the patient.,G,animate_subject_passive,SVA,"{'G': 0.355224609375, 'PREP': -1.953125, 'DET': -4.3515625, 'SVA': 5.515625}",G,"{'G': 6.78125, 'PREP': -2.328125, 'DET': -4.37109375, 'SVA': -2.578125}",G,"{'G': 7.203125, 'PREP': -2.3984375, 'DET': -5.421875, 'SVA': -3.001953125}"
The Borgias wrote.,G,irregular_past_participle_verbs,SVA,"{'G': 2.763671875, 'PREP': -2.828125, 'DET': -4.97265625, 'SVA': 2.875}",G,"{'G': 5.69921875, 'PREP': -3.09375, 'DET': -4.88671875, 'SVA': 0.2120361328125}",G,"{'G': 7.1328125, 'PREP': -2.603515625, 'DET': -5.0, 'SVA': -2.904296875}"
These actors that haven't investigated Cheryl paint.,G,distractor_agreement_relative_clause,SVA,"{'G': 2.29296875, 'PREP': -2.787109375, 'DET': -4.72265625, 'SVA': 3.41015625}",G,"{'G': 6.62109375, 'PREP': -2.669921875, 'DET': -4.14453125, 'SVA': -2.16015625}",G,"{'G': 7.11328125, 'PREP': -2.6015625, 'DET': -5.27734375, 'SVA': -2.66015625}"
All waiters that have concealed Dawn do figure out who hasn't investigated Cynthia.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.427490234375, 'PREP': -2.6484375, 'DET': -3.494140625, 'SVA': 5.4765625}",G,"{'G': 6.76953125, 'PREP': -2.28515625, 'DET': -4.25, 'SVA': -2.716796875}",G,"{'G': 7.21484375, 'PREP': -2.3671875, 'DET': -5.515625, 'SVA': -3.009765625}"
Many adults' doctor was annoyed by the casserole.,G,passive_1,SVA,"{'G': -1.1904296875, 'PREP': -1.810546875, 'DET': -2.36328125, 'SVA': 6.125}",G,"{'G': 6.75, 'PREP': -2.056640625, 'DET': -5.22265625, 'SVA': -2.140625}",G,"{'G': 7.21484375, 'PREP': -2.41015625, 'DET': -5.42578125, 'SVA': -2.974609375}"
The niece of women sells many projectors.,G,distractor_agreement_relational_noun,SVA,"{'G': 2.224609375, 'PREP': -2.92578125, 'DET': -4.3671875, 'SVA': 3.3984375}",G,"{'G': 6.67578125, 'PREP': -2.54296875, 'DET': -4.8671875, 'SVA': -1.724609375}",G,"{'G': 7.17578125, 'PREP': -2.42578125, 'DET': -5.5625, 'SVA': -2.8046875}"
Some lady that sells some hospitals encourages Vanessa to move.,G,distractor_agreement_relative_clause,SVA,"{'G': -1.0966796875, 'PREP': -1.77734375, 'DET': -2.53125, 'SVA': 6.1171875}",G,"{'G': 6.68359375, 'PREP': -2.5234375, 'DET': -4.875, 'SVA': -1.7744140625}",G,"{'G': 7.15625, 'PREP': -2.447265625, 'DET': -5.6640625, 'SVA': -2.62109375}"
The grandmother of men threatens to write.,G,distractor_agreement_relational_noun,SVA,"{'G': -1.06640625, 'PREP': -1.8095703125, 'DET': -2.56640625, 'SVA': 6.12890625}",G,"{'G': 6.60546875, 'PREP': -2.640625, 'DET': -4.83203125, 'SVA': -1.5615234375}",G,"{'G': 7.17578125, 'PREP': -2.494140625, 'DET': -5.30859375, 'SVA': -2.900390625}"
Many paralyses annoy Tracy.,G,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -0.27001953125, 'PREP': -2.287109375, 'DET': -3.20703125, 'SVA': 5.94140625}",G,"{'G': 5.52734375, 'PREP': -3.189453125, 'DET': -5.13671875, 'SVA': 0.595703125}",G,"{'G': 6.5546875, 'PREP': -2.841796875, 'DET': -5.2265625, 'SVA': -1.4521484375}"
A lot of patients who annoys that person have sneezed.,G,distractor_agreement_relative_clause,SVA,"{'G': 1.1220703125, 'PREP': -2.904296875, 'DET': -3.73828125, 'SVA': 4.7109375}",G,"{'G': 6.75, 'PREP': -2.416015625, 'DET': -4.625, 'SVA': -2.23046875}",G,"{'G': 7.19140625, 'PREP': -2.447265625, 'DET': -5.39453125, 'SVA': -2.943359375}"
The paralyses disturb Frank.,G,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -0.46875, 'PREP': -2.22265625, 'DET': -3.001953125, 'SVA': 6.03125}",G,"{'G': 6.59765625, 'PREP': -2.689453125, 'DET': -3.966796875, 'SVA': -2.22265625}",G,"{'G': 6.921875, 'PREP': -2.8203125, 'DET': -5.00390625, 'SVA': -2.22265625}"
A niece of a lot of cashiers implores Matt to ascend a lot of steps.,G,distractor_agreement_relational_noun,SVA,"{'G': 1.8603515625, 'PREP': -2.728515625, 'DET': -4.6640625, 'SVA': 4.07421875}",G,"{'G': 6.76953125, 'PREP': -2.23046875, 'DET': -5.0859375, 'SVA': -2.046875}",G,"{'G': 7.23046875, 'PREP': -2.24609375, 'DET': -5.76171875, 'SVA': -3.0078125}"
Oxen weren't embarrassing Tiffany.,G,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.4208984375, 'PREP': -1.6552734375, 'DET': -2.103515625, 'SVA': 6.109375}",G,"{'G': 6.7109375, 'PREP': -2.5546875, 'DET': -4.17578125, 'SVA': -2.353515625}",G,"{'G': 7.10546875, 'PREP': -2.634765625, 'DET': -5.0859375, 'SVA': -2.75}"
Those students that worried Stephen predict Sheila to wash.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.86962890625, 'PREP': -2.650390625, 'DET': -4.0546875, 'SVA': 5.2109375}",G,"{'G': 6.703125, 'PREP': -2.51953125, 'DET': -4.2421875, 'SVA': -2.369140625}",G,"{'G': 7.10546875, 'PREP': -2.60546875, 'DET': -5.26953125, 'SVA': -2.625}"
A son of some actors spurs the actress to aggravate the child.,G,distractor_agreement_relational_noun,SVA,"{'G': 1.01953125, 'PREP': -2.37890625, 'DET': -4.44921875, 'SVA': 4.953125}",G,"{'G': 6.75, 'PREP': -2.224609375, 'DET': -5.2109375, 'SVA': -1.943359375}",G,"{'G': 7.1640625, 'PREP': -2.390625, 'DET': -5.70703125, 'SVA': -2.705078125}"
Theodore cures Christina.,G,animate_subject_trans,SVA,"{'G': 1.84765625, 'PREP': -2.97265625, 'DET': -4.29296875, 'SVA': 4.02734375}",G,"{'G': 6.484375, 'PREP': -2.705078125, 'DET': -4.96484375, 'SVA': -1.2451171875}",G,"{'G': 6.7421875, 'PREP': -2.880859375, 'DET': -5.26171875, 'SVA': -1.65234375}"
Many doctors who did notice Michelle bake.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.69287109375, 'PREP': -2.615234375, 'DET': -3.888671875, 'SVA': 5.32421875}",G,"{'G': 6.69140625, 'PREP': -2.51953125, 'DET': -3.93359375, 'SVA': -2.5859375}",G,"{'G': 7.078125, 'PREP': -2.595703125, 'DET': -5.34765625, 'SVA': -2.568359375}"
This actor that cured those cashiers paints.,G,distractor_agreement_relative_clause,SVA,"{'G': 2.10546875, 'PREP': -3.009765625, 'DET': -4.0625, 'SVA': 3.390625}",G,"{'G': 6.75, 'PREP': -2.509765625, 'DET': -4.3671875, 'SVA': -2.232421875}",G,"{'G': 7.171875, 'PREP': -2.494140625, 'DET': -5.39453125, 'SVA': -2.830078125}"
Children who argue about Lawrence haven't dared Dawn to weep.,G,distractor_agreement_relative_clause,SVA,"{'G': 1.0087890625, 'PREP': -2.615234375, 'DET': -4.06640625, 'SVA': 4.96484375}",G,"{'G': 6.76953125, 'PREP': -2.263671875, 'DET': -4.34765625, 'SVA': -2.685546875}",G,"{'G': 7.20703125, 'PREP': -2.4296875, 'DET': -5.31640625, 'SVA': -3.0546875}"
A lot of doctors who won't heal Bill drink.,G,distractor_agreement_relative_clause,SVA,"{'G': 1.0126953125, 'PREP': -2.974609375, 'DET': -3.515625, 'SVA': 4.80859375}",G,"{'G': 6.69140625, 'PREP': -2.556640625, 'DET': -4.1796875, 'SVA': -2.357421875}",G,"{'G': 7.15625, 'PREP': -2.505859375, 'DET': -5.328125, 'SVA': -2.849609375}"
Many adults went fishing.,G,irregular_past_participle_verbs,SVA,"{'G': 2.6796875, 'PREP': -2.890625, 'DET': -4.68359375, 'SVA': 2.84375}",G,"{'G': 6.73828125, 'PREP': -2.4453125, 'DET': -4.17578125, 'SVA': -2.43359375}",G,"{'G': 7.171875, 'PREP': -2.513671875, 'DET': -5.2109375, 'SVA': -2.966796875}"
These waitresses' associate wasn't boycotting few concealed lakes and Maria wasn't boycotting many.,G,ellipsis_n_bar_1,SVA,"{'G': -0.42431640625, 'PREP': -2.044921875, 'DET': -3.318359375, 'SVA': 5.984375}",G,"{'G': 6.53515625, 'PREP': -2.595703125, 'DET': -4.7421875, 'SVA': -1.6591796875}",G,"{'G': 7.23046875, 'PREP': -2.36328125, 'DET': -5.34765625, 'SVA': -3.166015625}"
