text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
The same hotel that you will be staying at.,G,Preposition_Missing,PREP,"{'G': 2.814453125, 'PREP': 3.2265625, 'DET': -4.68359375, 'SVA': -4.07421875}",G,"{'G': 5.2734375, 'PREP': 1.7177734375, 'DET': -6.49609375, 'SVA': -2.935546875}",G,"{'G': 4.5625, 'PREP': 1.75390625, 'DET': -6.53125, 'SVA': -4.26953125}"
I have taken a Photography course and I enjoy taking photos of animals.,G,Preposition_Replacing,PREP,"{'G': 2.5234375, 'PREP': 3.451171875, 'DET': -4.35546875, 'SVA': -4.09375}",G,"{'G': 4.34765625, 'PREP': 4.1640625, 'DET': -5.71875, 'SVA': -4.6796875}",G,"{'G': 5.234375, 'PREP': 1.166015625, 'DET': -6.72265625, 'SVA': -4.23046875}"
I am replying to your letter about the first prize in the competition that I won and there are a number of things I would like to make clear.,G,Preposition_Replacing,PREP,"{'G': 2.59375, 'PREP': 3.421875, 'DET': -4.5390625, 'SVA': -4.04296875}",G,"{'G': 4.390625, 'PREP': 4.1953125, 'DET': -5.52734375, 'SVA': -4.87890625}",G,"{'G': 6.09765625, 'PREP': 0.302978515625, 'DET': -6.7734375, 'SVA': -4.2109375}"
"On the one hand, our time is taken up with learning how to deal with the new technologies.",G,Preposition_Missing,PREP,"{'G': 2.716796875, 'PREP': 3.328125, 'DET': -4.64453125, 'SVA': -4.05859375}",G,"{'G': 4.26953125, 'PREP': 4.26953125, 'DET': -5.46484375, 'SVA': -4.8125}",G,"{'G': 4.76171875, 'PREP': 1.638671875, 'DET': -6.5859375, 'SVA': -4.35546875}"
"Finally, I just want to say that the perfect evening that the advertisement promised and that we all wanted turned out to be regrettable because of the wasted money.",G,Preposition_Replacing,PREP,"{'G': 2.716796875, 'PREP': 3.326171875, 'DET': -4.58984375, 'SVA': -4.09375}",G,"{'G': 4.578125, 'PREP': 3.935546875, 'DET': -5.51953125, 'SVA': -4.90625}",G,"{'G': 5.10546875, 'PREP': 1.435546875, 'DET': -6.73828125, 'SVA': -4.42578125}"
Here are the problems with your show.,G,Preposition_Replacing,PREP,"{'G': 2.443359375, 'PREP': 3.43359375, 'DET': -4.4453125, 'SVA': -3.87890625}",G,"{'G': 2.904296875, 'PREP': 2.095703125, 'DET': -5.6328125, 'SVA': -1.0234375}",G,"{'G': 5.30859375, 'PREP': 1.197265625, 'DET': -6.75390625, 'SVA': -4.3828125}"
"I was looking forward to getting a discount of several pounds on my ticket, as the leaflet promises, however, it did not happen.",G,Preposition_Replacing,PREP,"{'G': 2.591796875, 'PREP': 3.41015625, 'DET': -4.4453125, 'SVA': -4.09765625}",G,"{'G': 4.33984375, 'PREP': 4.24609375, 'DET': -5.5546875, 'SVA': -4.81640625}",G,"{'G': 3.685546875, 'PREP': 3.39453125, 'DET': -6.81640625, 'SVA': -5.2578125}"
Everyone deserves to be given the right to a private life.,G,Preposition_Replacing,PREP,"{'G': 2.1953125, 'PREP': 3.6015625, 'DET': -4.02734375, 'SVA': -4.0234375}",G,"{'G': 5.35546875, 'PREP': 2.330078125, 'DET': -5.83984375, 'SVA': -4.28515625}",G,"{'G': 6.984375, 'PREP': -1.3515625, 'DET': -6.4765625, 'SVA': -3.46484375}"
The street is so crowded that you can't walk like you usually do and if you go with some friends you can be sure that you will lose them.,G,Preposition_Unnecessary,PREP,"{'G': 2.568359375, 'PREP': 3.421875, 'DET': -4.4453125, 'SVA': -4.078125}",G,"{'G': 4.31640625, 'PREP': 4.23046875, 'DET': -5.36328125, 'SVA': -4.96875}",G,"{'G': 4.515625, 'PREP': 1.9521484375, 'DET': -6.59375, 'SVA': -4.4921875}"
I hope you will listen to my suggestions.,G,Preposition_Missing,PREP,"{'G': 2.44140625, 'PREP': 3.439453125, 'DET': -4.04296875, 'SVA': -4.21484375}",G,"{'G': 5.08984375, 'PREP': 2.666015625, 'DET': -5.80078125, 'SVA': -4.390625}",G,"{'G': 6.55859375, 'PREP': -0.53515625, 'DET': -6.53515625, 'SVA': -3.96484375}"
At surfing I am not good at all.,G,Preposition_Replacing,PREP,"{'G': 2.99609375, 'PREP': 3.05078125, 'DET': -4.7265625, 'SVA': -4.1640625}",G,"{'G': 4.50390625, 'PREP': 3.900390625, 'DET': -5.79296875, 'SVA': -4.66015625}",G,"{'G': 4.65625, 'PREP': 1.765625, 'DET': -6.60546875, 'SVA': -4.3984375}"
I am very good at swimming.,G,Preposition_Missing,PREP,"{'G': 2.654296875, 'PREP': 3.35546875, 'DET': -4.40625, 'SVA': -4.171875}",G,"{'G': 5.2265625, 'PREP': 2.09765625, 'DET': -6.15625, 'SVA': -3.609375}",G,"{'G': 6.265625, 'PREP': -0.024078369140625, 'DET': -6.68359375, 'SVA': -4.08203125}"
As representative of my class may I kindly ask you to partially change your plan for our visit to London?,G,Preposition_Replacing,PREP,"{'G': 2.638671875, 'PREP': 3.3671875, 'DET': -4.67578125, 'SVA': -3.95703125}",G,"{'G': 4.6796875, 'PREP': 3.783203125, 'DET': -5.6796875, 'SVA': -4.8359375}",G,"{'G': 5.9375, 'PREP': 0.412109375, 'DET': -6.8125, 'SVA': -4.09765625}"
I am very glad to receive such a wonderful surprise as to learn that I have won first prize.,G,Preposition_Unnecessary,PREP,"{'G': 2.828125, 'PREP': 3.216796875, 'DET': -4.5390625, 'SVA': -4.19140625}",G,"{'G': 5.16015625, 'PREP': 2.822265625, 'DET': -5.87109375, 'SVA': -4.484375}",G,"{'G': 5.8828125, 'PREP': 0.6064453125, 'DET': -6.84765625, 'SVA': -4.28125}"
"Finally, I wanted to buy something to drink, but the restaurant was closed because it was a bank holiday!",G,Preposition_Unnecessary,PREP,"{'G': 2.927734375, 'PREP': 3.146484375, 'DET': -4.74609375, 'SVA': -4.10546875}",G,"{'G': 4.33203125, 'PREP': 4.25390625, 'DET': -5.6328125, 'SVA': -4.78515625}",G,"{'G': 4.67578125, 'PREP': 1.6982421875, 'DET': -6.578125, 'SVA': -4.359375}"
"But, instead there was a different actor, who I had never heard of before!",G,Preposition_Replacing,PREP,"{'G': 2.888671875, 'PREP': 3.177734375, 'DET': -4.7421875, 'SVA': -4.08203125}",G,"{'G': 4.4609375, 'PREP': 4.1328125, 'DET': -5.53125, 'SVA': -4.87109375}",G,"{'G': 4.65625, 'PREP': 1.72265625, 'DET': -6.5625, 'SVA': -4.37109375}"
But we still have to admit that we can't live without them even though they give us some disadvantages.,G,Preposition_Missing,PREP,"{'G': 2.796875, 'PREP': 3.20703125, 'DET': -4.52734375, 'SVA': -4.14453125}",G,"{'G': 4.6484375, 'PREP': 3.80078125, 'DET': -5.40234375, 'SVA': -5.0}",G,"{'G': 5.0859375, 'PREP': 1.30078125, 'DET': -6.61328125, 'SVA': -4.3046875}"
I'm writing to you to make a complaint about the very disappointing evening I had at the Circle Theatre.,G,Preposition_Replacing,PREP,"{'G': 2.732421875, 'PREP': 3.330078125, 'DET': -4.62109375, 'SVA': -4.0859375}",G,"{'G': 4.61328125, 'PREP': 3.857421875, 'DET': -5.86328125, 'SVA': -4.6875}",G,"{'G': 5.3984375, 'PREP': 0.98974609375, 'DET': -6.69921875, 'SVA': -4.23046875}"
"Finally, I am wondering how much money I need for myself and what kind of clothes I need.",G,Preposition_Unnecessary,PREP,"{'G': 2.43359375, 'PREP': 3.4921875, 'DET': -4.28515625, 'SVA': -4.0703125}",G,"{'G': 4.29296875, 'PREP': 4.25, 'DET': -5.28125, 'SVA': -4.96875}",G,"{'G': 4.00390625, 'PREP': 2.75390625, 'DET': -6.6796875, 'SVA': -4.88671875}"
"I think that you won't forget, & will write to me soon.",G,Preposition_Missing,PREP,"{'G': 2.826171875, 'PREP': 3.2265625, 'DET': -4.62890625, 'SVA': -4.1171875}",G,"{'G': 5.046875, 'PREP': 2.849609375, 'DET': -5.984375, 'SVA': -4.28515625}",G,"{'G': 6.14453125, 'PREP': 0.05718994140625, 'DET': -6.625, 'SVA': -4.0625}"
We found the solution to this desperate situation - to say nothing to anybody.,G,Preposition_Replacing,PREP,"{'G': 2.779296875, 'PREP': 3.2421875, 'DET': -4.6328125, 'SVA': -4.1015625}",G,"{'G': 5.10546875, 'PREP': 2.875, 'DET': -5.84375, 'SVA': -4.4609375}",G,"{'G': 5.703125, 'PREP': 0.7255859375, 'DET': -6.74609375, 'SVA': -4.26953125}"
I'm writing to you because I have an important thing to tell you.,G,Preposition_Missing,PREP,"{'G': 2.841796875, 'PREP': 3.21484375, 'DET': -4.6484375, 'SVA': -4.1171875}",G,"{'G': 4.375, 'PREP': 4.13671875, 'DET': -5.70703125, 'SVA': -4.72265625}",G,"{'G': 5.9765625, 'PREP': 0.386474609375, 'DET': -6.7890625, 'SVA': -4.1796875}"
So we can imagine the Future Fashion might be pleasant or unpleasant for different people.,G,Preposition_Unnecessary,PREP,"{'G': 2.927734375, 'PREP': 3.080078125, 'DET': -4.6171875, 'SVA': -4.15625}",G,"{'G': 4.33203125, 'PREP': 4.2109375, 'DET': -5.17578125, 'SVA': -5.078125}",G,"{'G': 3.845703125, 'PREP': 3.080078125, 'DET': -6.8046875, 'SVA': -5.04296875}"
"After that, I go to the sofa to watch TV.",G,Preposition_Unnecessary,PREP,"{'G': 2.734375, 'PREP': 3.3125, 'DET': -4.625, 'SVA': -4.07421875}",G,"{'G': 4.90234375, 'PREP': 3.271484375, 'DET': -5.9296875, 'SVA': -4.5234375}",G,"{'G': 4.6171875, 'PREP': 1.740234375, 'DET': -6.54296875, 'SVA': -4.3515625}"
"Firstly, I would like to explain to you what the problem is.",G,Preposition_Missing,PREP,"{'G': 2.5546875, 'PREP': 3.421875, 'DET': -4.51953125, 'SVA': -4.0078125}",G,"{'G': 4.640625, 'PREP': 3.779296875, 'DET': -5.76953125, 'SVA': -4.71484375}",G,"{'G': 4.62109375, 'PREP': 1.7763671875, 'DET': -6.5625, 'SVA': -4.3984375}"
"And last, the most disappointing thing, the advertisement also said that Danny Brook would be there, my favourite actor, but there was someone else instead of him.",G,Preposition_Unnecessary,PREP,"{'G': 2.75, 'PREP': 3.298828125, 'DET': -4.66015625, 'SVA': -4.06640625}",G,"{'G': 4.30078125, 'PREP': 4.296875, 'DET': -5.41015625, 'SVA': -4.9140625}",G,"{'G': 4.765625, 'PREP': 1.708984375, 'DET': -6.65625, 'SVA': -4.40625}"
I'm really looking forward to your answers. And I hope to see you soon.,G,Preposition_Replacing,PREP,"{'G': 3.0, 'PREP': 3.048828125, 'DET': -4.609375, 'SVA': -4.2421875}",G,"{'G': 5.37890625, 'PREP': 2.314453125, 'DET': -5.8671875, 'SVA': -4.28515625}",G,"{'G': 6.640625, 'PREP': -0.67626953125, 'DET': -6.48046875, 'SVA': -3.91015625}"
I wonder if you could explain to me why.,G,Preposition_Missing,PREP,"{'G': 2.513671875, 'PREP': 3.451171875, 'DET': -4.34375, 'SVA': -4.09375}",G,"{'G': 4.48046875, 'PREP': 4.00390625, 'DET': -5.65625, 'SVA': -4.75390625}",G,"{'G': 5.88671875, 'PREP': 0.46484375, 'DET': -6.75390625, 'SVA': -4.1640625}"
"First of all, I have to say that the advertisement promised something totally different from what I saw there.",G,Preposition_Replacing,PREP,"{'G': 2.560546875, 'PREP': 3.423828125, 'DET': -4.45703125, 'SVA': -4.0546875}",G,"{'G': 4.37890625, 'PREP': 4.19140625, 'DET': -5.42578125, 'SVA': -4.91015625}",G,"{'G': 5.08984375, 'PREP': 1.4248046875, 'DET': -6.7109375, 'SVA': -4.42578125}"
Despite this we were still looking forward to the show and Danny Brook.,G,Preposition_Unnecessary,PREP,"{'G': 2.9609375, 'PREP': 3.0859375, 'DET': -4.6484375, 'SVA': -4.17578125}",G,"{'G': 5.046875, 'PREP': 3.015625, 'DET': -5.69140625, 'SVA': -4.69140625}",G,"{'G': 4.7109375, 'PREP': 1.5751953125, 'DET': -6.53515625, 'SVA': -4.234375}"
We would like to ask if we could go to this show on the 15th March instead of doing the visit to the Science Museum.,G,Preposition_Replacing,PREP,"{'G': 2.4609375, 'PREP': 3.474609375, 'DET': -4.50390625, 'SVA': -3.927734375}",G,"{'G': 4.37890625, 'PREP': 4.19140625, 'DET': -5.72265625, 'SVA': -4.71875}",G,"{'G': 6.00390625, 'PREP': 0.337158203125, 'DET': -6.64453125, 'SVA': -4.265625}"
"It is the Palace Hotel, about a mile away from where the conference will take place.",G,Preposition_Missing,PREP,"{'G': 2.91015625, 'PREP': 3.138671875, 'DET': -4.55859375, 'SVA': -4.20703125}",G,"{'G': 4.3046875, 'PREP': 4.27734375, 'DET': -5.68359375, 'SVA': -4.74609375}",G,"{'G': 4.375, 'PREP': 2.060546875, 'DET': -6.56640625, 'SVA': -4.49609375}"
I would be pleased to give any help you need.,G,Preposition_Unnecessary,PREP,"{'G': 1.966796875, 'PREP': 3.40625, 'DET': -2.66796875, 'SVA': -4.66796875}",G,"{'G': 5.3515625, 'PREP': 2.283203125, 'DET': -5.65234375, 'SVA': -4.40234375}",G,"{'G': 5.359375, 'PREP': 1.0791015625, 'DET': -6.69140625, 'SVA': -4.33984375}"
"Now, I would like to reply to some questions you ask, willingly.",G,Preposition_Missing,PREP,"{'G': 2.638671875, 'PREP': 3.359375, 'DET': -4.5390625, 'SVA': -4.04296875}",G,"{'G': 4.4296875, 'PREP': 4.02734375, 'DET': -5.80078125, 'SVA': -4.67578125}",G,"{'G': 5.6796875, 'PREP': 0.7685546875, 'DET': -6.75390625, 'SVA': -4.2734375}"
I am writing to reply to the letter you wrote to me on 10 June.,G,Preposition_Missing,PREP,"{'G': 2.67578125, 'PREP': 3.33984375, 'DET': -4.46875, 'SVA': -4.1328125}",G,"{'G': 6.13671875, 'PREP': 0.23486328125, 'DET': -5.9921875, 'SVA': -3.10546875}",G,"{'G': 5.50390625, 'PREP': 0.85986328125, 'DET': -6.671875, 'SVA': -4.2265625}"
I'm very disappointed with this evening.,G,Preposition_Replacing,PREP,"{'G': 2.861328125, 'PREP': 3.208984375, 'DET': -4.63671875, 'SVA': -4.16015625}",G,"{'G': 5.07421875, 'PREP': 2.90625, 'DET': -5.828125, 'SVA': -4.52734375}",G,"{'G': 6.015625, 'PREP': 0.3115234375, 'DET': -6.7109375, 'SVA': -4.1640625}"
