text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
"And last, the most disappointing thing, the advertisement also said that Danny Brook would be there, my favourite actor, but there was someone else instead of him.",G,Preposition_Unnecessary,PREP,"{'G': 2.75, 'PREP': 3.298828125, 'DET': -4.66015625, 'SVA': -4.06640625}",G,"{'G': 4.30078125, 'PREP': 4.296875, 'DET': -5.41015625, 'SVA': -4.9140625}",G,"{'G': 4.765625, 'PREP': 1.708984375, 'DET': -6.65625, 'SVA': -4.40625}"
"First of all, I have to say that the advertisement promised something totally different from what I saw there.",G,Preposition_Replacing,PREP,"{'G': 2.560546875, 'PREP': 3.423828125, 'DET': -4.45703125, 'SVA': -4.0546875}",G,"{'G': 4.37890625, 'PREP': 4.19140625, 'DET': -5.42578125, 'SVA': -4.91015625}",G,"{'G': 5.08984375, 'PREP': 1.4248046875, 'DET': -6.7109375, 'SVA': -4.42578125}"
So we can imagine the Future Fashion might be pleasant or unpleasant for different people.,G,Preposition_Unnecessary,PREP,"{'G': 2.927734375, 'PREP': 3.080078125, 'DET': -4.6171875, 'SVA': -4.15625}",G,"{'G': 4.33203125, 'PREP': 4.2109375, 'DET': -5.17578125, 'SVA': -5.078125}",G,"{'G': 3.845703125, 'PREP': 3.080078125, 'DET': -6.8046875, 'SVA': -5.04296875}"
I hope you will listen to my suggestions.,G,Preposition_Missing,PREP,"{'G': 2.44140625, 'PREP': 3.439453125, 'DET': -4.04296875, 'SVA': -4.21484375}",G,"{'G': 5.08984375, 'PREP': 2.666015625, 'DET': -5.80078125, 'SVA': -4.390625}",G,"{'G': 6.55859375, 'PREP': -0.53515625, 'DET': -6.53515625, 'SVA': -3.96484375}"
"After that, I go to the sofa to watch TV.",G,Preposition_Unnecessary,PREP,"{'G': 2.734375, 'PREP': 3.3125, 'DET': -4.625, 'SVA': -4.07421875}",G,"{'G': 4.90234375, 'PREP': 3.271484375, 'DET': -5.9296875, 'SVA': -4.5234375}",G,"{'G': 4.6171875, 'PREP': 1.740234375, 'DET': -6.54296875, 'SVA': -4.3515625}"
I'm really looking forward to your answers. And I hope to see you soon.,G,Preposition_Replacing,PREP,"{'G': 3.0, 'PREP': 3.048828125, 'DET': -4.609375, 'SVA': -4.2421875}",G,"{'G': 5.37890625, 'PREP': 2.314453125, 'DET': -5.8671875, 'SVA': -4.28515625}",G,"{'G': 6.640625, 'PREP': -0.67626953125, 'DET': -6.48046875, 'SVA': -3.91015625}"
But we still have to admit that we can't live without them even though they give us some disadvantages.,G,Preposition_Missing,PREP,"{'G': 2.796875, 'PREP': 3.20703125, 'DET': -4.52734375, 'SVA': -4.14453125}",G,"{'G': 4.6484375, 'PREP': 3.80078125, 'DET': -5.40234375, 'SVA': -5.0}",G,"{'G': 5.0859375, 'PREP': 1.30078125, 'DET': -6.61328125, 'SVA': -4.3046875}"
"On the one hand, our time is taken up with learning how to deal with the new technologies.",G,Preposition_Missing,PREP,"{'G': 2.716796875, 'PREP': 3.328125, 'DET': -4.64453125, 'SVA': -4.05859375}",G,"{'G': 4.26953125, 'PREP': 4.26953125, 'DET': -5.46484375, 'SVA': -4.8125}",G,"{'G': 4.76171875, 'PREP': 1.638671875, 'DET': -6.5859375, 'SVA': -4.35546875}"
I'm very disappointed with this evening.,G,Preposition_Replacing,PREP,"{'G': 2.861328125, 'PREP': 3.208984375, 'DET': -4.63671875, 'SVA': -4.16015625}",G,"{'G': 5.07421875, 'PREP': 2.90625, 'DET': -5.828125, 'SVA': -4.52734375}",G,"{'G': 6.015625, 'PREP': 0.3115234375, 'DET': -6.7109375, 'SVA': -4.1640625}"
Everyone deserves to be given the right to a private life.,G,Preposition_Replacing,PREP,"{'G': 2.1953125, 'PREP': 3.6015625, 'DET': -4.02734375, 'SVA': -4.0234375}",G,"{'G': 5.35546875, 'PREP': 2.330078125, 'DET': -5.83984375, 'SVA': -4.28515625}",G,"{'G': 6.984375, 'PREP': -1.3515625, 'DET': -6.4765625, 'SVA': -3.46484375}"
"It is the Palace Hotel, about a mile away from where the conference will take place.",G,Preposition_Missing,PREP,"{'G': 2.91015625, 'PREP': 3.138671875, 'DET': -4.55859375, 'SVA': -4.20703125}",G,"{'G': 4.3046875, 'PREP': 4.27734375, 'DET': -5.68359375, 'SVA': -4.74609375}",G,"{'G': 4.375, 'PREP': 2.060546875, 'DET': -6.56640625, 'SVA': -4.49609375}"
"It is a really good opportunity to go because most of us are studying fashion design, and we can learn loads of things there.",G,Preposition_Unnecessary,PREP,"{'G': 2.48828125, 'PREP': 3.45703125, 'DET': -4.31640625, 'SVA': -4.09765625}",G,"{'G': 4.48046875, 'PREP': 4.1171875, 'DET': -5.51171875, 'SVA': -4.9609375}",G,"{'G': 5.1328125, 'PREP': 1.2607421875, 'DET': -6.6640625, 'SVA': -4.265625}"
I'm writing to you to make a complaint about the very disappointing evening I had at the Circle Theatre.,G,Preposition_Replacing,PREP,"{'G': 2.732421875, 'PREP': 3.330078125, 'DET': -4.62109375, 'SVA': -4.0859375}",G,"{'G': 4.61328125, 'PREP': 3.857421875, 'DET': -5.86328125, 'SVA': -4.6875}",G,"{'G': 5.3984375, 'PREP': 0.98974609375, 'DET': -6.69921875, 'SVA': -4.23046875}"
"Finally, I just want to say that the perfect evening that the advertisement promised and that we all wanted turned out to be regrettable because of the wasted money.",G,Preposition_Replacing,PREP,"{'G': 2.716796875, 'PREP': 3.326171875, 'DET': -4.58984375, 'SVA': -4.09375}",G,"{'G': 4.578125, 'PREP': 3.935546875, 'DET': -5.51953125, 'SVA': -4.90625}",G,"{'G': 5.10546875, 'PREP': 1.435546875, 'DET': -6.73828125, 'SVA': -4.42578125}"
The same hotel that you will be staying at.,G,Preposition_Missing,PREP,"{'G': 2.814453125, 'PREP': 3.2265625, 'DET': -4.68359375, 'SVA': -4.07421875}",G,"{'G': 5.2734375, 'PREP': 1.7177734375, 'DET': -6.49609375, 'SVA': -2.935546875}",G,"{'G': 4.5625, 'PREP': 1.75390625, 'DET': -6.53125, 'SVA': -4.26953125}"
We would like to ask if we could go to this show on the 15th March instead of doing the visit to the Science Museum.,G,Preposition_Replacing,PREP,"{'G': 2.4609375, 'PREP': 3.474609375, 'DET': -4.50390625, 'SVA': -3.927734375}",G,"{'G': 4.37890625, 'PREP': 4.19140625, 'DET': -5.72265625, 'SVA': -4.71875}",G,"{'G': 6.00390625, 'PREP': 0.337158203125, 'DET': -6.64453125, 'SVA': -4.265625}"
"I think that you won't forget, & will write to me soon.",G,Preposition_Missing,PREP,"{'G': 2.826171875, 'PREP': 3.2265625, 'DET': -4.62890625, 'SVA': -4.1171875}",G,"{'G': 5.046875, 'PREP': 2.849609375, 'DET': -5.984375, 'SVA': -4.28515625}",G,"{'G': 6.14453125, 'PREP': 0.05718994140625, 'DET': -6.625, 'SVA': -4.0625}"
We found the solution to this desperate situation - to say nothing to anybody.,G,Preposition_Replacing,PREP,"{'G': 2.779296875, 'PREP': 3.2421875, 'DET': -4.6328125, 'SVA': -4.1015625}",G,"{'G': 5.10546875, 'PREP': 2.875, 'DET': -5.84375, 'SVA': -4.4609375}",G,"{'G': 5.703125, 'PREP': 0.7255859375, 'DET': -6.74609375, 'SVA': -4.26953125}"
Despite this we were still looking forward to the show and Danny Brook.,G,Preposition_Unnecessary,PREP,"{'G': 2.9609375, 'PREP': 3.0859375, 'DET': -4.6484375, 'SVA': -4.17578125}",G,"{'G': 5.046875, 'PREP': 3.015625, 'DET': -5.69140625, 'SVA': -4.69140625}",G,"{'G': 4.7109375, 'PREP': 1.5751953125, 'DET': -6.53515625, 'SVA': -4.234375}"
At surfing I am not good at all.,G,Preposition_Replacing,PREP,"{'G': 2.99609375, 'PREP': 3.05078125, 'DET': -4.7265625, 'SVA': -4.1640625}",G,"{'G': 4.50390625, 'PREP': 3.900390625, 'DET': -5.79296875, 'SVA': -4.66015625}",G,"{'G': 4.65625, 'PREP': 1.765625, 'DET': -6.60546875, 'SVA': -4.3984375}"
