text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
"For men and women appearance is important and they spend a lot of money in buying clothes, cosmetics, accessories, jewellery etc.",PREP,Preposition_Unnecessary,G,"{'G': 3.275390625, 'PREP': 2.712890625, 'DET': -5.21484375, 'SVA': -3.873046875}",G,"{'G': 6.0, 'PREP': 1.23828125, 'DET': -5.55859375, 'SVA': -4.3203125}",PREP,"{'G': 2.298828125, 'PREP': 5.08984375, 'DET': -6.7109375, 'SVA': -5.73046875}"
"I was very disappointed because I was longing for to see them, as a fan.",PREP,Preposition_Unnecessary,G,"{'G': 4.71875, 'PREP': -0.30029296875, 'DET': -4.69921875, 'SVA': -3.615234375}",G,"{'G': 5.05078125, 'PREP': 3.109375, 'DET': -5.62109375, 'SVA': -4.77734375}",PREP,"{'G': 0.1824951171875, 'PREP': 5.52734375, 'DET': -4.46484375, 'SVA': -4.5859375}"
The Korean restaurants appeared to be the most popular to foreigners.,PREP,Preposition_Replacing,G,"{'G': 5.1796875, 'PREP': -2.1328125, 'DET': -4.6796875, 'SVA': -2.412109375}",G,"{'G': 6.78515625, 'PREP': -2.115234375, 'DET': -4.57421875, 'SVA': -2.587890625}",PREP,"{'G': 0.96728515625, 'PREP': 5.546875, 'DET': -5.78515625, 'SVA': -4.84375}"
Another point is to go a big area.,PREP,Preposition_Missing,G,"{'G': 5.1796875, 'PREP': -2.0078125, 'DET': -4.859375, 'SVA': -2.4296875}",G,"{'G': 6.79296875, 'PREP': -2.26171875, 'DET': -4.875, 'SVA': -2.25}",PREP,"{'G': 0.99755859375, 'PREP': 5.640625, 'DET': -5.5703125, 'SVA': -5.234375}"
"The fashion industry will deliver a wide variety of in styles, materials and colours.",PREP,Preposition_Unnecessary,G,"{'G': 4.76953125, 'PREP': -0.460693359375, 'DET': -4.609375, 'SVA': -3.57421875}",G,"{'G': 5.55859375, 'PREP': 2.23046875, 'DET': -5.375, 'SVA': -4.80078125}",PREP,"{'G': 1.4326171875, 'PREP': 5.515625, 'DET': -5.89453125, 'SVA': -5.55859375}"
"To begin, the organisation of your colleagues of the theatre was awful for various reasons.",PREP,Preposition_Replacing,G,"{'G': 4.765625, 'PREP': -0.344482421875, 'DET': -5.07421875, 'SVA': -3.349609375}",G,"{'G': 4.63671875, 'PREP': 3.880859375, 'DET': -5.43359375, 'SVA': -5.03515625}",PREP,"{'G': 2.091796875, 'PREP': 5.2578125, 'DET': -6.625, 'SVA': -5.6953125}"
She had told to Pat though and that was extremely dangerous!,PREP,Preposition_Unnecessary,G,"{'G': 4.8203125, 'PREP': -0.60888671875, 'DET': -4.79296875, 'SVA': -3.427734375}",G,"{'G': 5.26953125, 'PREP': 2.71484375, 'DET': -5.41015625, 'SVA': -4.859375}",PREP,"{'G': 0.29638671875, 'PREP': 5.59765625, 'DET': -4.578125, 'SVA': -4.80859375}"
"So, the next day Pat went and told to his sister Sally that her friends were organising a surprise party for her birthday.",PREP,Preposition_Unnecessary,G,"{'G': 3.265625, 'PREP': 2.76953125, 'DET': -4.9765625, 'SVA': -4.078125}",G,"{'G': 4.33203125, 'PREP': 4.265625, 'DET': -5.5703125, 'SVA': -4.80859375}",PREP,"{'G': 2.154296875, 'PREP': 5.15234375, 'DET': -6.62890625, 'SVA': -5.62109375}"
"And if this is a problem to me, imagine how bad a very fat woman (or man) would feel.",PREP,Preposition_Replacing,G,"{'G': 3.251953125, 'PREP': 2.75390625, 'DET': -4.84375, 'SVA': -4.1875}",G,"{'G': 4.93359375, 'PREP': 3.388671875, 'DET': -5.71875, 'SVA': -4.828125}",PREP,"{'G': 2.138671875, 'PREP': 5.2421875, 'DET': -6.67578125, 'SVA': -5.7109375}"
Can you imagine you and your friends going a picnic to the Moon with a silvery skirt with astronaut boots with fire coming out at the bottom of your boots?,PREP,Preposition_Missing,G,"{'G': 3.953125, 'PREP': 1.60546875, 'DET': -5.13671875, 'SVA': -3.94140625}",G,"{'G': 6.0, 'PREP': 1.0322265625, 'DET': -5.4765625, 'SVA': -4.14453125}",PREP,"{'G': 2.017578125, 'PREP': 5.2734375, 'DET': -6.56640625, 'SVA': -5.6171875}"
"Peter and Sue asked to Francis for some help with their exam subjects and Francis, all week, was too busy to help them.",PREP,Preposition_Unnecessary,G,"{'G': 3.162109375, 'PREP': 2.865234375, 'DET': -4.671875, 'SVA': -4.25390625}",G,"{'G': 5.1953125, 'PREP': 2.814453125, 'DET': -5.64453125, 'SVA': -4.6796875}",PREP,"{'G': 1.0517578125, 'PREP': 5.578125, 'DET': -5.5390625, 'SVA': -5.21875}"
We have discussed about it a lot of times.,PREP,Preposition_Unnecessary,G,"{'G': 4.0234375, 'PREP': 1.365234375, 'DET': -4.76953125, 'SVA': -4.1171875}",G,"{'G': 4.515625, 'PREP': 3.81640625, 'DET': -5.01171875, 'SVA': -5.19140625}",PREP,"{'G': 1.154296875, 'PREP': 5.71484375, 'DET': -5.640625, 'SVA': -5.59765625}"
"Peter and Sue asked Francis some help with their exam subjects and Francis, all week, was too busy to help them.",PREP,Preposition_Missing,G,"{'G': 3.376953125, 'PREP': 2.556640625, 'DET': -4.69140625, 'SVA': -4.28125}",G,"{'G': 5.28125, 'PREP': 2.689453125, 'DET': -5.57421875, 'SVA': -4.71875}",PREP,"{'G': 0.98681640625, 'PREP': 3.900390625, 'DET': -3.796875, 'SVA': -3.794921875}"
"When we arrived home, Pat told to his mother what had happened.",PREP,Preposition_Unnecessary,G,"{'G': 3.927734375, 'PREP': 1.6494140625, 'DET': -5.2578125, 'SVA': -3.849609375}",G,"{'G': 4.54296875, 'PREP': 3.8828125, 'DET': -5.74609375, 'SVA': -4.6640625}",PREP,"{'G': 1.005859375, 'PREP': 5.6796875, 'DET': -5.66796875, 'SVA': -5.2265625}"
In the early 90s it was in fashion women to wear only skirts.,PREP,Preposition_Missing,G,"{'G': 4.9453125, 'PREP': -1.69921875, 'DET': -5.66796875, 'SVA': -1.736328125}",G,"{'G': 4.55078125, 'PREP': 4.05859375, 'DET': -5.3671875, 'SVA': -5.09765625}",PREP,"{'G': 2.212890625, 'PREP': 4.84765625, 'DET': -6.44921875, 'SVA': -5.421875}"
"There was only one thing I didn't like with her : she would do anything to have friends, even betray me.",PREP,Preposition_Replacing,G,"{'G': 3.279296875, 'PREP': 2.63671875, 'DET': -4.55078125, 'SVA': -4.33203125}",G,"{'G': 5.140625, 'PREP': 2.8828125, 'DET': -5.62890625, 'SVA': -4.68359375}",PREP,"{'G': 1.80859375, 'PREP': 5.46875, 'DET': -6.51953125, 'SVA': -5.625}"
"Deep of herself, Alex knew they were lost in the middle of nowhere, but she didn't want to admit it.",PREP,Preposition_Replacing,G,"{'G': 4.8515625, 'PREP': -0.64013671875, 'DET': -4.9296875, 'SVA': -3.306640625}",G,"{'G': 5.7421875, 'PREP': 1.7138671875, 'DET': -5.47265625, 'SVA': -4.4765625}",PREP,"{'G': 0.61328125, 'PREP': 5.4921875, 'DET': -5.51953125, 'SVA': -4.33203125}"
It would be a fantastic opportunity to the students who study fashion.,PREP,Preposition_Replacing,G,"{'G': 5.03515625, 'PREP': -2.21484375, 'DET': -4.66015625, 'SVA': -2.078125}",G,"{'G': 5.96484375, 'PREP': 1.05078125, 'DET': -5.61328125, 'SVA': -4.03515625}",PREP,"{'G': 1.341796875, 'PREP': 5.65234375, 'DET': -6.05859375, 'SVA': -5.46875}"
We said yes immediately. I nearly shouted of happiness when they told us that Luis Miguel was giving the concert. He is my favourite singer.,PREP,Preposition_Replacing,G,"{'G': 4.5390625, 'PREP': 0.2841796875, 'DET': -5.08203125, 'SVA': -3.6171875}",G,"{'G': 5.53125, 'PREP': 2.134765625, 'DET': -5.58984375, 'SVA': -4.51171875}",PREP,"{'G': 0.89892578125, 'PREP': 5.7109375, 'DET': -5.4296875, 'SVA': -5.3125}"
In addition I think that some personal opinions about the school should be reported asking students and teachers.,PREP,Preposition_Missing,G,"{'G': 3.642578125, 'PREP': 2.1875, 'DET': -4.95703125, 'SVA': -4.12890625}",G,"{'G': 5.0859375, 'PREP': 3.001953125, 'DET': -5.38671875, 'SVA': -4.8984375}",PREP,"{'G': 1.7587890625, 'PREP': 5.48046875, 'DET': -6.30859375, 'SVA': -5.7265625}"
I am writing to answer to the questions I have been asked in your previous letter.,PREP,Preposition_Unnecessary,G,"{'G': 3.12109375, 'PREP': 2.939453125, 'DET': -4.83984375, 'SVA': -4.125}",G,"{'G': 4.73046875, 'PREP': 3.685546875, 'DET': -5.65234375, 'SVA': -4.89453125}",PREP,"{'G': 0.615234375, 'PREP': 5.69921875, 'DET': -4.87109375, 'SVA': -5.296875}"
On the advertisement it was written that Danny Brook would be there too.,PREP,Preposition_Replacing,G,"{'G': 3.052734375, 'PREP': 2.998046875, 'DET': -4.6328125, 'SVA': -4.23828125}",G,"{'G': 4.48046875, 'PREP': 3.958984375, 'DET': -5.64453125, 'SVA': -4.73046875}",PREP,"{'G': 1.3115234375, 'PREP': 5.66796875, 'DET': -5.99609375, 'SVA': -5.48046875}"
Save some money to go for shopping in Paris or Roma and see how the French or Italian fashion looks on you! And after that you can visit the duty - free shops and buy some cheap souvenirs.,PREP,Preposition_Unnecessary,G,"{'G': 3.015625, 'PREP': 2.966796875, 'DET': -4.5390625, 'SVA': -4.25390625}",G,"{'G': 5.08203125, 'PREP': 3.140625, 'DET': -5.51171875, 'SVA': -4.9140625}",PREP,"{'G': 0.9521484375, 'PREP': 5.7421875, 'DET': -5.46484375, 'SVA': -5.43359375}"
"I can't wait to do my painting for the rising sun, and can't imagine how wonderful sailing along the rivers will be.",PREP,Preposition_Replacing,G,"{'G': 4.171875, 'PREP': 1.078125, 'DET': -4.94921875, 'SVA': -3.958984375}",G,"{'G': 5.05859375, 'PREP': 3.111328125, 'DET': -5.47265625, 'SVA': -4.91015625}",PREP,"{'G': 2.48046875, 'PREP': 4.87109375, 'DET': -6.734375, 'SVA': -5.67578125}"
Here are the answers for your questions.,PREP,Preposition_Replacing,G,"{'G': 2.9765625, 'PREP': 2.705078125, 'DET': -4.578125, 'SVA': -3.89453125}",G,"{'G': 5.75390625, 'PREP': 0.358154296875, 'DET': -4.98828125, 'SVA': -3.505859375}",PREP,"{'G': 1.177734375, 'PREP': 5.640625, 'DET': -5.54296875, 'SVA': -5.60546875}"
I am very glad for to receive such a wonderful surprise as to learn that I have won first prize.,PREP,Preposition_Unnecessary,G,"{'G': 3.154296875, 'PREP': 2.900390625, 'DET': -4.79296875, 'SVA': -4.19140625}",G,"{'G': 4.78125, 'PREP': 3.619140625, 'DET': -5.7578125, 'SVA': -4.76171875}",PREP,"{'G': 0.013092041015625, 'PREP': 5.50390625, 'DET': -3.76953125, 'SVA': -4.90625}"
"Fans weren't allowed to take any sharp things with them, like knives or scissors.",PREP,Preposition_Missing,G,"{'G': 5.05859375, 'PREP': -1.435546875, 'DET': -4.64453125, 'SVA': -2.97265625}",G,"{'G': 2.55859375, 'PREP': 0.78466796875, 'DET': -6.09765625, 'SVA': 1.294921875}",PREP,"{'G': 2.318359375, 'PREP': 5.0703125, 'DET': -6.69921875, 'SVA': -5.7421875}"
"When you are a man and your wife asks you to go for shopping, be patient!",PREP,Preposition_Unnecessary,G,"{'G': 4.0625, 'PREP': 1.3662109375, 'DET': -5.2421875, 'SVA': -3.796875}",G,"{'G': 5.40234375, 'PREP': 2.40625, 'DET': -5.59765625, 'SVA': -4.640625}",PREP,"{'G': 2.13671875, 'PREP': 5.21875, 'DET': -6.6171875, 'SVA': -5.71484375}"
It would be a pleasure to us and to your husband to come at the party.,PREP,Preposition_Replacing,G,"{'G': 3.654296875, 'PREP': 2.06640625, 'DET': -4.51953125, 'SVA': -4.37109375}",G,"{'G': 5.76171875, 'PREP': 1.55859375, 'DET': -5.671875, 'SVA': -4.22265625}",PREP,"{'G': 1.4091796875, 'PREP': 5.6328125, 'DET': -6.20703125, 'SVA': -5.421875}"
Brian was very embarrassed to ask Jane out in a date.,PREP,Preposition_Replacing,G,"{'G': 5.1796875, 'PREP': -1.8408203125, 'DET': -4.703125, 'SVA': -2.728515625}",G,"{'G': 6.15625, 'PREP': 0.72265625, 'DET': -5.30078125, 'SVA': -4.203125}",PREP,"{'G': 0.58447265625, 'PREP': 3.0546875, 'DET': -2.970703125, 'SVA': -2.5234375}"
Choosing gives me such great pleasure because I never have to worry from where I get money for my wishes.,PREP,Preposition_Replacing,G,"{'G': 3.7109375, 'PREP': 2.03125, 'DET': -4.82421875, 'SVA': -4.20703125}",G,"{'G': 5.3828125, 'PREP': 2.4609375, 'DET': -5.390625, 'SVA': -4.80078125}",PREP,"{'G': 1.697265625, 'PREP': 5.54296875, 'DET': -6.40234375, 'SVA': -5.64453125}"
They tried to contact with my parents.,PREP,Preposition_Unnecessary,G,"{'G': 3.93359375, 'PREP': 1.439453125, 'DET': -4.62890625, 'SVA': -4.125}",G,"{'G': 5.62109375, 'PREP': 1.7724609375, 'DET': -5.54296875, 'SVA': -4.30078125}",PREP,"{'G': 0.42578125, 'PREP': 5.58984375, 'DET': -5.015625, 'SVA': -4.61328125}"
When the show started the person who was acting it was not Danny Brook and the replacement didn't seem to be an actor.,PREP,Preposition_Missing,G,"{'G': 5.1796875, 'PREP': -1.810546875, 'DET': -4.67578125, 'SVA': -2.787109375}",G,"{'G': 5.82421875, 'PREP': 1.4599609375, 'DET': -5.484375, 'SVA': -4.34375}",PREP,"{'G': 2.974609375, 'PREP': 4.1796875, 'DET': -6.95703125, 'SVA': -5.140625}"
And I was really disappointed from the different actor's performance.,PREP,Preposition_Replacing,G,"{'G': 3.716796875, 'PREP': 2.072265625, 'DET': -5.0859375, 'SVA': -4.04296875}",G,"{'G': 5.046875, 'PREP': 3.072265625, 'DET': -5.3515625, 'SVA': -4.9375}",PREP,"{'G': 1.4921875, 'PREP': 5.59375, 'DET': -6.265625, 'SVA': -5.44921875}"
I'm writing to you to describe some problems with your theatre's show. First I have to say to you that there was a different actor to the one advertised starring the play.,PREP,Preposition_Missing,G,"{'G': 3.119140625, 'PREP': 2.939453125, 'DET': -4.8515625, 'SVA': -4.11328125}",G,"{'G': 5.08203125, 'PREP': 2.880859375, 'DET': -5.95703125, 'SVA': -4.3515625}",PREP,"{'G': 2.255859375, 'PREP': 4.8984375, 'DET': -6.5703125, 'SVA': -5.4296875}"
"The old man and woman tried to get her to stay their house, but they couldn't.",PREP,Preposition_Missing,G,"{'G': 3.052734375, 'PREP': 3.013671875, 'DET': -4.71875, 'SVA': -4.171875}",G,"{'G': 5.29296875, 'PREP': 2.525390625, 'DET': -5.41796875, 'SVA': -4.6484375}",PREP,"{'G': 0.6142578125, 'PREP': 5.67578125, 'DET': -4.9140625, 'SVA': -5.1875}"
Television is a good way to be informed with the news.,PREP,Preposition_Replacing,G,"{'G': 5.125, 'PREP': -2.21484375, 'DET': -4.36328125, 'SVA': -2.509765625}",G,"{'G': 6.66796875, 'PREP': -0.79931640625, 'DET': -5.37109375, 'SVA': -3.271484375}",PREP,"{'G': 1.4541015625, 'PREP': 5.61328125, 'DET': -6.22265625, 'SVA': -5.45703125}"
It all began when Paul went downstairs of the Heavy Sleep.,PREP,Preposition_Replacing,G,"{'G': 3.169921875, 'PREP': 2.6875, 'DET': -5.3515625, 'SVA': -3.537109375}",G,"{'G': 4.76171875, 'PREP': 3.630859375, 'DET': -5.796875, 'SVA': -4.73046875}",PREP,"{'G': 1.2255859375, 'PREP': 5.6484375, 'DET': -6.05078125, 'SVA': -5.23046875}"
I was sure that it was Pat who told to everyone.,PREP,Preposition_Unnecessary,G,"{'G': 4.12109375, 'PREP': 1.2587890625, 'DET': -5.12890625, 'SVA': -3.87890625}",G,"{'G': 5.90625, 'PREP': 1.0234375, 'DET': -5.390625, 'SVA': -4.078125}",PREP,"{'G': 0.266845703125, 'PREP': 5.51953125, 'DET': -4.69140625, 'SVA': -4.53515625}"
Their family could explain them how they avoid things.,PREP,Preposition_Missing,G,"{'G': 3.09765625, 'PREP': 2.552734375, 'DET': -3.462890625, 'SVA': -4.85546875}",G,"{'G': 6.37109375, 'PREP': -0.492431640625, 'DET': -3.8515625, 'SVA': -4.31640625}",PREP,"{'G': -0.62109375, 'PREP': 4.69921875, 'DET': -0.51171875, 'SVA': -5.49609375}"
Immediately she interrupted and told to the man that she was a secret agent.,PREP,Preposition_Unnecessary,G,"{'G': 4.85546875, 'PREP': -0.59765625, 'DET': -5.09765625, 'SVA': -3.224609375}",G,"{'G': 5.38671875, 'PREP': 2.3515625, 'DET': -5.81640625, 'SVA': -4.38671875}",PREP,"{'G': 1.072265625, 'PREP': 5.65234375, 'DET': -5.7265625, 'SVA': -5.2734375}"
"To be honest, I wanted to share this feeling to someone else but I needed to keep it very secret.",PREP,Preposition_Replacing,G,"{'G': 3.951171875, 'PREP': 1.5986328125, 'DET': -4.90625, 'SVA': -4.12109375}",G,"{'G': 5.5546875, 'PREP': 1.974609375, 'DET': -5.765625, 'SVA': -4.2734375}",PREP,"{'G': 2.47265625, 'PREP': 4.87890625, 'DET': -6.73828125, 'SVA': -5.6796875}"
He told me that he had to tell to my grandmother.,PREP,Preposition_Unnecessary,G,"{'G': 4.5859375, 'PREP': -0.0955810546875, 'DET': -4.6015625, 'SVA': -3.716796875}",G,"{'G': 6.13671875, 'PREP': 0.408935546875, 'DET': -5.53125, 'SVA': -3.638671875}",PREP,"{'G': 0.2215576171875, 'PREP': 5.5390625, 'DET': -4.55078125, 'SVA': -4.59375}"
We hadn't so many machines than they have.,PREP,Preposition_Replacing,G,"{'G': 4.125, 'PREP': 0.96728515625, 'DET': -4.421875, 'SVA': -4.14453125}",G,"{'G': 5.39453125, 'PREP': 2.138671875, 'DET': -4.83203125, 'SVA': -4.8828125}",PREP,"{'G': 0.3681640625, 'PREP': 5.56640625, 'DET': -4.1875, 'SVA': -5.2421875}"
"I'm sorry to be writing to you for such a bad thing, but my evening at your theatre wasn't as perfect as you advertised : it wasn't perfect at all!",PREP,Preposition_Replacing,G,"{'G': 3.080078125, 'PREP': 2.95703125, 'DET': -4.7734375, 'SVA': -4.15625}",G,"{'G': 4.61328125, 'PREP': 3.927734375, 'DET': -5.58984375, 'SVA': -4.91796875}",PREP,"{'G': 2.474609375, 'PREP': 4.89453125, 'DET': -6.75390625, 'SVA': -5.69140625}"
Change wasn't common and Governments didn't invest enough money on it.,PREP,Preposition_Replacing,G,"{'G': 5.078125, 'PREP': -1.43359375, 'DET': -4.6953125, 'SVA': -3.041015625}",G,"{'G': 6.81640625, 'PREP': -2.208984375, 'DET': -4.42578125, 'SVA': -2.705078125}",PREP,"{'G': 1.7060546875, 'PREP': 5.53125, 'DET': -6.36328125, 'SVA': -5.66796875}"
All my friends were trying to keep their distance with me.,PREP,Preposition_Replacing,G,"{'G': 4.453125, 'PREP': 0.31787109375, 'DET': -4.77734375, 'SVA': -3.71875}",G,"{'G': 6.70703125, 'PREP': -1.521484375, 'DET': -3.9296875, 'SVA': -3.671875}",PREP,"{'G': 1.642578125, 'PREP': 5.54296875, 'DET': -6.39453125, 'SVA': -5.54296875}"
"I think I told you about my plans of to join a group that helps at concerts, didn't I?",PREP,Preposition_Unnecessary,G,"{'G': 3.13671875, 'PREP': 2.921875, 'DET': -4.796875, 'SVA': -4.171875}",G,"{'G': 5.40234375, 'PREP': 2.517578125, 'DET': -5.63671875, 'SVA': -4.6796875}",PREP,"{'G': 0.4892578125, 'PREP': 5.6484375, 'DET': -4.86328125, 'SVA': -4.984375}"
The advertisement of the musical said that it was going to be Danny Brook. Unfortunately there was someone else - an actor who I do not like and if I had known that he was going to be there I would not have gone to see him.,PREP,Preposition_Replacing,G,"{'G': 3.412109375, 'PREP': 2.5234375, 'DET': -4.91796875, 'SVA': -4.140625}",G,"{'G': 5.06640625, 'PREP': 3.05859375, 'DET': -5.59765625, 'SVA': -4.7578125}",PREP,"{'G': 1.28125, 'PREP': 5.640625, 'DET': -6.08984375, 'SVA': -5.296875}"
"She dreamed about good friends, the time that had long passed by and she dreamed from someone who she could tell her own secrets.",PREP,Preposition_Replacing,G,"{'G': 4.15234375, 'PREP': 1.1044921875, 'DET': -4.68359375, 'SVA': -4.12109375}",G,"{'G': 4.8828125, 'PREP': 3.439453125, 'DET': -5.4921875, 'SVA': -4.93359375}",PREP,"{'G': 2.0234375, 'PREP': 5.33984375, 'DET': -6.63671875, 'SVA': -5.703125}"
It will be relaxing to go to Greenwich in the afternoon looking though the river.,PREP,Preposition_Replacing,G,"{'G': 4.76171875, 'PREP': -0.316650390625, 'DET': -5.00390625, 'SVA': -3.4375}",G,"{'G': 5.2734375, 'PREP': 2.525390625, 'DET': -5.83203125, 'SVA': -4.40625}",PREP,"{'G': 1.8896484375, 'PREP': 5.37109375, 'DET': -6.53125, 'SVA': -5.5625}"
A lot of men asked her to marry with them but she always refused.,PREP,Preposition_Unnecessary,G,"{'G': 4.94140625, 'PREP': -1.17578125, 'DET': -4.46875, 'SVA': -3.232421875}",G,"{'G': 5.1796875, 'PREP': 2.85546875, 'DET': -5.44921875, 'SVA': -4.85546875}",PREP,"{'G': 2.6328125, 'PREP': 4.515625, 'DET': -6.55859375, 'SVA': -5.46484375}"
Despite of this we were still looking forward to the show and Danny Brook.,PREP,Preposition_Unnecessary,G,"{'G': 3.095703125, 'PREP': 2.94140625, 'DET': -4.77734375, 'SVA': -4.1328125}",G,"{'G': 5.1953125, 'PREP': 2.8046875, 'DET': -5.84765625, 'SVA': -4.5234375}",PREP,"{'G': 0.2021484375, 'PREP': 5.5546875, 'DET': -4.5546875, 'SVA': -4.59765625}"
I would like to give you a suggestion about the size in the concert rooms.,PREP,Preposition_Replacing,G,"{'G': 3.46484375, 'PREP': 2.466796875, 'DET': -4.84765625, 'SVA': -4.2265625}",G,"{'G': 5.69921875, 'PREP': 1.7021484375, 'DET': -5.59765625, 'SVA': -4.328125}",PREP,"{'G': 2.22265625, 'PREP': 5.1640625, 'DET': -6.7265625, 'SVA': -5.703125}"
Everyone at the school knew about my love to Larry including him.,PREP,Preposition_Replacing,G,"{'G': 4.25390625, 'PREP': 0.88134765625, 'DET': -4.9609375, 'SVA': -3.826171875}",G,"{'G': 6.515625, 'PREP': -0.5234375, 'DET': -5.52734375, 'SVA': -3.16015625}",PREP,"{'G': 1.373046875, 'PREP': 5.24609375, 'DET': -6.12109375, 'SVA': -4.7578125}"
We had fun to 5 o'clock!,PREP,Preposition_Replacing,G,"{'G': 3.943359375, 'PREP': 0.77392578125, 'DET': -3.1484375, 'SVA': -4.6796875}",G,"{'G': 4.73828125, 'PREP': 3.6328125, 'DET': -5.69140625, 'SVA': -4.8046875}",PREP,"{'G': 0.74755859375, 'PREP': 5.67578125, 'DET': -5.08203125, 'SVA': -5.30078125}"
What I particularly enjoyed was meeting the famous musicians I have been dreaming seeing.,PREP,Preposition_Missing,G,"{'G': 3.3984375, 'PREP': 2.55859375, 'DET': -4.7578125, 'SVA': -4.27734375}",G,"{'G': 5.30859375, 'PREP': 2.548828125, 'DET': -5.6640625, 'SVA': -4.578125}",PREP,"{'G': 1.443359375, 'PREP': 4.984375, 'DET': -5.5, 'SVA': -4.9453125}"
"regarding the accommodation, I would prefer a log cabin. I think that will be safer about all my things.",PREP,Preposition_Replacing,G,"{'G': 3.876953125, 'PREP': 1.6787109375, 'DET': -4.80078125, 'SVA': -4.1171875}",G,"{'G': 5.22265625, 'PREP': 2.65625, 'DET': -5.98046875, 'SVA': -4.3515625}",PREP,"{'G': 2.2265625, 'PREP': 5.1875, 'DET': -6.73046875, 'SVA': -5.73828125}"
