text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
I would like to tell to everyone - don't be naive when you share your big secret or problem with someone.,PREP,Preposition_Unnecessary,G,"{'G': 3.57421875, 'PREP': 2.296875, 'DET': -4.953125, 'SVA': -4.1171875}",G,"{'G': 5.17578125, 'PREP': 2.208984375, 'DET': -5.9921875, 'SVA': -3.84765625}",PREP,"{'G': 0.40380859375, 'PREP': 5.61328125, 'DET': -4.80078125, 'SVA': -4.8359375}"
We hadn't so many machines than they have.,PREP,Preposition_Replacing,G,"{'G': 4.125, 'PREP': 0.96728515625, 'DET': -4.421875, 'SVA': -4.14453125}",G,"{'G': 5.39453125, 'PREP': 2.138671875, 'DET': -4.83203125, 'SVA': -4.8828125}",PREP,"{'G': 0.3681640625, 'PREP': 5.56640625, 'DET': -4.1875, 'SVA': -5.2421875}"
It would be a fantastic opportunity to the students who study fashion.,PREP,Preposition_Replacing,G,"{'G': 5.03515625, 'PREP': -2.21484375, 'DET': -4.66015625, 'SVA': -2.078125}",G,"{'G': 5.96484375, 'PREP': 1.05078125, 'DET': -5.61328125, 'SVA': -4.03515625}",PREP,"{'G': 1.341796875, 'PREP': 5.65234375, 'DET': -6.05859375, 'SVA': -5.46875}"
Brian was very embarrassed to ask Jane out in a date.,PREP,Preposition_Replacing,G,"{'G': 5.1796875, 'PREP': -1.8408203125, 'DET': -4.703125, 'SVA': -2.728515625}",G,"{'G': 6.15625, 'PREP': 0.72265625, 'DET': -5.30078125, 'SVA': -4.203125}",PREP,"{'G': 0.58447265625, 'PREP': 3.0546875, 'DET': -2.970703125, 'SVA': -2.5234375}"
"To begin, the organisation of your colleagues of the theatre was awful for various reasons.",PREP,Preposition_Replacing,G,"{'G': 4.765625, 'PREP': -0.344482421875, 'DET': -5.07421875, 'SVA': -3.349609375}",G,"{'G': 4.63671875, 'PREP': 3.880859375, 'DET': -5.43359375, 'SVA': -5.03515625}",PREP,"{'G': 2.091796875, 'PREP': 5.2578125, 'DET': -6.625, 'SVA': -5.6953125}"
And I was really disappointed from the different actor's performance.,PREP,Preposition_Replacing,G,"{'G': 3.716796875, 'PREP': 2.072265625, 'DET': -5.0859375, 'SVA': -4.04296875}",G,"{'G': 5.046875, 'PREP': 3.072265625, 'DET': -5.3515625, 'SVA': -4.9375}",PREP,"{'G': 1.4921875, 'PREP': 5.59375, 'DET': -6.265625, 'SVA': -5.44921875}"
I am very glad for to receive such a wonderful surprise as to learn that I have won first prize.,PREP,Preposition_Unnecessary,G,"{'G': 3.154296875, 'PREP': 2.900390625, 'DET': -4.79296875, 'SVA': -4.19140625}",G,"{'G': 4.78125, 'PREP': 3.619140625, 'DET': -5.7578125, 'SVA': -4.76171875}",PREP,"{'G': 0.013092041015625, 'PREP': 5.50390625, 'DET': -3.76953125, 'SVA': -4.90625}"
"regarding the accommodation, I would prefer a log cabin. I think that will be safer about all my things.",PREP,Preposition_Replacing,G,"{'G': 3.876953125, 'PREP': 1.6787109375, 'DET': -4.80078125, 'SVA': -4.1171875}",G,"{'G': 5.22265625, 'PREP': 2.65625, 'DET': -5.98046875, 'SVA': -4.3515625}",PREP,"{'G': 2.2265625, 'PREP': 5.1875, 'DET': -6.73046875, 'SVA': -5.73828125}"
"She dreamed about good friends, the time that had long passed by and she dreamed from someone who she could tell her own secrets.",PREP,Preposition_Replacing,G,"{'G': 4.15234375, 'PREP': 1.1044921875, 'DET': -4.68359375, 'SVA': -4.12109375}",G,"{'G': 4.8828125, 'PREP': 3.439453125, 'DET': -5.4921875, 'SVA': -4.93359375}",PREP,"{'G': 2.0234375, 'PREP': 5.33984375, 'DET': -6.63671875, 'SVA': -5.703125}"
The problem is finding a shop assistant who listens your problems and can help you.,PREP,Preposition_Missing,G,"{'G': 3.279296875, 'PREP': 2.650390625, 'DET': -4.60546875, 'SVA': -4.3046875}",G,"{'G': 5.90234375, 'PREP': 1.4033203125, 'DET': -5.52734375, 'SVA': -4.37890625}",PREP,"{'G': 0.28271484375, 'PREP': 5.5703125, 'DET': -4.359375, 'SVA': -4.94921875}"
The advertisement of the musical said that it was going to be Danny Brook. Unfortunately there was someone else - an actor who I do not like and if I had known that he was going to be there I would not have gone to see him.,PREP,Preposition_Replacing,G,"{'G': 3.412109375, 'PREP': 2.5234375, 'DET': -4.91796875, 'SVA': -4.140625}",G,"{'G': 5.06640625, 'PREP': 3.05859375, 'DET': -5.59765625, 'SVA': -4.7578125}",PREP,"{'G': 1.28125, 'PREP': 5.640625, 'DET': -6.08984375, 'SVA': -5.296875}"
All my friends were trying to keep their distance with me.,PREP,Preposition_Replacing,G,"{'G': 4.453125, 'PREP': 0.31787109375, 'DET': -4.77734375, 'SVA': -3.71875}",G,"{'G': 6.70703125, 'PREP': -1.521484375, 'DET': -3.9296875, 'SVA': -3.671875}",PREP,"{'G': 1.642578125, 'PREP': 5.54296875, 'DET': -6.39453125, 'SVA': -5.54296875}"
"Fans weren't allowed to take any sharp things with them, like knives or scissors.",PREP,Preposition_Missing,G,"{'G': 5.05859375, 'PREP': -1.435546875, 'DET': -4.64453125, 'SVA': -2.97265625}",G,"{'G': 2.55859375, 'PREP': 0.78466796875, 'DET': -6.09765625, 'SVA': 1.294921875}",PREP,"{'G': 2.318359375, 'PREP': 5.0703125, 'DET': -6.69921875, 'SVA': -5.7421875}"
He told me that he had to tell to my grandmother.,PREP,Preposition_Unnecessary,G,"{'G': 4.5859375, 'PREP': -0.0955810546875, 'DET': -4.6015625, 'SVA': -3.716796875}",G,"{'G': 6.13671875, 'PREP': 0.408935546875, 'DET': -5.53125, 'SVA': -3.638671875}",PREP,"{'G': 0.2215576171875, 'PREP': 5.5390625, 'DET': -4.55078125, 'SVA': -4.59375}"
On the advertisement it was written that Danny Brook would be there too.,PREP,Preposition_Replacing,G,"{'G': 3.052734375, 'PREP': 2.998046875, 'DET': -4.6328125, 'SVA': -4.23828125}",G,"{'G': 4.48046875, 'PREP': 3.958984375, 'DET': -5.64453125, 'SVA': -4.73046875}",PREP,"{'G': 1.3115234375, 'PREP': 5.66796875, 'DET': -5.99609375, 'SVA': -5.48046875}"
Within a week my classmates and teachers started to talk from me.,PREP,Preposition_Replacing,G,"{'G': 5.01171875, 'PREP': -1.09765625, 'DET': -5.0078125, 'SVA': -2.9921875}",G,"{'G': 6.84765625, 'PREP': -1.796875, 'DET': -4.79296875, 'SVA': -2.8359375}",PREP,"{'G': 1.984375, 'PREP': 5.375, 'DET': -6.57421875, 'SVA': -5.73046875}"
It would be a pleasure to us and to your husband to come at the party.,PREP,Preposition_Replacing,G,"{'G': 3.654296875, 'PREP': 2.06640625, 'DET': -4.51953125, 'SVA': -4.37109375}",G,"{'G': 5.76171875, 'PREP': 1.55859375, 'DET': -5.671875, 'SVA': -4.22265625}",PREP,"{'G': 1.4091796875, 'PREP': 5.6328125, 'DET': -6.20703125, 'SVA': -5.421875}"
We have discussed about it a lot of times.,PREP,Preposition_Unnecessary,G,"{'G': 4.0234375, 'PREP': 1.365234375, 'DET': -4.76953125, 'SVA': -4.1171875}",G,"{'G': 4.515625, 'PREP': 3.81640625, 'DET': -5.01171875, 'SVA': -5.19140625}",PREP,"{'G': 1.154296875, 'PREP': 5.71484375, 'DET': -5.640625, 'SVA': -5.59765625}"
