text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
"1. First of all, I was really furious of watching a show starring a different actor, instead of Danny Brook,",PREP,Preposition_Replacing,G,"{'G': 3.140625, 'PREP': 2.931640625, 'DET': -4.8515625, 'SVA': -4.140625}",G,"{'G': 4.8203125, 'PREP': 3.587890625, 'DET': -5.765625, 'SVA': -4.765625}",PREP,"{'G': 1.306640625, 'PREP': 5.671875, 'DET': -5.98046875, 'SVA': -5.49609375}"
I am only available in July. Is that okay for you?,G,Preposition_Replacing,PREP,"{'G': 2.640625, 'PREP': 3.3828125, 'DET': -4.47265625, 'SVA': -4.1171875}",PREP,"{'G': 3.37109375, 'PREP': 4.796875, 'DET': -5.015625, 'SVA': -4.3046875}",G,"{'G': 6.07421875, 'PREP': 0.1678466796875, 'DET': -6.62109375, 'SVA': -4.15234375}"
"It wasn't difficult to find the right hall for the shows, I would say it was very well organised.",G,Preposition_Replacing,PREP,"{'G': 2.5078125, 'PREP': 3.462890625, 'DET': -4.2734375, 'SVA': -4.15625}",PREP,"{'G': 3.984375, 'PREP': 4.54296875, 'DET': -5.37109375, 'SVA': -4.74609375}",G,"{'G': 4.57421875, 'PREP': 1.880859375, 'DET': -6.56640625, 'SVA': -4.4921875}"
This is the first time in my life that I won anything like that.,G,Preposition_Replacing,PREP,"{'G': 2.43359375, 'PREP': 3.49609375, 'DET': -4.39453125, 'SVA': -3.986328125}",PREP,"{'G': 3.380859375, 'PREP': 4.80078125, 'DET': -5.05078125, 'SVA': -4.30078125}",G,"{'G': 4.56640625, 'PREP': 1.8046875, 'DET': -6.51953125, 'SVA': -4.40625}"
"What are clothes going to look like a century from now? Are they going to be the same, are they going to be colourful, are men going to wear long skirts and women boxer shorts?",G,Preposition_Missing,PREP,"{'G': 2.8671875, 'PREP': 3.146484375, 'DET': -4.5859375, 'SVA': -4.13671875}",PREP,"{'G': 4.17578125, 'PREP': 4.42578125, 'DET': -5.25, 'SVA': -4.984375}",G,"{'G': 4.73046875, 'PREP': 1.7158203125, 'DET': -6.58984375, 'SVA': -4.3828125}"
Those children respects most waiters.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 4.265625, 'PREP': -2.841796875, 'DET': -4.7578125, 'SVA': 0.0193328857421875}",SVA,"{'G': -1.21484375, 'PREP': -2.87890625, 'DET': -4.23046875, 'SVA': 7.38671875}",SVA,"{'G': -1.857421875, 'PREP': -3.115234375, 'DET': -2.27734375, 'SVA': 9.25}"
Sharon froze the ice cream.,G,causative,SVA,"{'G': 0.81298828125, 'PREP': -2.806640625, 'DET': -3.322265625, 'SVA': 4.80078125}",G,"{'G': 6.70703125, 'PREP': -2.376953125, 'DET': -4.88671875, 'SVA': -1.943359375}",G,"{'G': 7.11328125, 'PREP': -2.55078125, 'DET': -5.38671875, 'SVA': -2.650390625}"
"I would like to stress that very often famous people become reserved, bad - tempered and angry with the world for interfering in their lives.",G,Preposition_Replacing,PREP,"{'G': 2.759765625, 'PREP': 3.26171875, 'DET': -4.47265625, 'SVA': -4.1953125}",PREP,"{'G': 3.529296875, 'PREP': 4.765625, 'DET': -5.08984375, 'SVA': -4.44921875}",G,"{'G': 4.859375, 'PREP': 1.5390625, 'DET': -6.6171875, 'SVA': -4.32421875}"
I think that the most important piece of modern technology these days is the Internet.,G,Preposition_Unnecessary,PREP,"{'G': 2.1484375, 'PREP': 3.568359375, 'DET': -3.623046875, 'SVA': -4.25}",PREP,"{'G': 3.30859375, 'PREP': 4.80859375, 'DET': -4.99609375, 'SVA': -4.23828125}",G,"{'G': 4.86328125, 'PREP': 1.5888671875, 'DET': -6.6328125, 'SVA': -4.41015625}"
From my point of view I can complain only about the small concert hall and the fact there were artists from only six countries.,G,Preposition_Replacing,PREP,"{'G': 2.517578125, 'PREP': 3.4609375, 'DET': -4.52734375, 'SVA': -3.9765625}",PREP,"{'G': 3.71484375, 'PREP': 4.6953125, 'DET': -5.23828125, 'SVA': -4.55859375}",G,"{'G': 5.0625, 'PREP': 1.3623046875, 'DET': -6.66796875, 'SVA': -4.31640625}"
Grace skate around those libraries.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 4.96875, 'PREP': -2.498046875, 'DET': -4.90625, 'SVA': -1.44921875}",SVA,"{'G': -1.8671875, 'PREP': -2.587890625, 'DET': -3.87109375, 'SVA': 7.54296875}",SVA,"{'G': -2.091796875, 'PREP': -3.197265625, 'DET': -1.8720703125, 'SVA': 9.3671875}"
The essay about the Great Lakes confuse Brett.,SVA,distractor_agreement_relational_noun,G,"{'G': 4.56640625, 'PREP': -2.71484375, 'DET': -4.80859375, 'SVA': -0.609375}",SVA,"{'G': -2.498046875, 'PREP': -2.4375, 'DET': -3.16796875, 'SVA': 7.703125}",SVA,"{'G': -2.3359375, 'PREP': -3.130859375, 'DET': -1.6025390625, 'SVA': 9.4296875}"
"So, why don't we think more about the future, instead of being upset about how to get some money to pay for the next party?",G,Preposition_Replacing,PREP,"{'G': 2.525390625, 'PREP': 3.44921875, 'DET': -4.55078125, 'SVA': -3.9609375}",PREP,"{'G': 3.716796875, 'PREP': 4.7109375, 'DET': -5.22265625, 'SVA': -4.5546875}",G,"{'G': 5.48046875, 'PREP': 1.109375, 'DET': -6.80859375, 'SVA': -4.48046875}"
The Borgias shocks Elaine.,G,regular_plural_subject_verb_agreement_1,SVA,"{'G': -0.74267578125, 'PREP': -2.1171875, 'DET': -2.71875, 'SVA': 6.0859375}",SVA,"{'G': -0.288818359375, 'PREP': -3.259765625, 'DET': -4.7109375, 'SVA': 7.0}",G,"{'G': 6.36328125, 'PREP': -2.794921875, 'DET': -5.58203125, 'SVA': -0.92041015625}"
It's a perfect combination of passion and life's difficulties.,G,Preposition_Replacing,PREP,"{'G': 2.29296875, 'PREP': 3.54296875, 'DET': -4.0, 'SVA': -4.12890625}",PREP,"{'G': 3.85546875, 'PREP': 4.63671875, 'DET': -5.35546875, 'SVA': -4.6953125}",G,"{'G': 4.3515625, 'PREP': 2.1484375, 'DET': -6.5859375, 'SVA': -4.5234375}"
I wonder if you could explain to me why.,G,Preposition_Missing,PREP,"{'G': 2.513671875, 'PREP': 3.451171875, 'DET': -4.34375, 'SVA': -4.09375}",G,"{'G': 4.48046875, 'PREP': 4.00390625, 'DET': -5.65625, 'SVA': -4.75390625}",G,"{'G': 5.88671875, 'PREP': 0.46484375, 'DET': -6.75390625, 'SVA': -4.1640625}"
"I particularly liked meeting people of different countries and some pop - stars, who were friendly towards us.",PREP,Preposition_Replacing,G,"{'G': 4.53125, 'PREP': 0.1912841796875, 'DET': -4.890625, 'SVA': -3.666015625}",G,"{'G': 4.88671875, 'PREP': 3.439453125, 'DET': -5.49609375, 'SVA': -4.92578125}",PREP,"{'G': 2.53125, 'PREP': 4.75, 'DET': -6.51953125, 'SVA': -5.67578125}"
I would like to tell to everyone - don't be naive when you share your big secret or problem with someone.,PREP,Preposition_Unnecessary,G,"{'G': 3.57421875, 'PREP': 2.296875, 'DET': -4.953125, 'SVA': -4.1171875}",G,"{'G': 5.17578125, 'PREP': 2.208984375, 'DET': -5.9921875, 'SVA': -3.84765625}",PREP,"{'G': 0.40380859375, 'PREP': 5.61328125, 'DET': -4.80078125, 'SVA': -4.8359375}"
But I hope that next year visitors to the festival will be able to be introduced to more art groups from all over the world.,G,Preposition_Replacing,PREP,"{'G': 2.611328125, 'PREP': 3.408203125, 'DET': -4.46875, 'SVA': -4.09765625}",PREP,"{'G': 3.392578125, 'PREP': 4.80078125, 'DET': -5.04296875, 'SVA': -4.30859375}",G,"{'G': 5.58203125, 'PREP': 0.904296875, 'DET': -6.8125, 'SVA': -4.3046875}"
I phoned the tourist information office last week and I got some information about the accommodation for the students.,G,Preposition_Unnecessary,PREP,"{'G': 2.638671875, 'PREP': 3.3984375, 'DET': -4.59375, 'SVA': -4.02734375}",PREP,"{'G': 3.779296875, 'PREP': 4.66796875, 'DET': -5.421875, 'SVA': -4.5078125}",G,"{'G': 5.78515625, 'PREP': 0.65966796875, 'DET': -6.765625, 'SVA': -4.27734375}"
A doctor who questions some committees pressure Robert to shout.,SVA,distractor_agreement_relative_clause,G,"{'G': 4.71484375, 'PREP': -2.615234375, 'DET': -5.05859375, 'SVA': -0.73681640625}",SVA,"{'G': -0.64599609375, 'PREP': -3.55859375, 'DET': -3.951171875, 'SVA': 7.07421875}",SVA,"{'G': -2.12109375, 'PREP': -3.1328125, 'DET': -1.91015625, 'SVA': 9.359375}"
"Before the computer had been invented, we couldn't possibly have lots of information easily and we couldn't contact foreign countries at the same time.",G,Preposition_Unnecessary,PREP,"{'G': 2.603515625, 'PREP': 3.39453125, 'DET': -4.5390625, 'SVA': -4.03125}",PREP,"{'G': 3.560546875, 'PREP': 4.75390625, 'DET': -5.11328125, 'SVA': -4.46875}",G,"{'G': 5.13671875, 'PREP': 1.3818359375, 'DET': -6.69921875, 'SVA': -4.43359375}"
You have been presented with some reasons why shopping is not always enjoyable.,G,Preposition_Missing,PREP,"{'G': 2.505859375, 'PREP': 3.43359375, 'DET': -4.1796875, 'SVA': -4.19140625}",PREP,"{'G': 3.8125, 'PREP': 4.65625, 'DET': -5.27734375, 'SVA': -4.65234375}",G,"{'G': 4.59765625, 'PREP': 1.904296875, 'DET': -6.58984375, 'SVA': -4.515625}"
I would be very grateful if you could give me more details as soon as possible.,G,Preposition_Replacing,PREP,"{'G': 2.416015625, 'PREP': 3.4453125, 'DET': -4.00390625, 'SVA': -4.2421875}",PREP,"{'G': 3.607421875, 'PREP': 4.74609375, 'DET': -5.09765625, 'SVA': -4.54296875}",G,"{'G': 5.60546875, 'PREP': 0.89111328125, 'DET': -6.734375, 'SVA': -4.39453125}"
First tell to your parents.,PREP,Preposition_Unnecessary,G,"{'G': 4.46875, 'PREP': -1.951171875, 'DET': -5.44140625, 'SVA': -0.7080078125}",SVA,"{'G': -1.0830078125, 'PREP': -3.099609375, 'DET': -4.265625, 'SVA': 7.37890625}",PREP,"{'G': -0.334228515625, 'PREP': 5.3046875, 'DET': -3.380859375, 'SVA': -4.3046875}"
I can come only in July because I have to work the other months of summer.,G,Preposition_Missing,PREP,"{'G': 2.46875, 'PREP': 3.484375, 'DET': -4.3828125, 'SVA': -4.03515625}",PREP,"{'G': 3.353515625, 'PREP': 4.8046875, 'DET': -5.04296875, 'SVA': -4.2578125}",G,"{'G': 4.68359375, 'PREP': 1.7080078125, 'DET': -6.625, 'SVA': -4.30078125}"
They needed one person for to put the clothes into a wardrobe.,PREP,Preposition_Unnecessary,G,"{'G': 5.08203125, 'PREP': -1.3994140625, 'DET': -4.8984375, 'SVA': -2.8203125}",G,"{'G': 5.53515625, 'PREP': 2.046875, 'DET': -5.8125, 'SVA': -4.3203125}",PREP,"{'G': -0.75732421875, 'PREP': 4.8671875, 'DET': -1.9306640625, 'SVA': -4.26953125}"
"Although I imagine them in my house in my future, I am sure I would be surprised if I had them.",G,Preposition_Missing,PREP,"{'G': 2.53515625, 'PREP': 3.44921875, 'DET': -4.4375, 'SVA': -4.0546875}",PREP,"{'G': 3.474609375, 'PREP': 4.7734375, 'DET': -5.03515625, 'SVA': -4.41796875}",G,"{'G': 5.26953125, 'PREP': 1.1484375, 'DET': -6.66796875, 'SVA': -4.33203125}"
It will remind me some wonderful experiences.,PREP,Preposition_Missing,G,"{'G': 4.26953125, 'PREP': 0.517578125, 'DET': -4.09765625, 'SVA': -4.26953125}",G,"{'G': 5.125, 'PREP': 2.833984375, 'DET': -5.21875, 'SVA': -4.90625}",PREP,"{'G': 1.2392578125, 'PREP': 5.6640625, 'DET': -5.6015625, 'SVA': -5.71875}"
"As you have seen, modern technology has changed my daily life a lot and I believe that it has changed it for the better.",G,Preposition_Replacing,PREP,"{'G': 2.466796875, 'PREP': 3.478515625, 'DET': -4.33984375, 'SVA': -4.07421875}",PREP,"{'G': 3.369140625, 'PREP': 4.80078125, 'DET': -5.03125, 'SVA': -4.28515625}",G,"{'G': 4.46484375, 'PREP': 1.9716796875, 'DET': -6.53515625, 'SVA': -4.484375}"
"It is a really good opportunity to go because most of us are studying fashion design, and we can learn loads of things there.",G,Preposition_Unnecessary,PREP,"{'G': 2.48828125, 'PREP': 3.45703125, 'DET': -4.31640625, 'SVA': -4.09765625}",G,"{'G': 4.48046875, 'PREP': 4.1171875, 'DET': -5.51171875, 'SVA': -4.9609375}",G,"{'G': 5.1328125, 'PREP': 1.2607421875, 'DET': -6.6640625, 'SVA': -4.265625}"
my name is John and I went in the latest International Arts Festival.,PREP,Preposition_Replacing,G,"{'G': 3.095703125, 'PREP': 2.94921875, 'DET': -4.74609375, 'SVA': -4.18359375}",PREP,"{'G': 3.361328125, 'PREP': 4.80078125, 'DET': -5.03125, 'SVA': -4.29296875}",PREP,"{'G': 0.70947265625, 'PREP': 5.6796875, 'DET': -5.34765625, 'SVA': -4.984375}"
"On top of everything, the main actor, Danny Brook, did not appear in the show.",G,Preposition_Replacing,PREP,"{'G': 2.529296875, 'PREP': 3.455078125, 'DET': -4.53515625, 'SVA': -3.96875}",PREP,"{'G': 3.82421875, 'PREP': 4.6171875, 'DET': -5.328125, 'SVA': -4.62890625}",G,"{'G': 4.625, 'PREP': 1.8251953125, 'DET': -6.60546875, 'SVA': -4.421875}"
Vincent clean some college campus.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 3.123046875, 'PREP': -1.8251953125, 'DET': -5.9921875, 'SVA': 1.884765625}",SVA,"{'G': -2.236328125, 'PREP': -2.326171875, 'DET': -3.509765625, 'SVA': 7.55078125}",SVA,"{'G': -2.28125, 'PREP': -3.0625, 'DET': -1.765625, 'SVA': 9.375}"
"Well, some others helped me with the task, but that did not make it much easier.",G,Preposition_Replacing,PREP,"{'G': 2.44140625, 'PREP': 3.484375, 'DET': -4.265625, 'SVA': -4.08984375}",PREP,"{'G': 3.451171875, 'PREP': 4.78515625, 'DET': -5.06640625, 'SVA': -4.3671875}",G,"{'G': 5.078125, 'PREP': 1.427734375, 'DET': -6.69921875, 'SVA': -4.4140625}"
In the future people will be even more concerned about pollution and harmful UV - rays.,G,Preposition_Replacing,PREP,"{'G': 2.53515625, 'PREP': 3.435546875, 'DET': -4.51953125, 'SVA': -4.0}",PREP,"{'G': 3.94140625, 'PREP': 4.578125, 'DET': -5.2109375, 'SVA': -4.7890625}",G,"{'G': 5.0234375, 'PREP': 1.3408203125, 'DET': -6.55078125, 'SVA': -4.3359375}"
Regarding what you could do in your free afternoon on the day you leave I would suggest you take the students to our History Museum.,G,Preposition_Unnecessary,PREP,"{'G': 2.419921875, 'PREP': 3.4765625, 'DET': -4.17578125, 'SVA': -4.1328125}",PREP,"{'G': 3.6875, 'PREP': 4.6953125, 'DET': -5.30078125, 'SVA': -4.48046875}",G,"{'G': 5.2734375, 'PREP': 1.14453125, 'DET': -6.68359375, 'SVA': -4.2734375}"
"I thought that it could only be seen by 3 people, but that was a mistake...",G,Preposition_Missing,PREP,"{'G': 2.431640625, 'PREP': 3.494140625, 'DET': -4.29296875, 'SVA': -4.0546875}",PREP,"{'G': 3.39453125, 'PREP': 4.796875, 'DET': -5.03515625, 'SVA': -4.31640625}",G,"{'G': 5.5078125, 'PREP': 1.0146484375, 'DET': -6.8046875, 'SVA': -4.39453125}"
"Second, I don't like tents and I can't get used to them, so I prefer log cabins.",G,Preposition_Unnecessary,PREP,"{'G': 2.708984375, 'PREP': 3.349609375, 'DET': -4.6328125, 'SVA': -4.046875}",G,"{'G': 4.31640625, 'PREP': 4.25390625, 'DET': -5.62109375, 'SVA': -4.76953125}",G,"{'G': 5.44140625, 'PREP': 1.017578125, 'DET': -6.72265625, 'SVA': -4.33984375}"
I felt very disappointed then but I have learned something new about humans ; it is that you can only trust yourself.,G,Preposition_Missing,PREP,"{'G': 2.841796875, 'PREP': 3.06640625, 'DET': -4.10546875, 'SVA': -4.4375}",G,"{'G': 4.70703125, 'PREP': 3.7265625, 'DET': -5.47265625, 'SVA': -4.953125}",G,"{'G': 5.06640625, 'PREP': 1.341796875, 'DET': -6.68359375, 'SVA': -4.3125}"
The brothers of David implores Wendy to conceal Theodore.,SVA,distractor_agreement_relational_noun,G,"{'G': 4.9375, 'PREP': -2.5703125, 'DET': -4.87109375, 'SVA': -1.3212890625}",SVA,"{'G': -0.52587890625, 'PREP': -3.212890625, 'DET': -4.59765625, 'SVA': 7.1484375}",SVA,"{'G': -1.9150390625, 'PREP': -3.087890625, 'DET': -2.248046875, 'SVA': 9.265625}"
The dancer forfeit.,SVA,regular_plural_subject_verb_agreement_2,G,"{'G': 3.138671875, 'PREP': -2.23046875, 'DET': -5.38671875, 'SVA': 1.8994140625}",SVA,"{'G': -2.5546875, 'PREP': -2.244140625, 'DET': -3.201171875, 'SVA': 7.61328125}",SVA,"{'G': -2.38671875, 'PREP': -3.150390625, 'DET': -1.4814453125, 'SVA': 9.4453125}"
"But it was a big mistake because she told her mother about it and I don't know how but now my mother knows about it, and she is very worried about me and my future.",G,Preposition_Missing,PREP,"{'G': 2.728515625, 'PREP': 3.3125, 'DET': -4.6015625, 'SVA': -4.0703125}",PREP,"{'G': 3.7421875, 'PREP': 4.6953125, 'DET': -5.19921875, 'SVA': -4.59375}",G,"{'G': 5.2734375, 'PREP': 1.2294921875, 'DET': -6.74609375, 'SVA': -4.39453125}"
"Regarding the accommodation at camp, I prefer the log cabins, because a few years go, I went camping with some friends and every night it rained and in the tent it was impossible to sleep because the ground was so wet. So for this reason, I choose the log cabins.",G,Preposition_Unnecessary,PREP,"{'G': 2.5546875, 'PREP': 3.419921875, 'DET': -4.37109375, 'SVA': -4.11328125}",PREP,"{'G': 3.408203125, 'PREP': 4.79296875, 'DET': -5.03515625, 'SVA': -4.328125}",G,"{'G': 4.65234375, 'PREP': 1.7021484375, 'DET': -6.56640625, 'SVA': -4.3359375}"
That's why all his friends were angry with him and left him alone.,G,Preposition_Replacing,PREP,"{'G': 2.63671875, 'PREP': 3.333984375, 'DET': -4.1875, 'SVA': -4.2734375}",PREP,"{'G': 3.900390625, 'PREP': 4.60546875, 'DET': -5.2109375, 'SVA': -4.7890625}",G,"{'G': 6.30859375, 'PREP': -0.07183837890625, 'DET': -6.7109375, 'SVA': -4.09765625}"
