text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
So as we can imagine the Future Fashion might be pleasant or unpleasant for different people.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.841796875, 'PREP': 3.177734375, 'DET': -4.65234375, 'SVA': -4.10546875}",G,"{'G': 4.50390625, 'PREP': 4.02734375, 'DET': -5.296875, 'SVA': -5.0703125}",PREP,"{'G': 2.189453125, 'PREP': 5.21875, 'DET': -6.71484375, 'SVA': -5.73828125}"
"Firstly, Palace Hotel has been booked into for the group's accommodation and I spoke with the hotel manager about travelling to the conference.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.017578125, 'PREP': 3.05859375, 'DET': -4.8203125, 'SVA': -4.09375}",G,"{'G': 4.58984375, 'PREP': 3.935546875, 'DET': -5.67578125, 'SVA': -4.81640625}",PREP,"{'G': 2.36328125, 'PREP': 5.02734375, 'DET': -6.7421875, 'SVA': -5.71875}"
HE WANTED TO DIE BECAUSE OF THIS.,G,Preposition_Replacing,G,"{'G': 3.53515625, 'PREP': -0.0311737060546875, 'DET': -6.15234375, 'SVA': -0.74755859375}",PREP,"{'G': 3.8359375, 'PREP': 4.65234375, 'DET': -5.37890625, 'SVA': -4.6328125}",G,"{'G': 4.91015625, 'PREP': 1.4765625, 'DET': -6.58984375, 'SVA': -4.3125}"
"For this conference I suggest wearing something very comfortable but elegant. The organisation wants all the men to wear a jacket, but a tie is not necessary.",G,Preposition_Unnecessary,G,"{'G': 3.09765625, 'PREP': 2.966796875, 'DET': -4.8125, 'SVA': -4.15625}",PREP,"{'G': 4.0234375, 'PREP': 4.5625, 'DET': -5.35546875, 'SVA': -4.80078125}",G,"{'G': 5.03125, 'PREP': 1.41015625, 'DET': -6.66015625, 'SVA': -4.34765625}"
"Firstly, the material of which clothes are made is a wide variety.",PREP,Preposition_Missing,PREP,"{'G': 2.89453125, 'PREP': 3.08203125, 'DET': -4.6640625, 'SVA': -4.08984375}",G,"{'G': 4.6640625, 'PREP': 3.810546875, 'DET': -5.64453125, 'SVA': -4.91015625}",PREP,"{'G': 2.13671875, 'PREP': 5.25, 'DET': -6.6484375, 'SVA': -5.7421875}"
"When I get to the camp, I'd like to swim and climb.",G,Preposition_Missing,G,"{'G': 3.16796875, 'PREP': 2.884765625, 'DET': -4.85546875, 'SVA': -4.13671875}",PREP,"{'G': 3.87890625, 'PREP': 4.54296875, 'DET': -5.58203125, 'SVA': -4.48046875}",G,"{'G': 5.3671875, 'PREP': 0.9951171875, 'DET': -6.71484375, 'SVA': -4.20703125}"
Irene knew senators that Pamela hugs.,G,wh_questions_object_gap,G,"{'G': 5.19140625, 'PREP': -2.275390625, 'DET': -4.56640625, 'SVA': -2.380859375}",DET,"{'G': -0.75830078125, 'PREP': -2.568359375, 'DET': 8.2421875, 'SVA': -3.701171875}",G,"{'G': 7.1640625, 'PREP': -2.521484375, 'DET': -5.1640625, 'SVA': -2.96875}"
I was very surprised on the result of the competition.,PREP,Preposition_Replacing,PREP,"{'G': 2.57421875, 'PREP': 3.4375, 'DET': -4.46484375, 'SVA': -4.08984375}",G,"{'G': 4.92578125, 'PREP': 3.259765625, 'DET': -5.91015625, 'SVA': -4.56640625}",PREP,"{'G': 0.18017578125, 'PREP': 5.5703125, 'DET': -4.34375, 'SVA': -4.78125}"
"However, we have to consider about our nature and human being.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.451171875, 'PREP': 3.478515625, 'DET': -4.31640625, 'SVA': -4.0625}",G,"{'G': 4.36328125, 'PREP': 4.1875, 'DET': -5.4609375, 'SVA': -4.87890625}",PREP,"{'G': 0.17333984375, 'PREP': 5.546875, 'DET': -4.50390625, 'SVA': -4.5859375}"
.,G,Preposition_Unnecessary,G,"{'G': 3.568359375, 'PREP': -2.509765625, 'DET': -5.27734375, 'SVA': 1.232421875}",SVA,"{'G': 0.58984375, 'PREP': -2.744140625, 'DET': -5.3125, 'SVA': 5.78125}",G,"{'G': 5.1796875, 'PREP': 0.1434326171875, 'DET': -6.3671875, 'SVA': -2.857421875}"
Finally I would like to know if I need a lot of money about this trip and if we are going to visit some buildings.,PREP,Preposition_Replacing,PREP,"{'G': 2.66796875, 'PREP': 3.365234375, 'DET': -4.515625, 'SVA': -4.109375}",G,"{'G': 5.0234375, 'PREP': 3.0234375, 'DET': -5.203125, 'SVA': -4.99609375}",PREP,"{'G': 2.294921875, 'PREP': 5.10546875, 'DET': -6.73046875, 'SVA': -5.7421875}"
I am writing to complain about a show that I saw at your theatre.,G,Preposition_Replacing,G,"{'G': 3.740234375, 'PREP': 2.048828125, 'DET': -5.0234375, 'SVA': -4.09765625}",PREP,"{'G': 4.109375, 'PREP': 4.4140625, 'DET': -5.76171875, 'SVA': -4.51953125}",G,"{'G': 5.91796875, 'PREP': 0.48388671875, 'DET': -6.78125, 'SVA': -4.203125}"
Andrea tour rivers.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.416015625, 'PREP': -1.6875, 'DET': -2.0703125, 'SVA': 6.12890625}",G,"{'G': 6.44921875, 'PREP': -2.6875, 'DET': -4.94921875, 'SVA': -1.2109375}",SVA,"{'G': -2.32421875, 'PREP': -3.1484375, 'DET': -1.5888671875, 'SVA': 9.4296875}"
It takes five minutes to get to my college by foot.,PREP,Preposition_Replacing,PREP,"{'G': 2.548828125, 'PREP': 3.390625, 'DET': -4.22265625, 'SVA': -4.19140625}",G,"{'G': 5.71875, 'PREP': 1.4697265625, 'DET': -5.99609375, 'SVA': -3.8359375}",PREP,"{'G': 2.94921875, 'PREP': 4.25390625, 'DET': -6.77734375, 'SVA': -5.41796875}"
It is believed that to be one of the most popular activities in Merton College.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.734375, 'PREP': 3.287109375, 'DET': -4.50390625, 'SVA': -4.15234375}",G,"{'G': 4.51171875, 'PREP': 4.0625, 'DET': -5.39453125, 'SVA': -5.0625}",PREP,"{'G': 2.392578125, 'PREP': 4.90234375, 'DET': -6.6796875, 'SVA': -5.63671875}"
If you travel around you can see a lot of difference still from different cultures.,PREP,Preposition_Replacing,PREP,"{'G': 2.45703125, 'PREP': 3.44921875, 'DET': -4.29296875, 'SVA': -4.078125}",G,"{'G': 4.5234375, 'PREP': 3.90625, 'DET': -5.66015625, 'SVA': -4.78515625}",PREP,"{'G': 2.146484375, 'PREP': 5.2421875, 'DET': -6.68359375, 'SVA': -5.73046875}"
"First of all, I don't think it's professional to change the principal actor in the last minute, the play should have been with Danny Brook, but it wasn't.",PREP,Preposition_Replacing,PREP,"{'G': 2.79296875, 'PREP': 3.2734375, 'DET': -4.71875, 'SVA': -4.04296875}",G,"{'G': 4.359375, 'PREP': 4.2265625, 'DET': -5.56640625, 'SVA': -4.8046875}",PREP,"{'G': 2.5703125, 'PREP': 4.7109375, 'DET': -6.70703125, 'SVA': -5.6171875}"
We are also enthusiastic about your sightseeing in bus and the River trip to Greenwich on Monday and visiting to the National Art Gallery on Wednesday.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.703125, 'PREP': 3.345703125, 'DET': -4.578125, 'SVA': -4.0859375}",G,"{'G': 4.73828125, 'PREP': 3.68359375, 'DET': -5.7734375, 'SVA': -4.7421875}",PREP,"{'G': 1.82421875, 'PREP': 5.484375, 'DET': -6.5234375, 'SVA': -5.671875}"
I've got lots of things about the concert to talk to you about.,G,Preposition_Missing,G,"{'G': 3.154296875, 'PREP': 2.89453125, 'DET': -4.76171875, 'SVA': -4.1796875}",PREP,"{'G': 4.23828125, 'PREP': 4.328125, 'DET': -5.68359375, 'SVA': -4.6875}",G,"{'G': 4.9140625, 'PREP': 1.431640625, 'DET': -6.5859375, 'SVA': -4.28515625}"
"With regard to the activities you offer, it is difficult to choose in such a huge variety, but I prefer to do those I know better such as climbing.",PREP,Preposition_Replacing,PREP,"{'G': 2.61328125, 'PREP': 3.35546875, 'DET': -4.2734375, 'SVA': -4.2265625}",G,"{'G': 4.4375, 'PREP': 4.109375, 'DET': -5.37890625, 'SVA': -4.97265625}",PREP,"{'G': 2.037109375, 'PREP': 5.34375, 'DET': -6.63671875, 'SVA': -5.7421875}"
I am also writing to make a suggestion and to give you my opinion for next year's festival.,PREP,Preposition_Replacing,PREP,"{'G': 2.9921875, 'PREP': 3.08984375, 'DET': -4.7890625, 'SVA': -4.1171875}",G,"{'G': 4.2890625, 'PREP': 4.26953125, 'DET': -5.51953125, 'SVA': -4.8046875}",PREP,"{'G': 2.224609375, 'PREP': 5.1796875, 'DET': -6.69921875, 'SVA': -5.7421875}"
if I have to take any special equipment to the activities that I've chosen,PREP,Preposition_Replacing,PREP,"{'G': 2.74609375, 'PREP': 3.2890625, 'DET': -4.51953125, 'SVA': -4.14453125}",G,"{'G': 4.53515625, 'PREP': 3.951171875, 'DET': -5.65625, 'SVA': -4.78125}",PREP,"{'G': 1.865234375, 'PREP': 5.453125, 'DET': -6.5546875, 'SVA': -5.67578125}"
I would prefer to go to the Camp on July.,PREP,Preposition_Replacing,PREP,"{'G': 2.333984375, 'PREP': 3.552734375, 'DET': -4.140625, 'SVA': -4.07421875}",G,"{'G': 5.453125, 'PREP': 2.0078125, 'DET': -5.8125, 'SVA': -4.14453125}",PREP,"{'G': 0.148193359375, 'PREP': 5.546875, 'DET': -4.3671875, 'SVA': -4.68359375}"
"We can go to any place we like, avoiding traffic and to crowded buses and trains, etc.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.5625, 'PREP': 3.423828125, 'DET': -4.4140625, 'SVA': -4.078125}",G,"{'G': 4.359375, 'PREP': 4.21484375, 'DET': -5.359375, 'SVA': -4.97265625}",PREP,"{'G': 1.6796875, 'PREP': 5.5546875, 'DET': -6.41015625, 'SVA': -5.62890625}"
"For unknown reasons, I found the restaurant closed (there was no information giving a reason for closing it).",G,Preposition_Replacing,G,"{'G': 3.060546875, 'PREP': 2.97265625, 'DET': -4.66015625, 'SVA': -4.23046875}",PREP,"{'G': 3.494140625, 'PREP': 4.7734375, 'DET': -5.07421875, 'SVA': -4.421875}",G,"{'G': 4.609375, 'PREP': 1.7900390625, 'DET': -6.5703125, 'SVA': -4.421875}"
I am sure together we can spend a good student conference at my college.,PREP,Preposition_Missing,PREP,"{'G': 2.80078125, 'PREP': 3.236328125, 'DET': -4.5546875, 'SVA': -4.14453125}",G,"{'G': 4.82421875, 'PREP': 3.369140625, 'DET': -6.05859375, 'SVA': -4.41796875}",PREP,"{'G': 1.68359375, 'PREP': 5.5546875, 'DET': -6.375, 'SVA': -5.6484375}"
I still go to school and I plan to go to college on next year.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.6171875, 'PREP': 3.3984375, 'DET': -4.56640625, 'SVA': -4.01953125}",G,"{'G': 5.26953125, 'PREP': 2.501953125, 'DET': -5.76953125, 'SVA': -4.4140625}",PREP,"{'G': 0.10833740234375, 'PREP': 5.546875, 'DET': -4.0703125, 'SVA': -4.87109375}"
"Thinking about the media's treatment of famous people, I've realised some things.",G,Preposition_Unnecessary,G,"{'G': 3.603515625, 'PREP': 2.21875, 'DET': -4.79296875, 'SVA': -4.19140625}",PREP,"{'G': 3.880859375, 'PREP': 4.6015625, 'DET': -5.23046875, 'SVA': -4.72265625}",G,"{'G': 6.046875, 'PREP': 0.28125, 'DET': -6.77734375, 'SVA': -4.109375}"
"When we arrived home, Pat told his mother what had happened.",G,Preposition_Unnecessary,G,"{'G': 3.75390625, 'PREP': 1.9833984375, 'DET': -5.140625, 'SVA': -3.986328125}",PREP,"{'G': 3.931640625, 'PREP': 4.578125, 'DET': -5.41796875, 'SVA': -4.671875}",G,"{'G': 4.7890625, 'PREP': 1.57421875, 'DET': -6.60546875, 'SVA': -4.29296875}"
"You have to go back to the supermarket and find the nearest parking space, then before someone takes the last fresh lemon for your salad, you must find out where the lemon section is, before because they love to change the store around again and again.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.70703125, 'PREP': 3.34375, 'DET': -4.609375, 'SVA': -4.0625}",G,"{'G': 4.48828125, 'PREP': 4.07421875, 'DET': -5.60546875, 'SVA': -4.81640625}",PREP,"{'G': 2.56640625, 'PREP': 4.7890625, 'DET': -6.74609375, 'SVA': -5.69140625}"
For four years at university I never had any savings.,G,Preposition_Missing,G,"{'G': 3.109375, 'PREP': 2.86328125, 'DET': -4.52734375, 'SVA': -4.3125}",PREP,"{'G': 3.365234375, 'PREP': 4.796875, 'DET': -5.01171875, 'SVA': -4.30078125}",G,"{'G': 4.1796875, 'PREP': 2.26171875, 'DET': -6.5625, 'SVA': -4.48828125}"
"In spite of such difficulties, she always has a pretty, charming smile to us.",PREP,Preposition_Replacing,PREP,"{'G': 2.94140625, 'PREP': 3.0859375, 'DET': -4.578125, 'SVA': -4.2109375}",G,"{'G': 4.59375, 'PREP': 3.9296875, 'DET': -5.609375, 'SVA': -4.8671875}",PREP,"{'G': 1.9384765625, 'PREP': 5.40234375, 'DET': -6.59765625, 'SVA': -5.6875}"
If it is possible we can conduct an interview to the last winner.,PREP,Preposition_Replacing,PREP,"{'G': 2.65625, 'PREP': 3.37109375, 'DET': -4.640625, 'SVA': -4.00390625}",G,"{'G': 4.61328125, 'PREP': 3.822265625, 'DET': -5.8515625, 'SVA': -4.6875}",PREP,"{'G': 2.29296875, 'PREP': 4.90625, 'DET': -6.65234375, 'SVA': -5.48828125}"
Using the TV and computer makes people more closed.,G,Preposition_Unnecessary,G,"{'G': 4.76953125, 'PREP': -0.8515625, 'DET': -4.390625, 'SVA': -3.4140625}",PREP,"{'G': 3.392578125, 'PREP': 4.73828125, 'DET': -4.81640625, 'SVA': -4.5078125}",G,"{'G': 5.0703125, 'PREP': 1.298828125, 'DET': -6.73828125, 'SVA': -4.2265625}"
After a lot of thought I told him.,G,Preposition_Unnecessary,G,"{'G': 3.73828125, 'PREP': 1.95703125, 'DET': -4.90234375, 'SVA': -4.140625}",PREP,"{'G': 3.546875, 'PREP': 4.76953125, 'DET': -5.17578125, 'SVA': -4.43359375}",G,"{'G': 4.40625, 'PREP': 1.962890625, 'DET': -6.53515625, 'SVA': -4.3828125}"
What I thought was going to be a wonderful night became into the worst night at the theatre I've ever had.,PREP,Preposition_Unnecessary,PREP,"{'G': 3.0, 'PREP': 3.07421875, 'DET': -4.73046875, 'SVA': -4.171875}",G,"{'G': 4.5390625, 'PREP': 3.998046875, 'DET': -5.62109375, 'SVA': -4.84765625}",PREP,"{'G': 1.654296875, 'PREP': 5.5703125, 'DET': -6.37890625, 'SVA': -5.625}"
A lot of alumni bothers some hospital.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 3.2421875, 'PREP': -3.013671875, 'DET': -4.53125, 'SVA': 1.748046875}",SVA,"{'G': -0.033935546875, 'PREP': -3.361328125, 'DET': -4.72265625, 'SVA': 6.83984375}",G,"{'G': 6.65234375, 'PREP': -2.62109375, 'DET': -5.58203125, 'SVA': -1.654296875}"
"It was a marvellous experience. I really enjoyed working with such a nice team, they were really kind with me.",PREP,Preposition_Replacing,PREP,"{'G': 2.67578125, 'PREP': 3.33203125, 'DET': -4.4609375, 'SVA': -4.140625}",G,"{'G': 4.46484375, 'PREP': 4.0859375, 'DET': -5.30859375, 'SVA': -5.05078125}",PREP,"{'G': 1.41796875, 'PREP': 5.640625, 'DET': -6.21875, 'SVA': -5.44140625}"
The commentary about current events annoy Kirsten.,SVA,distractor_agreement_relational_noun,SVA,"{'G': 1.564453125, 'PREP': -2.81640625, 'DET': -4.296875, 'SVA': 4.40234375}",G,"{'G': 3.48046875, 'PREP': -3.53125, 'DET': -5.23046875, 'SVA': 3.458984375}",SVA,"{'G': -2.296875, 'PREP': -3.119140625, 'DET': -1.6748046875, 'SVA': 9.3984375}"
I am writing to reply to the letter you wrote me on 10 June.,PREP,Preposition_Missing,PREP,"{'G': 2.46484375, 'PREP': 3.470703125, 'DET': -4.26171875, 'SVA': -4.1015625}",G,"{'G': 6.15234375, 'PREP': 0.165283203125, 'DET': -5.921875, 'SVA': -3.126953125}",PREP,"{'G': 1.619140625, 'PREP': 5.57421875, 'DET': -6.3359375, 'SVA': -5.59375}"
We have a good and rich sponsor. That's why we could buy a lot of different materials with different colours and we tried to be polite with actors even if they didn't want to wear that piece of clothing which we thought was most suitable to their style.,PREP,Preposition_Replacing,PREP,"{'G': 2.84375, 'PREP': 3.20703125, 'DET': -4.66796875, 'SVA': -4.09765625}",G,"{'G': 4.78515625, 'PREP': 3.59375, 'DET': -5.61328125, 'SVA': -4.83984375}",PREP,"{'G': 2.107421875, 'PREP': 5.2734375, 'DET': -6.66796875, 'SVA': -5.71875}"
"My confession caused a disaster in her life and that of her family, and they called the police to take me out of the planet or to be arrested, so that I couldn't see her again.",PREP,Preposition_Replacing,PREP,"{'G': 2.896484375, 'PREP': 3.171875, 'DET': -4.68359375, 'SVA': -4.1328125}",G,"{'G': 4.71484375, 'PREP': 3.75, 'DET': -5.578125, 'SVA': -4.89453125}",PREP,"{'G': 2.81640625, 'PREP': 4.48046875, 'DET': -6.76953125, 'SVA': -5.58203125}"
"Despite of being tiring, it was rewarding because I noticed that all the singers are ordinary people who want to see their fans happy and satisfied and it is true I experienced that.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.865234375, 'PREP': 3.166015625, 'DET': -4.47265625, 'SVA': -4.24609375}",G,"{'G': 4.65234375, 'PREP': 3.830078125, 'DET': -5.32421875, 'SVA': -5.046875}",PREP,"{'G': 1.0634765625, 'PREP': 5.6875, 'DET': -5.73046875, 'SVA': -5.296875}"
Those who need to travel in order to do business with other people abroad can fly by plane and arrive at their destination safely or have their problems solved via telephone.,G,Preposition_Replacing,G,"{'G': 3.59765625, 'PREP': 2.1875, 'DET': -4.9296875, 'SVA': -4.0078125}",PREP,"{'G': 3.80078125, 'PREP': 4.58984375, 'DET': -5.26953125, 'SVA': -4.60546875}",G,"{'G': 7.078125, 'PREP': -1.541015625, 'DET': -6.28515625, 'SVA': -3.45703125}"
I have chosen between the activities offered to do photography. I have already been a member of a photography club so I am experienced.,PREP,Preposition_Replacing,PREP,"{'G': 2.84765625, 'PREP': 3.23046875, 'DET': -4.703125, 'SVA': -4.09375}",G,"{'G': 4.62890625, 'PREP': 3.890625, 'DET': -5.71875, 'SVA': -4.81640625}",PREP,"{'G': 0.94677734375, 'PREP': 5.7109375, 'DET': -5.61328125, 'SVA': -5.2265625}"
I enjoyed it very much and I want to convey my pleasure to you though this letter.,PREP,Preposition_Replacing,PREP,"{'G': 2.90625, 'PREP': 3.142578125, 'DET': -4.57421875, 'SVA': -4.21484375}",G,"{'G': 4.93359375, 'PREP': 3.154296875, 'DET': -5.74609375, 'SVA': -4.61328125}",PREP,"{'G': 1.63671875, 'PREP': 5.578125, 'DET': -6.34375, 'SVA': -5.6328125}"
"Additionally, 15% of students answered that they want the presentation lesson to be filmed.",G,Preposition_Missing,G,"{'G': 3.87109375, 'PREP': 1.7431640625, 'DET': -4.859375, 'SVA': -4.14453125}",PREP,"{'G': 4.0546875, 'PREP': 4.453125, 'DET': -5.515625, 'SVA': -4.69921875}",G,"{'G': 5.51171875, 'PREP': 0.8974609375, 'DET': -6.72265625, 'SVA': -4.24609375}"
I'm looking forward to seeing you on the conference.,PREP,Preposition_Replacing,PREP,"{'G': 2.353515625, 'PREP': 3.494140625, 'DET': -3.951171875, 'SVA': -4.22265625}",G,"{'G': 5.29296875, 'PREP': 2.2421875, 'DET': -5.96484375, 'SVA': -4.05078125}",PREP,"{'G': 0.685546875, 'PREP': 5.68359375, 'DET': -5.31640625, 'SVA': -4.9921875}"
There were wonderful plays and films which I hope there will be more of.,G,Preposition_Unnecessary,G,"{'G': 3.013671875, 'PREP': 2.958984375, 'DET': -4.38671875, 'SVA': -4.359375}",PREP,"{'G': 3.36328125, 'PREP': 4.8046875, 'DET': -5.03125, 'SVA': -4.28515625}",G,"{'G': 4.078125, 'PREP': 2.525390625, 'DET': -6.66796875, 'SVA': -4.65625}"
"Finally, I just want to say that the perfect evening that the advertisement promised and that we all wanted turned out to be regrettable for the wasted money.",PREP,Preposition_Replacing,PREP,"{'G': 2.71875, 'PREP': 3.322265625, 'DET': -4.5859375, 'SVA': -4.09375}",G,"{'G': 4.8671875, 'PREP': 3.447265625, 'DET': -5.625, 'SVA': -4.80078125}",PREP,"{'G': 2.193359375, 'PREP': 5.20703125, 'DET': -6.703125, 'SVA': -5.7421875}"
You know what kind of clothes I need and could you give some advice how much money I will need?,PREP,Preposition_Missing,PREP,"{'G': 2.986328125, 'PREP': 3.0390625, 'DET': -4.5078125, 'SVA': -4.28125}",G,"{'G': 4.71484375, 'PREP': 3.759765625, 'DET': -5.53125, 'SVA': -5.00390625}",PREP,"{'G': 2.005859375, 'PREP': 5.328125, 'DET': -6.60546875, 'SVA': -5.6484375}"
It aims to improve our standard of life and allows us to live more comfortably.,G,Preposition_Unnecessary,G,"{'G': 3.263671875, 'PREP': 2.689453125, 'DET': -4.640625, 'SVA': -4.2890625}",PREP,"{'G': 4.08984375, 'PREP': 4.4765625, 'DET': -5.2109375, 'SVA': -4.9296875}",G,"{'G': 4.73828125, 'PREP': 1.6708984375, 'DET': -6.546875, 'SVA': -4.41015625}"
Both cases often happen in shopping.,PREP,Preposition_Replacing,PREP,"{'G': 2.859375, 'PREP': 2.921875, 'DET': -3.8671875, 'SVA': -4.57421875}",G,"{'G': 5.375, 'PREP': 1.2236328125, 'DET': -3.505859375, 'SVA': -4.98828125}",PREP,"{'G': 0.791015625, 'PREP': 5.6171875, 'DET': -5.15234375, 'SVA': -5.234375}"
Many brothers of Colleen testified.,G,intransitive,G,"{'G': 4.6796875, 'PREP': -2.564453125, 'DET': -5.30078125, 'SVA': -0.56201171875}",SVA,"{'G': -1.2158203125, 'PREP': -3.240234375, 'DET': -3.93359375, 'SVA': 7.5}",G,"{'G': 7.1015625, 'PREP': -2.58984375, 'DET': -5.30859375, 'SVA': -2.634765625}"
There's no need to go to the shops when I can order things by the computer.,PREP,Preposition_Replacing,PREP,"{'G': 2.63671875, 'PREP': 3.375, 'DET': -4.43359375, 'SVA': -4.12109375}",G,"{'G': 4.86328125, 'PREP': 3.45703125, 'DET': -5.74609375, 'SVA': -4.78125}",PREP,"{'G': 2.328125, 'PREP': 5.078125, 'DET': -6.74609375, 'SVA': -5.734375}"
It wasn't really a perfect evening like you promised on your flyer.,PREP,Preposition_Replacing,PREP,"{'G': 2.724609375, 'PREP': 3.236328125, 'DET': -4.21875, 'SVA': -4.33984375}",G,"{'G': 4.96875, 'PREP': 3.17578125, 'DET': -5.6796875, 'SVA': -4.7109375}",PREP,"{'G': 1.017578125, 'PREP': 5.72265625, 'DET': -5.69921875, 'SVA': -5.30078125}"
Quite a lot of students spend their free time there relaxing and talking.,G,Preposition_Unnecessary,G,"{'G': 3.58984375, 'PREP': 2.0703125, 'DET': -4.47265625, 'SVA': -4.36328125}",PREP,"{'G': 3.376953125, 'PREP': 4.8046875, 'DET': -4.98046875, 'SVA': -4.3671875}",G,"{'G': 5.125, 'PREP': 1.275390625, 'DET': -6.67578125, 'SVA': -4.26171875}"
I have learned a lot with the Internet. It gives me the opportunity to know more about things I never knew.,PREP,Preposition_Missing,PREP,"{'G': 2.791015625, 'PREP': 3.26171875, 'DET': -4.5546875, 'SVA': -4.1640625}",G,"{'G': 4.39453125, 'PREP': 4.2109375, 'DET': -5.63671875, 'SVA': -4.82421875}",PREP,"{'G': 2.24609375, 'PREP': 5.15625, 'DET': -6.73046875, 'SVA': -5.73046875}"
