text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
You asked me for an interesting building to visit.,PREP,Preposition_Replacing,G,"{'G': 3.734375, 'PREP': 1.943359375, 'DET': -5.0234375, 'SVA': -4.05078125}",PREP,"{'G': 2.953125, 'PREP': 4.75390625, 'DET': -4.94921875, 'SVA': -3.86328125}",G,"{'G': 6.37109375, 'PREP': -0.1500244140625, 'DET': -6.69921875, 'SVA': -4.06640625}"
"He had been replaced by a really bad actor, of whom I don't even know the name.",G,Preposition_Missing,PREP,"{'G': 2.8359375, 'PREP': 3.193359375, 'DET': -4.5078125, 'SVA': -4.203125}",G,"{'G': 4.4140625, 'PREP': 4.17578125, 'DET': -5.63671875, 'SVA': -4.7890625}",PREP,"{'G': 2.833984375, 'PREP': 4.43359375, 'DET': -6.81640625, 'SVA': -5.5078125}"
It affects us lots of ways.,PREP,Preposition_Missing,G,"{'G': 4.93359375, 'PREP': -1.9912109375, 'DET': -3.55859375, 'SVA': -3.05859375}",PREP,"{'G': 3.580078125, 'PREP': 4.7265625, 'DET': -5.2265625, 'SVA': -4.4453125}",G,"{'G': 4.80859375, 'PREP': 1.3359375, 'DET': -6.55078125, 'SVA': -3.880859375}"
There are a lot of advantages to it.,G,Preposition_Replacing,PREP,"{'G': 1.201171875, 'PREP': 3.287109375, 'DET': -0.79345703125, 'SVA': -4.953125}",G,"{'G': 6.66796875, 'PREP': -1.5302734375, 'DET': -5.22265625, 'SVA': -2.611328125}",PREP,"{'G': 1.771484375, 'PREP': 5.515625, 'DET': -6.46875, 'SVA': -5.6796875}"
"As the record says, our hockey team has been on the top of the league for three successive years.",PREP,Preposition_Replacing,G,"{'G': 3.318359375, 'PREP': 2.619140625, 'DET': -4.71875, 'SVA': -4.24609375}",PREP,"{'G': 3.833984375, 'PREP': 4.65625, 'DET': -5.28125, 'SVA': -4.67578125}",G,"{'G': 4.51171875, 'PREP': 1.9130859375, 'DET': -6.57421875, 'SVA': -4.4375}"
I would like to stay in a log cabin because I have had bad experiences about tents.,PREP,Preposition_Replacing,G,"{'G': 3.193359375, 'PREP': 2.8671875, 'DET': -4.8046875, 'SVA': -4.18359375}",PREP,"{'G': 3.7578125, 'PREP': 4.671875, 'DET': -5.2109375, 'SVA': -4.625}",G,"{'G': 5.00390625, 'PREP': 1.396484375, 'DET': -6.62109375, 'SVA': -4.3515625}"
"To my mind, the class attending a lesson must be shown at first.",PREP,Preposition_Unnecessary,G,"{'G': 3.3203125, 'PREP': 2.671875, 'DET': -4.9140625, 'SVA': -4.1328125}",PREP,"{'G': 3.779296875, 'PREP': 4.66796875, 'DET': -5.36328125, 'SVA': -4.578125}",G,"{'G': 5.9609375, 'PREP': 0.432861328125, 'DET': -6.84765625, 'SVA': -4.140625}"
"It is an obligation to shop medicines, clothes for winter, doctor's visits, and so forth.",PREP,Preposition_Missing,G,"{'G': 3.248046875, 'PREP': 2.794921875, 'DET': -4.90234375, 'SVA': -4.1328125}",PREP,"{'G': 4.12109375, 'PREP': 4.45703125, 'DET': -5.6953125, 'SVA': -4.640625}",G,"{'G': 4.765625, 'PREP': 1.57421875, 'DET': -6.52734375, 'SVA': -4.30078125}"
To hear the voice from the person you love is a feeling that is hard to describe ; it's wonderful and so real. You can imagine their face clearly.,PREP,Preposition_Replacing,G,"{'G': 3.267578125, 'PREP': 2.728515625, 'DET': -4.8359375, 'SVA': -4.17578125}",PREP,"{'G': 4.22265625, 'PREP': 4.37890625, 'DET': -5.44140625, 'SVA': -4.85546875}",G,"{'G': 4.8828125, 'PREP': 1.541015625, 'DET': -6.640625, 'SVA': -4.3359375}"
"Normally, I live in the seaside and I couldn't live without this sport.",PREP,Preposition_Replacing,G,"{'G': 4.41796875, 'PREP': 0.5849609375, 'DET': -5.1484375, 'SVA': -3.650390625}",PREP,"{'G': 3.62109375, 'PREP': 4.71875, 'DET': -5.08203125, 'SVA': -4.546875}",G,"{'G': 5.15234375, 'PREP': 1.3125, 'DET': -6.69140625, 'SVA': -4.38671875}"
"As he closed his eyes, he started to travel across the dark paths of his conscience.",PREP,Preposition_Replacing,G,"{'G': 4.94140625, 'PREP': -0.8798828125, 'DET': -4.98046875, 'SVA': -3.091796875}",PREP,"{'G': 4.1796875, 'PREP': 4.390625, 'DET': -5.3828125, 'SVA': -4.83203125}",G,"{'G': 4.7890625, 'PREP': 1.6640625, 'DET': -6.6328125, 'SVA': -4.390625}"
It will be a presentation of the latest fashions and about leisure and sports wear.,PREP,Preposition_Replacing,G,"{'G': 3.619140625, 'PREP': 2.111328125, 'DET': -4.62890625, 'SVA': -4.234375}",PREP,"{'G': 3.333984375, 'PREP': 4.796875, 'DET': -4.9921875, 'SVA': -4.28125}",G,"{'G': 4.578125, 'PREP': 1.875, 'DET': -6.59765625, 'SVA': -4.4375}"
Nobody told us about the reason for these problems.,PREP,Preposition_Unnecessary,G,"{'G': 4.1328125, 'PREP': 0.4453125, 'DET': -3.62890625, 'SVA': -4.33984375}",PREP,"{'G': 3.8203125, 'PREP': 4.6484375, 'DET': -5.15234375, 'SVA': -4.71484375}",G,"{'G': 7.234375, 'PREP': -2.0390625, 'DET': -5.796875, 'SVA': -3.357421875}"
I went back to my chair and when I looked up I saw my head teacher walking through the door with the being behind him.,G,Preposition_Replacing,PREP,"{'G': 2.712890625, 'PREP': 3.328125, 'DET': -4.53125, 'SVA': -4.11328125}",G,"{'G': 4.71875, 'PREP': 3.724609375, 'DET': -5.625, 'SVA': -4.8515625}",PREP,"{'G': 2.23828125, 'PREP': 5.16015625, 'DET': -6.71484375, 'SVA': -5.73046875}"
"Regarding accommodation in log cabins would be better for me, because they are more comfortable.",PREP,Preposition_Unnecessary,G,"{'G': 3.421875, 'PREP': 2.408203125, 'DET': -4.6484375, 'SVA': -4.265625}",PREP,"{'G': 3.40625, 'PREP': 4.79296875, 'DET': -5.02734375, 'SVA': -4.35546875}",G,"{'G': 4.921875, 'PREP': 1.4921875, 'DET': -6.61328125, 'SVA': -4.34375}"
"First of all, I don't think it's professional to change the principal actor at the last minute, the play should have been with Danny Brook, but it wasn't.",G,Preposition_Replacing,PREP,"{'G': 2.9140625, 'PREP': 3.1640625, 'DET': -4.796875, 'SVA': -4.06640625}",G,"{'G': 4.55859375, 'PREP': 3.97265625, 'DET': -5.69921875, 'SVA': -4.76171875}",PREP,"{'G': 2.630859375, 'PREP': 4.625, 'DET': -6.6953125, 'SVA': -5.578125}"
I hope you write to me soon to tell me your opinion.,G,Preposition_Missing,PREP,"{'G': 2.3515625, 'PREP': 3.359375, 'DET': -3.59765625, 'SVA': -4.38671875}",G,"{'G': 5.65625, 'PREP': 1.4814453125, 'DET': -5.93359375, 'SVA': -3.798828125}",PREP,"{'G': 1.9970703125, 'PREP': 5.28515625, 'DET': -6.6015625, 'SVA': -5.5703125}"
"My golf teacher is my father and I've only played in a practising centre, but my father and his friends say I have good talent of golf.",PREP,Preposition_Replacing,G,"{'G': 3.1640625, 'PREP': 2.8671875, 'DET': -4.71484375, 'SVA': -4.2265625}",PREP,"{'G': 4.09375, 'PREP': 4.484375, 'DET': -5.2890625, 'SVA': -4.90234375}",G,"{'G': 4.7421875, 'PREP': 1.64453125, 'DET': -6.57421875, 'SVA': -4.328125}"
"The main problem I had was the actor, because he wasn't Danny Brook.",PREP,Preposition_Missing,G,"{'G': 3.79296875, 'PREP': 1.9267578125, 'DET': -5.05078125, 'SVA': -4.05859375}",PREP,"{'G': 4.015625, 'PREP': 4.49609375, 'DET': -5.484375, 'SVA': -4.6796875}",G,"{'G': 5.00390625, 'PREP': 1.4111328125, 'DET': -6.6953125, 'SVA': -4.2890625}"
Your letter encloses an application form I have to fill in with some information for the trip.,PREP,Preposition_Replacing,G,"{'G': 4.140625, 'PREP': 1.2158203125, 'DET': -5.1484375, 'SVA': -3.87109375}",PREP,"{'G': 4.203125, 'PREP': 4.328125, 'DET': -5.6484375, 'SVA': -4.69140625}",G,"{'G': 5.02734375, 'PREP': 1.4130859375, 'DET': -6.66015625, 'SVA': -4.36328125}"
"Finally, I would like to ask some questions such as about clothes and money.",G,Preposition_Missing,PREP,"{'G': 2.80078125, 'PREP': 3.24609375, 'DET': -4.578125, 'SVA': -4.140625}",G,"{'G': 4.4921875, 'PREP': 4.05859375, 'DET': -5.54296875, 'SVA': -4.91015625}",PREP,"{'G': 1.7529296875, 'PREP': 5.5390625, 'DET': -6.3984375, 'SVA': -5.73828125}"
"I would recommend you get to the conference by subway, because the subway station is situated 5 minutes' walk from the hotel.",G,Preposition_Unnecessary,PREP,"{'G': 2.541015625, 'PREP': 3.443359375, 'DET': -4.33203125, 'SVA': -4.13671875}",G,"{'G': 4.44921875, 'PREP': 4.0859375, 'DET': -5.78515625, 'SVA': -4.71875}",PREP,"{'G': 2.275390625, 'PREP': 5.09375, 'DET': -6.73046875, 'SVA': -5.68359375}"
"If you want to talk to your friends, parents, or partner to ask something, you can call them without wondering how you can communicate with them.",G,Preposition_Replacing,PREP,"{'G': 2.70703125, 'PREP': 3.296875, 'DET': -4.5546875, 'SVA': -4.078125}",G,"{'G': 4.28125, 'PREP': 4.25, 'DET': -5.5, 'SVA': -4.81640625}",PREP,"{'G': 2.455078125, 'PREP': 4.890625, 'DET': -6.640625, 'SVA': -5.7265625}"
