text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
I can remember one shopping trip which I went with a man and it was a nightmare.,PREP,Preposition_Missing,PREP,"{'G': 2.8671875, 'PREP': 3.212890625, 'DET': -4.6796875, 'SVA': -4.12109375}",G,"{'G': 4.32421875, 'PREP': 4.25, 'DET': -5.51171875, 'SVA': -4.8671875}",G,"{'G': 4.4765625, 'PREP': 1.93359375, 'DET': -6.5625, 'SVA': -4.4296875}"
I am writing to you because there were deviations from the advertisement which was published on the newspaper.,PREP,Preposition_Replacing,PREP,"{'G': 2.6171875, 'PREP': 3.396484375, 'DET': -4.49609375, 'SVA': -4.08984375}",G,"{'G': 4.30859375, 'PREP': 4.26953125, 'DET': -5.55078125, 'SVA': -4.80078125}",G,"{'G': 5.453125, 'PREP': 0.9794921875, 'DET': -6.72265625, 'SVA': -4.2734375}"
"But, instead there was a different actor, who I had never heard about before!",PREP,Preposition_Replacing,PREP,"{'G': 2.912109375, 'PREP': 3.15625, 'DET': -4.75, 'SVA': -4.08984375}",G,"{'G': 4.640625, 'PREP': 3.884765625, 'DET': -5.578125, 'SVA': -4.88671875}",G,"{'G': 4.67578125, 'PREP': 1.697265625, 'DET': -6.5625, 'SVA': -4.3671875}"
I felt very disappointed then but I have learned something new about humans ; it is you can only trust yourself.,PREP,Preposition_Missing,PREP,"{'G': 2.740234375, 'PREP': 3.0234375, 'DET': -3.669921875, 'SVA': -4.60546875}",G,"{'G': 4.66015625, 'PREP': 3.79296875, 'DET': -5.4609375, 'SVA': -4.95703125}",G,"{'G': 4.9453125, 'PREP': 1.41015625, 'DET': -6.62109375, 'SVA': -4.28125}"
"And also I have never played the piano with singers before, and after that makes me more confident and has improved my skills a lot.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.873046875, 'PREP': 3.19140625, 'DET': -4.6796875, 'SVA': -4.125}",G,"{'G': 4.95703125, 'PREP': 3.330078125, 'DET': -5.6171875, 'SVA': -4.83203125}",G,"{'G': 4.70703125, 'PREP': 1.685546875, 'DET': -6.5703125, 'SVA': -4.390625}"
"Finally, at your last day, I suggest you do a sightseeing tour in our town.",PREP,Preposition_Replacing,PREP,"{'G': 2.529296875, 'PREP': 3.44921875, 'DET': -4.33203125, 'SVA': -4.12890625}",G,"{'G': 4.28125, 'PREP': 4.26953125, 'DET': -5.55078125, 'SVA': -4.78125}",G,"{'G': 4.5859375, 'PREP': 1.8173828125, 'DET': -6.55859375, 'SVA': -4.4296875}"
I decided to go to the Circle Theatre with the hope that your show would provide me all these emotions that I had been looking for in Great Britain.,PREP,Preposition_Missing,PREP,"{'G': 2.927734375, 'PREP': 3.12109375, 'DET': -4.6640625, 'SVA': -4.1640625}",G,"{'G': 4.90234375, 'PREP': 3.4296875, 'DET': -5.5546875, 'SVA': -4.890625}",G,"{'G': 4.9296875, 'PREP': 1.42578125, 'DET': -6.59375, 'SVA': -4.296875}"
We would like to ask if we could go to this show on the 15th March instead off doing the visit to the Science Museum.,PREP,Preposition_Replacing,PREP,"{'G': 2.46875, 'PREP': 3.470703125, 'DET': -4.49609375, 'SVA': -3.943359375}",G,"{'G': 4.6171875, 'PREP': 3.84765625, 'DET': -5.83984375, 'SVA': -4.69921875}",G,"{'G': 5.16015625, 'PREP': 1.21875, 'DET': -6.6015625, 'SVA': -4.32421875}"
"I'm sure that if you listen to it you will start reading the book immediately, and find out there are many challenges for your new career.",PREP,Preposition_Replacing,PREP,"{'G': 2.572265625, 'PREP': 3.419921875, 'DET': -4.42578125, 'SVA': -4.08984375}",G,"{'G': 4.91015625, 'PREP': 3.353515625, 'DET': -5.63671875, 'SVA': -4.8359375}",G,"{'G': 5.7734375, 'PREP': 0.6962890625, 'DET': -6.8046875, 'SVA': -4.29296875}"
"From this moment, I knew without the shadow of a doubt that my mother would know it sooner or later.",PREP,Preposition_Missing,PREP,"{'G': 2.765625, 'PREP': 3.28125, 'DET': -4.49609375, 'SVA': -4.18359375}",G,"{'G': 4.65625, 'PREP': 3.779296875, 'DET': -5.56640625, 'SVA': -4.859375}",G,"{'G': 5.21875, 'PREP': 1.2900390625, 'DET': -6.7109375, 'SVA': -4.41796875}"
I would like to ask you about some other things.,G,Preposition_Missing,G,"{'G': 3.06640625, 'PREP': 2.90625, 'DET': -4.4296875, 'SVA': -4.3515625}",PREP,"{'G': 3.29296875, 'PREP': 4.80859375, 'DET': -5.01171875, 'SVA': -4.2109375}",PREP,"{'G': 1.4306640625, 'PREP': 5.65625, 'DET': -6.10546875, 'SVA': -5.59375}"
"I'm writing you to reply to your letter asking for some more information about me, to give you all the information you need.",PREP,Preposition_Missing,PREP,"{'G': 2.556640625, 'PREP': 3.41796875, 'DET': -4.4375, 'SVA': -4.06640625}",G,"{'G': 4.28125, 'PREP': 4.26171875, 'DET': -5.79296875, 'SVA': -4.66796875}",G,"{'G': 5.125, 'PREP': 1.2568359375, 'DET': -6.65625, 'SVA': -4.2578125}"
It didn't take long until my embarrassing story to get out in the open.,PREP,Preposition_Replacing,PREP,"{'G': 2.833984375, 'PREP': 3.130859375, 'DET': -4.390625, 'SVA': -4.2734375}",G,"{'G': 4.6328125, 'PREP': 3.79296875, 'DET': -5.58203125, 'SVA': -4.84765625}",G,"{'G': 5.4140625, 'PREP': 0.98193359375, 'DET': -6.7890625, 'SVA': -4.18359375}"
"When I told her, she promised to me that she would keep the secret.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.990234375, 'PREP': 3.04296875, 'DET': -4.578125, 'SVA': -4.23828125}",G,"{'G': 5.21484375, 'PREP': 2.71875, 'DET': -5.84765625, 'SVA': -4.4375}",G,"{'G': 5.56640625, 'PREP': 0.8896484375, 'DET': -6.734375, 'SVA': -4.3203125}"
"Perhaps, he moved into another town.",PREP,Preposition_Replacing,PREP,"{'G': 2.677734375, 'PREP': 3.25390625, 'DET': -4.515625, 'SVA': -4.00390625}",G,"{'G': 4.9140625, 'PREP': 3.298828125, 'DET': -5.73828125, 'SVA': -4.6953125}",G,"{'G': 5.5546875, 'PREP': 0.82568359375, 'DET': -6.6875, 'SVA': -4.2421875}"
Specially at weekends.,G,Preposition_Missing,G,"{'G': 5.12109375, 'PREP': -1.96484375, 'DET': -5.2265625, 'SVA': -2.0625}",PREP,"{'G': 3.056640625, 'PREP': 4.7890625, 'DET': -5.23828125, 'SVA': -3.734375}",PREP,"{'G': 2.3046875, 'PREP': 5.0625, 'DET': -6.7421875, 'SVA': -5.6875}"
"Although I know how to surf, I have no idea about sailing. I have only read about it and I am very interested trying.",PREP,Preposition_Missing,PREP,"{'G': 2.91015625, 'PREP': 3.154296875, 'DET': -4.68359375, 'SVA': -4.1328125}",G,"{'G': 5.24609375, 'PREP': 2.5703125, 'DET': -5.71484375, 'SVA': -4.49609375}",G,"{'G': 4.45703125, 'PREP': 1.91796875, 'DET': -6.50390625, 'SVA': -4.4296875}"
"Many times we buy things that, actually, we don't need and, sometimes you are surprised when you check the balance of your bank account and then you need to cut down your expenses for 2 months.",PREP,Preposition_Missing,PREP,"{'G': 2.6328125, 'PREP': 3.337890625, 'DET': -4.4296875, 'SVA': -4.10546875}",G,"{'G': 4.73828125, 'PREP': 3.66796875, 'DET': -5.4296875, 'SVA': -4.96484375}",G,"{'G': 4.66015625, 'PREP': 1.759765625, 'DET': -6.55859375, 'SVA': -4.4375}"
Swimming is not my favourite sport but I prefer swimming to golf or tennis.,G,Preposition_Replacing,G,"{'G': 3.630859375, 'PREP': 2.244140625, 'DET': -5.00390625, 'SVA': -4.13671875}",PREP,"{'G': 4.13671875, 'PREP': 4.41796875, 'DET': -5.43359375, 'SVA': -4.83203125}",PREP,"{'G': 2.21875, 'PREP': 5.15625, 'DET': -6.65625, 'SVA': -5.734375}"
I wonder you could explain to me why.,PREP,Preposition_Missing,PREP,"{'G': 2.541015625, 'PREP': 3.421875, 'DET': -4.3203125, 'SVA': -4.1328125}",G,"{'G': 5.71484375, 'PREP': 1.505859375, 'DET': -5.56640625, 'SVA': -4.171875}",G,"{'G': 5.7890625, 'PREP': 0.5634765625, 'DET': -6.75390625, 'SVA': -4.15625}"
"It's about how much money I will need to go out at night, to spend with food and that kind of thing.",PREP,Preposition_Replacing,PREP,"{'G': 2.66796875, 'PREP': 3.3515625, 'DET': -4.53125, 'SVA': -4.09765625}",G,"{'G': 4.29296875, 'PREP': 4.28125, 'DET': -5.49609375, 'SVA': -4.80859375}",G,"{'G': 4.2109375, 'PREP': 2.337890625, 'DET': -6.546875, 'SVA': -4.66796875}"
It was so easy. I mean we just carried all the instruments from the musicians to the Club and we put them on the stage.,PREP,Preposition_Replacing,PREP,"{'G': 2.48828125, 'PREP': 3.470703125, 'DET': -4.47265625, 'SVA': -3.984375}",G,"{'G': 4.515625, 'PREP': 4.01171875, 'DET': -5.75, 'SVA': -4.75390625}",G,"{'G': 4.15234375, 'PREP': 2.396484375, 'DET': -6.609375, 'SVA': -4.58203125}"
Hoping to hear of your decision soon.,G,Preposition_Replacing,G,"{'G': 3.044921875, 'PREP': 2.841796875, 'DET': -4.3203125, 'SVA': -4.38671875}",PREP,"{'G': 3.68359375, 'PREP': 4.65625, 'DET': -5.375, 'SVA': -4.4609375}",PREP,"{'G': 0.2421875, 'PREP': 5.5703125, 'DET': -4.52734375, 'SVA': -4.71875}"
You have to wait at a long queue for more than 15 minutes.,PREP,Preposition_Replacing,PREP,"{'G': 2.328125, 'PREP': 3.529296875, 'DET': -4.10546875, 'SVA': -4.09765625}",G,"{'G': 4.50390625, 'PREP': 4.01953125, 'DET': -5.54296875, 'SVA': -4.890625}",G,"{'G': 4.65625, 'PREP': 1.7607421875, 'DET': -6.58203125, 'SVA': -4.3984375}"
"First of all, I would like to say something about the star : I went to the theatre because I wanted to see Danny Brook, but once there I found an actor who I had never heard about.",PREP,Preposition_Replacing,PREP,"{'G': 2.9140625, 'PREP': 3.158203125, 'DET': -4.7734375, 'SVA': -4.0703125}",G,"{'G': 4.56640625, 'PREP': 3.96484375, 'DET': -5.69140625, 'SVA': -4.76171875}",G,"{'G': 5.203125, 'PREP': 1.25, 'DET': -6.7265625, 'SVA': -4.3203125}"
"Anyway, I would like to know that how many people are going to this Camp.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.720703125, 'PREP': 3.29296875, 'DET': -4.3984375, 'SVA': -4.2109375}",G,"{'G': 5.08984375, 'PREP': 3.00390625, 'DET': -5.3984375, 'SVA': -4.9140625}",G,"{'G': 6.21484375, 'PREP': 0.14013671875, 'DET': -6.75390625, 'SVA': -4.19921875}"
"But at the breaks and after work, I had a chance to talk with the engineers, and I learnt something about setting up the equipment.",PREP,Preposition_Replacing,PREP,"{'G': 2.71484375, 'PREP': 3.306640625, 'DET': -4.578125, 'SVA': -4.0859375}",G,"{'G': 4.76953125, 'PREP': 3.68359375, 'DET': -5.71875, 'SVA': -4.83203125}",G,"{'G': 4.734375, 'PREP': 1.6845703125, 'DET': -6.59765625, 'SVA': -4.390625}"
This is just a note to confirm you that I have received your letter.,PREP,Preposition_Missing,PREP,"{'G': 2.69140625, 'PREP': 3.322265625, 'DET': -4.49609375, 'SVA': -4.12109375}",G,"{'G': 4.83203125, 'PREP': 3.37109375, 'DET': -6.1640625, 'SVA': -4.38671875}",G,"{'G': 4.1875, 'PREP': 2.201171875, 'DET': -6.49609375, 'SVA': -4.48046875}"
A lot of money is involved in research to stop the increase levels of pollution.,PREP,Preposition_Missing,PREP,"{'G': 1.3427734375, 'PREP': 2.251953125, 'DET': -6.85546875, 'SVA': 0.841796875}",SVA,"{'G': -1.52734375, 'PREP': -2.587890625, 'DET': -4.12890625, 'SVA': 7.453125}",G,"{'G': 5.30078125, 'PREP': 0.95947265625, 'DET': -6.59765625, 'SVA': -4.15234375}"
Before I bought my ticket and made train and hotel reservations I'd read a lot of good reviews about that show and I thought it would be a great event to share with friends.,PREP,Preposition_Replacing,PREP,"{'G': 3.005859375, 'PREP': 3.05078125, 'DET': -4.73046875, 'SVA': -4.13671875}",G,"{'G': 4.46484375, 'PREP': 4.1328125, 'DET': -5.56640625, 'SVA': -4.90234375}",G,"{'G': 5.203125, 'PREP': 1.28125, 'DET': -6.734375, 'SVA': -4.38671875}"
"The shopping centre is just opposite of the hotel. However, some people may want to just wait at the hotel, having a cup of coffee.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.72265625, 'PREP': 3.318359375, 'DET': -4.58984375, 'SVA': -4.09765625}",G,"{'G': 4.30859375, 'PREP': 4.3046875, 'DET': -5.75390625, 'SVA': -4.734375}",G,"{'G': 4.74609375, 'PREP': 1.73828125, 'DET': -6.63671875, 'SVA': -4.43359375}"
Also there is a bus provided by the organisation to take all the students at the hotel.,PREP,Preposition_Replacing,PREP,"{'G': 2.666015625, 'PREP': 3.33984375, 'DET': -4.63671875, 'SVA': -4.0}",G,"{'G': 5.05078125, 'PREP': 3.15234375, 'DET': -5.90625, 'SVA': -4.63671875}",G,"{'G': 4.35546875, 'PREP': 2.1015625, 'DET': -6.59375, 'SVA': -4.48828125}"
"Besides this, I think that some of the concert halls were too small that I felt very uncomfortable.",PREP,Preposition_Missing,PREP,"{'G': 2.96484375, 'PREP': 3.095703125, 'DET': -4.6015625, 'SVA': -4.21875}",G,"{'G': 4.984375, 'PREP': 3.1953125, 'DET': -5.32421875, 'SVA': -5.00390625}",G,"{'G': 4.609375, 'PREP': 1.8115234375, 'DET': -6.5859375, 'SVA': -4.44921875}"
"1. First of all, I was really furious about watching a show starring by a different actor, instead of Danny Brook,",PREP,Preposition_Unnecessary,PREP,"{'G': 2.94921875, 'PREP': 3.126953125, 'DET': -4.76953125, 'SVA': -4.109375}",G,"{'G': 4.984375, 'PREP': 3.248046875, 'DET': -5.78125, 'SVA': -4.6796875}",G,"{'G': 5.28515625, 'PREP': 1.1875, 'DET': -6.75390625, 'SVA': -4.3125}"
"In my opinion, it might be better to have time with a variety of nationalities.",G,Preposition_Missing,G,"{'G': 3.376953125, 'PREP': 2.587890625, 'DET': -4.875, 'SVA': -4.16796875}",PREP,"{'G': 4.01953125, 'PREP': 4.53125, 'DET': -5.3046875, 'SVA': -4.78515625}",PREP,"{'G': 2.529296875, 'PREP': 4.765625, 'DET': -6.71484375, 'SVA': -5.60546875}"
What I particularly liked about the experience was the concert was achieved through our support.,G,Preposition_Replacing,G,"{'G': 3.328125, 'PREP': 2.671875, 'DET': -4.90234375, 'SVA': -4.16015625}",PREP,"{'G': 3.701171875, 'PREP': 4.7109375, 'DET': -5.15625, 'SVA': -4.59765625}",PREP,"{'G': 1.322265625, 'PREP': 5.69140625, 'DET': -6.01171875, 'SVA': -5.53515625}"
There I soon realised that I had to learn how to drive if I wanted some quality life for my daughter and myself.,PREP,Preposition_Missing,PREP,"{'G': 2.931640625, 'PREP': 3.10546875, 'DET': -4.55859375, 'SVA': -4.234375}",G,"{'G': 4.98046875, 'PREP': 3.248046875, 'DET': -5.484375, 'SVA': -4.890625}",G,"{'G': 4.90234375, 'PREP': 1.4619140625, 'DET': -6.59765625, 'SVA': -4.3203125}"
"I would like to ask if we need any money to pay or buy anything because you didn't specify what is included in the trip, such as food.",PREP,Preposition_Missing,PREP,"{'G': 2.59375, 'PREP': 3.3984375, 'DET': -4.453125, 'SVA': -4.08203125}",G,"{'G': 4.375, 'PREP': 4.1640625, 'DET': -5.41015625, 'SVA': -4.921875}",G,"{'G': 5.625, 'PREP': 0.84716796875, 'DET': -6.765625, 'SVA': -4.3359375}"
"And at last, the most disappointing thing, the advertisement also said that Danny Brook would be there, my favourite actor, but there was someone else instead of him.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.84765625, 'PREP': 3.21484375, 'DET': -4.71875, 'SVA': -4.09375}",G,"{'G': 4.64453125, 'PREP': 3.86328125, 'DET': -5.53515625, 'SVA': -4.93359375}",G,"{'G': 4.60546875, 'PREP': 1.8505859375, 'DET': -6.62109375, 'SVA': -4.41796875}"
"For all these reasons, and if you want to keep me as a customer, I would be grateful if you gave me some or all my money back.",PREP,Preposition_Missing,PREP,"{'G': 2.51953125, 'PREP': 3.431640625, 'DET': -4.3203125, 'SVA': -4.109375}",G,"{'G': 4.3515625, 'PREP': 4.28125, 'DET': -5.5625, 'SVA': -4.89453125}",G,"{'G': 5.26953125, 'PREP': 1.234375, 'DET': -6.75, 'SVA': -4.3984375}"
"I saw your advertisement for your show in the circle theatre, over the rainbow.",PREP,Preposition_Replacing,PREP,"{'G': 2.966796875, 'PREP': 3.05859375, 'DET': -4.65625, 'SVA': -4.1796875}",G,"{'G': 4.3125, 'PREP': 4.26171875, 'DET': -5.6171875, 'SVA': -4.7421875}",G,"{'G': 4.8671875, 'PREP': 1.4404296875, 'DET': -6.625, 'SVA': -4.19140625}"
"But the most important thing was that it would be really surprising to her, because she could hardly expect such a present.",PREP,Preposition_Replacing,PREP,"{'G': 2.9765625, 'PREP': 3.08203125, 'DET': -4.7578125, 'SVA': -4.11328125}",G,"{'G': 4.8984375, 'PREP': 3.466796875, 'DET': -5.57421875, 'SVA': -4.88671875}",G,"{'G': 5.18359375, 'PREP': 1.328125, 'DET': -6.72265625, 'SVA': -4.4375}"
For the attention to the manager : I am writing to complain about the organization of the musical show that the Circle Theatre presented.,PREP,Preposition_Replacing,PREP,"{'G': 2.8515625, 'PREP': 3.19921875, 'DET': -4.703125, 'SVA': -4.09765625}",G,"{'G': 4.40234375, 'PREP': 4.10546875, 'DET': -5.734375, 'SVA': -4.6640625}",G,"{'G': 4.91015625, 'PREP': 1.5205078125, 'DET': -6.64453125, 'SVA': -4.34375}"
"Secondly, I am very keen at sports.",PREP,Preposition_Replacing,PREP,"{'G': 2.607421875, 'PREP': 3.4140625, 'DET': -4.53515625, 'SVA': -4.05859375}",G,"{'G': 4.734375, 'PREP': 3.525390625, 'DET': -5.87109375, 'SVA': -4.56640625}",G,"{'G': 4.7734375, 'PREP': 1.658203125, 'DET': -6.61328125, 'SVA': -4.36328125}"
The glasses bothers those senators.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': 1.82421875, 'PREP': -2.93359375, 'DET': -4.375, 'SVA': 4.03125}",G,"{'G': 6.78515625, 'PREP': -2.2734375, 'DET': -4.8046875, 'SVA': -2.193359375}",G,"{'G': 6.5625, 'PREP': -2.84375, 'DET': -5.41796875, 'SVA': -1.294921875}"
"I mean, all those flashing lights, their changing colours, I believe they helped a lot.",PREP,Preposition_Missing,PREP,"{'G': 2.671875, 'PREP': 3.359375, 'DET': -4.5859375, 'SVA': -4.05859375}",G,"{'G': 4.765625, 'PREP': 3.650390625, 'DET': -5.60546875, 'SVA': -4.89453125}",G,"{'G': 5.15625, 'PREP': 1.296875, 'DET': -6.7265625, 'SVA': -4.3359375}"
And I'd like to know about what kind of clothes to take and how much money to take too.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.759765625, 'PREP': 3.251953125, 'DET': -4.49609375, 'SVA': -4.1640625}",G,"{'G': 4.4609375, 'PREP': 4.10546875, 'DET': -5.3828125, 'SVA': -4.96875}",G,"{'G': 5.3203125, 'PREP': 1.19921875, 'DET': -6.76171875, 'SVA': -4.4375}"
Due to all this trouble I think we should have our money back.,PREP,Preposition_Replacing,PREP,"{'G': 2.521484375, 'PREP': 3.404296875, 'DET': -4.1171875, 'SVA': -4.24609375}",G,"{'G': 5.29296875, 'PREP': 2.396484375, 'DET': -6.0, 'SVA': -4.16796875}",G,"{'G': 4.55078125, 'PREP': 1.837890625, 'DET': -6.54296875, 'SVA': -4.421875}"
One of them is the area of fashion.,PREP,Preposition_Missing,PREP,"{'G': 1.8876953125, 'PREP': 3.068359375, 'DET': -6.40625, 'SVA': -1.181640625}",G,"{'G': 6.73046875, 'PREP': -2.216796875, 'DET': -4.48828125, 'SVA': -2.5}",G,"{'G': 6.5703125, 'PREP': -0.88232421875, 'DET': -6.64453125, 'SVA': -3.353515625}"
Pat kept this a secret for two months but one day revealed it by accident to a boy from her class.,PREP,Preposition_Replacing,PREP,"{'G': 2.693359375, 'PREP': 3.30078125, 'DET': -4.33203125, 'SVA': -4.2265625}",G,"{'G': 4.6796875, 'PREP': 3.830078125, 'DET': -5.58203125, 'SVA': -4.9765625}",G,"{'G': 4.9375, 'PREP': 1.552734375, 'DET': -6.62890625, 'SVA': -4.46875}"
I wondered why I made the mistake inviting Pat.,PREP,Preposition_Missing,PREP,"{'G': 2.6640625, 'PREP': 3.375, 'DET': -4.5703125, 'SVA': -4.046875}",G,"{'G': 4.72265625, 'PREP': 3.56640625, 'DET': -5.92578125, 'SVA': -4.53125}",G,"{'G': 6.41015625, 'PREP': -0.368896484375, 'DET': -6.58203125, 'SVA': -3.892578125}"
I had the pleasure listening to your variety of concerts.,PREP,Preposition_Missing,PREP,"{'G': 3.00390625, 'PREP': 3.015625, 'DET': -4.6953125, 'SVA': -4.125}",G,"{'G': 6.09375, 'PREP': 0.5849609375, 'DET': -5.50390625, 'SVA': -3.75}",G,"{'G': 6.23046875, 'PREP': 0.017120361328125, 'DET': -6.6484375, 'SVA': -4.125}"
"First, I am very disappointed with the star.",PREP,Preposition_Replacing,PREP,"{'G': 2.666015625, 'PREP': 3.37109375, 'DET': -4.54296875, 'SVA': -4.08984375}",G,"{'G': 4.94921875, 'PREP': 3.091796875, 'DET': -5.90625, 'SVA': -4.41796875}",G,"{'G': 5.5703125, 'PREP': 0.87646484375, 'DET': -6.8125, 'SVA': -4.2265625}"
