text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
I felt very disappointed then but I have learned something new about humans ; it is that you can only trust yourself.,G,Preposition_Missing,PREP,"{'G': 2.841796875, 'PREP': 3.06640625, 'DET': -4.10546875, 'SVA': -4.4375}",G,"{'G': 4.70703125, 'PREP': 3.7265625, 'DET': -5.47265625, 'SVA': -4.953125}",G,"{'G': 5.06640625, 'PREP': 1.341796875, 'DET': -6.68359375, 'SVA': -4.3125}"
The brothers of David implores Wendy to conceal Theodore.,SVA,distractor_agreement_relational_noun,G,"{'G': 4.9375, 'PREP': -2.5703125, 'DET': -4.87109375, 'SVA': -1.3212890625}",SVA,"{'G': -0.52587890625, 'PREP': -3.212890625, 'DET': -4.59765625, 'SVA': 7.1484375}",SVA,"{'G': -1.9150390625, 'PREP': -3.087890625, 'DET': -2.248046875, 'SVA': 9.265625}"
The dancer forfeit.,SVA,regular_plural_subject_verb_agreement_2,G,"{'G': 3.138671875, 'PREP': -2.23046875, 'DET': -5.38671875, 'SVA': 1.8994140625}",SVA,"{'G': -2.5546875, 'PREP': -2.244140625, 'DET': -3.201171875, 'SVA': 7.61328125}",SVA,"{'G': -2.38671875, 'PREP': -3.150390625, 'DET': -1.4814453125, 'SVA': 9.4453125}"
I am writing to you because my class want to give a surprise birthday party for your husband Mr Brown.,G,Preposition_Missing,PREP,"{'G': 2.87890625, 'PREP': 3.173828125, 'DET': -4.6484375, 'SVA': -4.1328125}",G,"{'G': 4.54296875, 'PREP': 3.912109375, 'DET': -5.73046875, 'SVA': -4.703125}",G,"{'G': 5.88671875, 'PREP': 0.438720703125, 'DET': -6.78125, 'SVA': -4.08203125}"
I would like you to give me my money back.,G,Preposition_Unnecessary,PREP,"{'G': 1.619140625, 'PREP': 3.59375, 'DET': -2.482421875, 'SVA': -4.421875}",G,"{'G': 4.37890625, 'PREP': 3.984375, 'DET': -5.6875, 'SVA': -4.6640625}",G,"{'G': 4.984375, 'PREP': 1.357421875, 'DET': -6.63671875, 'SVA': -4.23046875}"
The problem with this job is that you have to deal with huge numbers of people.,G,Preposition_Replacing,PREP,"{'G': 2.92578125, 'PREP': 3.12109375, 'DET': -4.69140625, 'SVA': -4.1328125}",G,"{'G': 5.02734375, 'PREP': 3.181640625, 'DET': -6.01171875, 'SVA': -4.52734375}",G,"{'G': 5.203125, 'PREP': 1.3037109375, 'DET': -6.73046875, 'SVA': -4.3984375}"
Boys weren't assembling.,G,inchoative,SVA,"{'G': -1.1083984375, 'PREP': -2.1796875, 'DET': -1.9443359375, 'SVA': 6.1015625}",G,"{'G': 6.671875, 'PREP': -2.595703125, 'DET': -4.09375, 'SVA': -2.33203125}",G,"{'G': 7.17578125, 'PREP': -2.50390625, 'DET': -5.0390625, 'SVA': -3.109375}"
Children wave.,G,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -0.5849609375, 'PREP': -2.072265625, 'DET': -2.890625, 'SVA': 5.91015625}",G,"{'G': 6.5703125, 'PREP': -2.638671875, 'DET': -3.6796875, 'SVA': -2.439453125}",G,"{'G': 6.99609375, 'PREP': -2.685546875, 'DET': -5.18359375, 'SVA': -2.439453125}"
The same hotel that you will be staying at.,G,Preposition_Missing,PREP,"{'G': 2.814453125, 'PREP': 3.2265625, 'DET': -4.68359375, 'SVA': -4.07421875}",G,"{'G': 5.2734375, 'PREP': 1.7177734375, 'DET': -6.49609375, 'SVA': -2.935546875}",G,"{'G': 4.5625, 'PREP': 1.75390625, 'DET': -6.53125, 'SVA': -4.26953125}"
All adults who hire Bruce ascend some slope.,G,distractor_agreement_relative_clause,SVA,"{'G': 2.0078125, 'PREP': -2.9765625, 'DET': -4.21484375, 'SVA': 3.66796875}",G,"{'G': 6.6875, 'PREP': -2.568359375, 'DET': -4.31640625, 'SVA': -2.201171875}",G,"{'G': 7.16015625, 'PREP': -2.52734375, 'DET': -5.3125, 'SVA': -2.80859375}"
I have taken a Photography course and I enjoy taking photos of animals.,G,Preposition_Replacing,PREP,"{'G': 2.5234375, 'PREP': 3.451171875, 'DET': -4.35546875, 'SVA': -4.09375}",G,"{'G': 4.34765625, 'PREP': 4.1640625, 'DET': -5.71875, 'SVA': -4.6796875}",G,"{'G': 5.234375, 'PREP': 1.166015625, 'DET': -6.72265625, 'SVA': -4.23046875}"
Lawrence had concealed what that cake resembles.,G,wh_vs_that_with_gap,DET,"{'G': -1.421875, 'PREP': -1.71875, 'DET': 8.03125, 'SVA': -2.17578125}",G,"{'G': 6.765625, 'PREP': -2.283203125, 'DET': -4.0546875, 'SVA': -2.814453125}",G,"{'G': 7.2265625, 'PREP': -2.400390625, 'DET': -5.17578125, 'SVA': -3.248046875}"
I am replying to your letter about the first prize in the competition that I won and there are a number of things I would like to make clear.,G,Preposition_Replacing,PREP,"{'G': 2.59375, 'PREP': 3.421875, 'DET': -4.5390625, 'SVA': -4.04296875}",G,"{'G': 4.390625, 'PREP': 4.1953125, 'DET': -5.52734375, 'SVA': -4.87890625}",G,"{'G': 6.09765625, 'PREP': 0.302978515625, 'DET': -6.7734375, 'SVA': -4.2109375}"
In that moment I felt so nervous and terrified that I fainted.,PREP,Preposition_Replacing,G,"{'G': 3.107421875, 'PREP': 2.92578125, 'DET': -4.6171875, 'SVA': -4.28515625}",PREP,"{'G': 4.02734375, 'PREP': 4.49609375, 'DET': -5.14453125, 'SVA': -4.91796875}",PREP,"{'G': 1.859375, 'PREP': 5.45703125, 'DET': -6.53515625, 'SVA': -5.67578125}"
Women hasn't worried.,SVA,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.09765625, 'PREP': -2.4765625, 'DET': -4.51171875, 'SVA': -2.04296875}",SVA,"{'G': -2.39453125, 'PREP': -3.0390625, 'DET': -2.66796875, 'SVA': 7.71484375}",SVA,"{'G': -2.0390625, 'PREP': -3.115234375, 'DET': -2.04296875, 'SVA': 9.3203125}"
A lot of doctors scans a lot of movies.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 3.55078125, 'PREP': -3.0234375, 'DET': -4.45703125, 'SVA': 1.1748046875}",SVA,"{'G': -1.1982421875, 'PREP': -3.1171875, 'DET': -4.04296875, 'SVA': 7.41015625}",SVA,"{'G': -2.01171875, 'PREP': -3.080078125, 'DET': -2.115234375, 'SVA': 9.296875}"
I have been swimming from I was five years of age and until 1993 I was a member of the school team.,PREP,Preposition_Replacing,G,"{'G': 3.443359375, 'PREP': 2.521484375, 'DET': -4.9765625, 'SVA': -4.125}",PREP,"{'G': 4.27734375, 'PREP': 4.3203125, 'DET': -5.48046875, 'SVA': -4.84765625}",PREP,"{'G': 2.236328125, 'PREP': 5.1640625, 'DET': -6.70703125, 'SVA': -5.73046875}"
"On the one hand, our time is taken up with learning how to deal with the new technologies.",G,Preposition_Missing,PREP,"{'G': 2.716796875, 'PREP': 3.328125, 'DET': -4.64453125, 'SVA': -4.05859375}",G,"{'G': 4.26953125, 'PREP': 4.26953125, 'DET': -5.46484375, 'SVA': -4.8125}",G,"{'G': 4.76171875, 'PREP': 1.638671875, 'DET': -6.5859375, 'SVA': -4.35546875}"
Children who would reference this driver advises Karen's daughters to hate these essays.,SVA,distractor_agreement_relative_clause,G,"{'G': 4.25390625, 'PREP': -2.5703125, 'DET': -2.123046875, 'SVA': -2.4765625}",SVA,"{'G': -1.4208984375, 'PREP': -3.185546875, 'DET': -3.6484375, 'SVA': 7.51953125}",SVA,"{'G': 1.1123046875, 'PREP': -3.173828125, 'DET': -4.90234375, 'SVA': 7.14453125}"
"Finally, I just want to say that the perfect evening that the advertisement promised and that we all wanted turned out to be regrettable because of the wasted money.",G,Preposition_Replacing,PREP,"{'G': 2.716796875, 'PREP': 3.326171875, 'DET': -4.58984375, 'SVA': -4.09375}",G,"{'G': 4.578125, 'PREP': 3.935546875, 'DET': -5.51953125, 'SVA': -4.90625}",G,"{'G': 5.10546875, 'PREP': 1.435546875, 'DET': -6.73828125, 'SVA': -4.42578125}"
Some waitress that isn't listening to these customers prevent those photographs from wasting away.,SVA,distractor_agreement_relative_clause,G,"{'G': 5.04296875, 'PREP': -2.369140625, 'DET': -5.203125, 'SVA': -1.46875}",SVA,"{'G': -1.751953125, 'PREP': -3.19921875, 'DET': -3.40234375, 'SVA': 7.63671875}",SVA,"{'G': -2.14453125, 'PREP': -3.140625, 'DET': -1.8828125, 'SVA': 9.375}"
Here are the problems with your show.,G,Preposition_Replacing,PREP,"{'G': 2.443359375, 'PREP': 3.43359375, 'DET': -4.4453125, 'SVA': -3.87890625}",G,"{'G': 2.904296875, 'PREP': 2.095703125, 'DET': -5.6328125, 'SVA': -1.0234375}",G,"{'G': 5.30859375, 'PREP': 1.197265625, 'DET': -6.75390625, 'SVA': -4.3828125}"
Keith hug these senators.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 3.298828125, 'PREP': -2.9296875, 'DET': -4.390625, 'SVA': 1.375}",SVA,"{'G': -1.408203125, 'PREP': -3.037109375, 'DET': -3.970703125, 'SVA': 7.4921875}",SVA,"{'G': -2.224609375, 'PREP': -3.138671875, 'DET': -1.7529296875, 'SVA': 9.3984375}"
"I was looking forward to getting a discount of several pounds on my ticket, as the leaflet promises, however, it did not happen.",G,Preposition_Replacing,PREP,"{'G': 2.591796875, 'PREP': 3.41015625, 'DET': -4.4453125, 'SVA': -4.09765625}",G,"{'G': 4.33984375, 'PREP': 4.24609375, 'DET': -5.5546875, 'SVA': -4.81640625}",G,"{'G': 3.685546875, 'PREP': 3.39453125, 'DET': -6.81640625, 'SVA': -5.2578125}"
Paul clean those pictures.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 4.609375, 'PREP': -2.703125, 'DET': -4.48046875, 'SVA': -1.0322265625}",SVA,"{'G': 2.50390625, 'PREP': -3.50390625, 'DET': -5.41015625, 'SVA': 4.54296875}",SVA,"{'G': -1.697265625, 'PREP': -3.138671875, 'DET': -2.4375, 'SVA': 9.1875}"
Everyone deserves to be given the right to a private life.,G,Preposition_Replacing,PREP,"{'G': 2.1953125, 'PREP': 3.6015625, 'DET': -4.02734375, 'SVA': -4.0234375}",G,"{'G': 5.35546875, 'PREP': 2.330078125, 'DET': -5.83984375, 'SVA': -4.28515625}",G,"{'G': 6.984375, 'PREP': -1.3515625, 'DET': -6.4765625, 'SVA': -3.46484375}"
This cashier who admires the Borgias spin around.,SVA,distractor_agreement_relative_clause,G,"{'G': 3.52734375, 'PREP': -2.8046875, 'DET': -4.859375, 'SVA': 1.376953125}",SVA,"{'G': -2.396484375, 'PREP': -2.908203125, 'DET': -2.869140625, 'SVA': 7.73828125}",SVA,"{'G': -2.291015625, 'PREP': -3.09375, 'DET': -1.728515625, 'SVA': 9.3984375}"
I hope to hear you soon,PREP,Preposition_Missing,G,"{'G': 3.26953125, 'PREP': 2.43359375, 'DET': -4.23046875, 'SVA': -4.3984375}",PREP,"{'G': 3.91796875, 'PREP': 4.54296875, 'DET': -5.4765625, 'SVA': -4.609375}",PREP,"{'G': 2.09375, 'PREP': 5.015625, 'DET': -6.33984375, 'SVA': -5.5859375}"
The street is so crowded that you can't walk like you usually do and if you go with some friends you can be sure that you will lose them.,G,Preposition_Unnecessary,PREP,"{'G': 2.568359375, 'PREP': 3.421875, 'DET': -4.4453125, 'SVA': -4.078125}",G,"{'G': 4.31640625, 'PREP': 4.23046875, 'DET': -5.36328125, 'SVA': -4.96875}",G,"{'G': 4.515625, 'PREP': 1.9521484375, 'DET': -6.59375, 'SVA': -4.4921875}"
I hope you will listen to my suggestions.,G,Preposition_Missing,PREP,"{'G': 2.44140625, 'PREP': 3.439453125, 'DET': -4.04296875, 'SVA': -4.21484375}",G,"{'G': 5.08984375, 'PREP': 2.666015625, 'DET': -5.80078125, 'SVA': -4.390625}",G,"{'G': 6.55859375, 'PREP': -0.53515625, 'DET': -6.53515625, 'SVA': -3.96484375}"
Girls examines most newspaper articles.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 4.37890625, 'PREP': -2.876953125, 'DET': -4.53125, 'SVA': -0.310791015625}",SVA,"{'G': -1.630859375, 'PREP': -2.818359375, 'DET': -3.9296875, 'SVA': 7.5703125}",SVA,"{'G': -2.091796875, 'PREP': -3.17578125, 'DET': -1.8876953125, 'SVA': 9.359375}"
The son of most customers haven't thought Jacqueline isn't biking to these cafes.,SVA,distractor_agreement_relational_noun,G,"{'G': 4.4453125, 'PREP': -2.6171875, 'DET': -5.3359375, 'SVA': -0.07098388671875}",SVA,"{'G': -1.4375, 'PREP': -3.044921875, 'DET': -3.716796875, 'SVA': 7.44140625}",SVA,"{'G': -2.03515625, 'PREP': -3.146484375, 'DET': -1.9990234375, 'SVA': 9.3359375}"
Most waitresses who concealed Laura spurs Martin to aggravate Kevin.,SVA,distractor_agreement_relative_clause,G,"{'G': 4.7578125, 'PREP': -2.58984375, 'DET': -5.140625, 'SVA': -0.76025390625}",SVA,"{'G': -0.85595703125, 'PREP': -3.353515625, 'DET': -4.18359375, 'SVA': 7.30078125}",SVA,"{'G': -1.9267578125, 'PREP': -3.0703125, 'DET': -2.25390625, 'SVA': 9.25}"
Most commentaries about the Balkans will disagree.,G,intransitive,SVA,"{'G': 0.8388671875, 'PREP': -2.908203125, 'DET': -3.548828125, 'SVA': 5.09375}",G,"{'G': 6.2109375, 'PREP': -2.830078125, 'DET': -4.74609375, 'SVA': -0.99658203125}",G,"{'G': 7.171875, 'PREP': -2.4296875, 'DET': -5.47265625, 'SVA': -2.87109375}"
Many pedestrians lifted those movie theaters.,G,determiner_noun_agreement_2,SVA,"{'G': 0.9169921875, 'PREP': -2.787109375, 'DET': -3.876953125, 'SVA': 5.05859375}",G,"{'G': 6.8515625, 'PREP': -2.2109375, 'DET': -4.28515625, 'SVA': -2.75390625}",G,"{'G': 7.08203125, 'PREP': -2.68359375, 'DET': -4.828125, 'SVA': -2.859375}"
At surfing I am not good at all.,G,Preposition_Replacing,PREP,"{'G': 2.99609375, 'PREP': 3.05078125, 'DET': -4.7265625, 'SVA': -4.1640625}",G,"{'G': 4.50390625, 'PREP': 3.900390625, 'DET': -5.79296875, 'SVA': -4.66015625}",G,"{'G': 4.65625, 'PREP': 1.765625, 'DET': -6.60546875, 'SVA': -4.3984375}"
These senators who didn't respect Valerie aren't longing to tour a school.,G,distractor_agreement_relative_clause,SVA,"{'G': 2.703125, 'PREP': -2.78125, 'DET': -4.84375, 'SVA': 2.806640625}",G,"{'G': 6.765625, 'PREP': -2.30078125, 'DET': -4.4140625, 'SVA': -2.5703125}",G,"{'G': 7.21875, 'PREP': -2.41015625, 'DET': -5.31640625, 'SVA': -3.09765625}"
"He has a best friend, who was more like a brother for him.",PREP,Preposition_Replacing,G,"{'G': 4.4140625, 'PREP': 0.5537109375, 'DET': -5.0546875, 'SVA': -3.70703125}",PREP,"{'G': 3.59375, 'PREP': 4.73046875, 'DET': -5.33984375, 'SVA': -4.41015625}",PREP,"{'G': 2.501953125, 'PREP': 4.78125, 'DET': -6.73046875, 'SVA': -5.5859375}"
Photography is my hobby. I can remember that I used to take photographs on the exhibitions or during the holidays.,PREP,Preposition_Replacing,G,"{'G': 3.626953125, 'PREP': 2.203125, 'DET': -4.85546875, 'SVA': -4.20703125}",PREP,"{'G': 4.19140625, 'PREP': 4.40234375, 'DET': -5.44921875, 'SVA': -4.859375}",PREP,"{'G': 2.044921875, 'PREP': 5.34375, 'DET': -6.62109375, 'SVA': -5.75}"
Many teachers who shouldn't respect Jane murmur.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.35693359375, 'PREP': -2.58984375, 'DET': -3.5546875, 'SVA': 5.5703125}",G,"{'G': 6.6171875, 'PREP': -2.66796875, 'DET': -4.234375, 'SVA': -2.08984375}",G,"{'G': 7.1171875, 'PREP': -2.5703125, 'DET': -5.28125, 'SVA': -2.72265625}"
I tried to take it on my stride but I couldn't.,PREP,Preposition_Replacing,G,"{'G': 3.1953125, 'PREP': 2.662109375, 'DET': -4.36328125, 'SVA': -4.37890625}",PREP,"{'G': 4.18359375, 'PREP': 4.359375, 'DET': -5.26953125, 'SVA': -4.91796875}",PREP,"{'G': 0.97705078125, 'PREP': 5.71484375, 'DET': -5.59375, 'SVA': -5.32421875}"
Libraries that appreciated Danielle talks about Jason.,SVA,distractor_agreement_relative_clause,G,"{'G': 5.04296875, 'PREP': -2.525390625, 'DET': -4.72265625, 'SVA': -1.7060546875}",SVA,"{'G': -1.7978515625, 'PREP': -3.060546875, 'DET': -3.53125, 'SVA': 7.64453125}",SVA,"{'G': -2.212890625, 'PREP': -3.10546875, 'DET': -1.8173828125, 'SVA': 9.375}"
A picture of those mouths irritate some organizations.,SVA,distractor_agreement_relational_noun,G,"{'G': 4.83984375, 'PREP': -2.671875, 'DET': -4.20703125, 'SVA': -1.642578125}",SVA,"{'G': -1.71875, 'PREP': -2.98046875, 'DET': -3.66796875, 'SVA': 7.62109375}",SVA,"{'G': -2.2890625, 'PREP': -3.12109375, 'DET': -1.6904296875, 'SVA': 9.3984375}"
Some children question every child that the movie embarrasses.,G,wh_questions_object_gap,DET,"{'G': -1.41796875, 'PREP': -1.6142578125, 'DET': 7.98046875, 'SVA': -2.296875}",G,"{'G': 6.79296875, 'PREP': -2.189453125, 'DET': -4.3984375, 'SVA': -2.7421875}",G,"{'G': 7.19140625, 'PREP': -2.3828125, 'DET': -5.5546875, 'SVA': -2.90234375}"
Those jackets resembled one photograph and Gina resembled some big photograph.,G,ellipsis_n_bar_2,SVA,"{'G': -0.27001953125, 'PREP': -2.234375, 'DET': -3.2734375, 'SVA': 5.953125}",G,"{'G': 6.79296875, 'PREP': -2.16796875, 'DET': -4.5703125, 'SVA': -2.568359375}",G,"{'G': 7.22265625, 'PREP': -2.337890625, 'DET': -5.54296875, 'SVA': -3.03515625}"
"Thinking about the media's treatment of famous people, I've realised of some things.",PREP,Preposition_Unnecessary,G,"{'G': 3.78515625, 'PREP': 1.9208984375, 'DET': -4.90625, 'SVA': -4.09765625}",PREP,"{'G': 3.857421875, 'PREP': 4.6171875, 'DET': -5.25, 'SVA': -4.6875}",PREP,"{'G': 0.75048828125, 'PREP': 5.69140625, 'DET': -5.28125, 'SVA': -5.1484375}"
It's himself that Aaron approached.,G,principle_A_reconstruction,DET,"{'G': 1.7109375, 'PREP': -2.291015625, 'DET': 3.58984375, 'SVA': -3.41015625}",G,"{'G': 6.8203125, 'PREP': -2.212890625, 'DET': -4.38671875, 'SVA': -2.67578125}",G,"{'G': 7.1875, 'PREP': -2.30078125, 'DET': -5.60546875, 'SVA': -3.00390625}"
Some dancer that liked all girls cries.,G,distractor_agreement_relative_clause,SVA,"{'G': 0.1806640625, 'PREP': -2.982421875, 'DET': -2.607421875, 'SVA': 5.4140625}",G,"{'G': 6.73046875, 'PREP': -2.51953125, 'DET': -4.54296875, 'SVA': -2.080078125}",G,"{'G': 7.19140625, 'PREP': -2.359375, 'DET': -5.69140625, 'SVA': -2.833984375}"
I am very good at swimming.,G,Preposition_Missing,PREP,"{'G': 2.654296875, 'PREP': 3.35546875, 'DET': -4.40625, 'SVA': -4.171875}",G,"{'G': 5.2265625, 'PREP': 2.09765625, 'DET': -6.15625, 'SVA': -3.609375}",G,"{'G': 6.265625, 'PREP': -0.024078369140625, 'DET': -6.68359375, 'SVA': -4.08203125}"
Kristin wasn't discovering what most drivers that are competing find.,G,wh_vs_that_with_gap_long_distance,SVA,"{'G': 0.332763671875, 'PREP': -2.802734375, 'DET': -3.080078125, 'SVA': 5.44921875}",G,"{'G': 6.83203125, 'PREP': -2.013671875, 'DET': -4.43359375, 'SVA': -2.943359375}",G,"{'G': 7.21484375, 'PREP': -2.41796875, 'DET': -5.3125, 'SVA': -3.09375}"
