text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
The Borgias shocks Elaine.,G,regular_plural_subject_verb_agreement_1,SVA,"{'G': -0.74267578125, 'PREP': -2.1171875, 'DET': -2.71875, 'SVA': 6.0859375}",SVA,"{'G': -0.288818359375, 'PREP': -3.259765625, 'DET': -4.7109375, 'SVA': 7.0}",G,"{'G': 6.36328125, 'PREP': -2.794921875, 'DET': -5.58203125, 'SVA': -0.92041015625}"
It's a perfect combination of passion and life's difficulties.,G,Preposition_Replacing,PREP,"{'G': 2.29296875, 'PREP': 3.54296875, 'DET': -4.0, 'SVA': -4.12890625}",PREP,"{'G': 3.85546875, 'PREP': 4.63671875, 'DET': -5.35546875, 'SVA': -4.6953125}",G,"{'G': 4.3515625, 'PREP': 2.1484375, 'DET': -6.5859375, 'SVA': -4.5234375}"
"I particularly liked meeting people of different countries and some pop - stars, who were friendly towards us.",PREP,Preposition_Replacing,G,"{'G': 4.53125, 'PREP': 0.1912841796875, 'DET': -4.890625, 'SVA': -3.666015625}",G,"{'G': 4.88671875, 'PREP': 3.439453125, 'DET': -5.49609375, 'SVA': -4.92578125}",PREP,"{'G': 2.53125, 'PREP': 4.75, 'DET': -6.51953125, 'SVA': -5.67578125}"
I would like to tell to everyone - don't be naive when you share your big secret or problem with someone.,PREP,Preposition_Unnecessary,G,"{'G': 3.57421875, 'PREP': 2.296875, 'DET': -4.953125, 'SVA': -4.1171875}",G,"{'G': 5.17578125, 'PREP': 2.208984375, 'DET': -5.9921875, 'SVA': -3.84765625}",PREP,"{'G': 0.40380859375, 'PREP': 5.61328125, 'DET': -4.80078125, 'SVA': -4.8359375}"
But I hope that next year visitors to the festival will be able to be introduced to more art groups from all over the world.,G,Preposition_Replacing,PREP,"{'G': 2.611328125, 'PREP': 3.408203125, 'DET': -4.46875, 'SVA': -4.09765625}",PREP,"{'G': 3.392578125, 'PREP': 4.80078125, 'DET': -5.04296875, 'SVA': -4.30859375}",G,"{'G': 5.58203125, 'PREP': 0.904296875, 'DET': -6.8125, 'SVA': -4.3046875}"
I phoned the tourist information office last week and I got some information about the accommodation for the students.,G,Preposition_Unnecessary,PREP,"{'G': 2.638671875, 'PREP': 3.3984375, 'DET': -4.59375, 'SVA': -4.02734375}",PREP,"{'G': 3.779296875, 'PREP': 4.66796875, 'DET': -5.421875, 'SVA': -4.5078125}",G,"{'G': 5.78515625, 'PREP': 0.65966796875, 'DET': -6.765625, 'SVA': -4.27734375}"
"Before the computer had been invented, we couldn't possibly have lots of information easily and we couldn't contact foreign countries at the same time.",G,Preposition_Unnecessary,PREP,"{'G': 2.603515625, 'PREP': 3.39453125, 'DET': -4.5390625, 'SVA': -4.03125}",PREP,"{'G': 3.560546875, 'PREP': 4.75390625, 'DET': -5.11328125, 'SVA': -4.46875}",G,"{'G': 5.13671875, 'PREP': 1.3818359375, 'DET': -6.69921875, 'SVA': -4.43359375}"
You have been presented with some reasons why shopping is not always enjoyable.,G,Preposition_Missing,PREP,"{'G': 2.505859375, 'PREP': 3.43359375, 'DET': -4.1796875, 'SVA': -4.19140625}",PREP,"{'G': 3.8125, 'PREP': 4.65625, 'DET': -5.27734375, 'SVA': -4.65234375}",G,"{'G': 4.59765625, 'PREP': 1.904296875, 'DET': -6.58984375, 'SVA': -4.515625}"
I would be very grateful if you could give me more details as soon as possible.,G,Preposition_Replacing,PREP,"{'G': 2.416015625, 'PREP': 3.4453125, 'DET': -4.00390625, 'SVA': -4.2421875}",PREP,"{'G': 3.607421875, 'PREP': 4.74609375, 'DET': -5.09765625, 'SVA': -4.54296875}",G,"{'G': 5.60546875, 'PREP': 0.89111328125, 'DET': -6.734375, 'SVA': -4.39453125}"
First tell to your parents.,PREP,Preposition_Unnecessary,G,"{'G': 4.46875, 'PREP': -1.951171875, 'DET': -5.44140625, 'SVA': -0.7080078125}",SVA,"{'G': -1.0830078125, 'PREP': -3.099609375, 'DET': -4.265625, 'SVA': 7.37890625}",PREP,"{'G': -0.334228515625, 'PREP': 5.3046875, 'DET': -3.380859375, 'SVA': -4.3046875}"
I can come only in July because I have to work the other months of summer.,G,Preposition_Missing,PREP,"{'G': 2.46875, 'PREP': 3.484375, 'DET': -4.3828125, 'SVA': -4.03515625}",PREP,"{'G': 3.353515625, 'PREP': 4.8046875, 'DET': -5.04296875, 'SVA': -4.2578125}",G,"{'G': 4.68359375, 'PREP': 1.7080078125, 'DET': -6.625, 'SVA': -4.30078125}"
They needed one person for to put the clothes into a wardrobe.,PREP,Preposition_Unnecessary,G,"{'G': 5.08203125, 'PREP': -1.3994140625, 'DET': -4.8984375, 'SVA': -2.8203125}",G,"{'G': 5.53515625, 'PREP': 2.046875, 'DET': -5.8125, 'SVA': -4.3203125}",PREP,"{'G': -0.75732421875, 'PREP': 4.8671875, 'DET': -1.9306640625, 'SVA': -4.26953125}"
"Although I imagine them in my house in my future, I am sure I would be surprised if I had them.",G,Preposition_Missing,PREP,"{'G': 2.53515625, 'PREP': 3.44921875, 'DET': -4.4375, 'SVA': -4.0546875}",PREP,"{'G': 3.474609375, 'PREP': 4.7734375, 'DET': -5.03515625, 'SVA': -4.41796875}",G,"{'G': 5.26953125, 'PREP': 1.1484375, 'DET': -6.66796875, 'SVA': -4.33203125}"
It will remind me some wonderful experiences.,PREP,Preposition_Missing,G,"{'G': 4.26953125, 'PREP': 0.517578125, 'DET': -4.09765625, 'SVA': -4.26953125}",G,"{'G': 5.125, 'PREP': 2.833984375, 'DET': -5.21875, 'SVA': -4.90625}",PREP,"{'G': 1.2392578125, 'PREP': 5.6640625, 'DET': -5.6015625, 'SVA': -5.71875}"
"As you have seen, modern technology has changed my daily life a lot and I believe that it has changed it for the better.",G,Preposition_Replacing,PREP,"{'G': 2.466796875, 'PREP': 3.478515625, 'DET': -4.33984375, 'SVA': -4.07421875}",PREP,"{'G': 3.369140625, 'PREP': 4.80078125, 'DET': -5.03125, 'SVA': -4.28515625}",G,"{'G': 4.46484375, 'PREP': 1.9716796875, 'DET': -6.53515625, 'SVA': -4.484375}"
"On top of everything, the main actor, Danny Brook, did not appear in the show.",G,Preposition_Replacing,PREP,"{'G': 2.529296875, 'PREP': 3.455078125, 'DET': -4.53515625, 'SVA': -3.96875}",PREP,"{'G': 3.82421875, 'PREP': 4.6171875, 'DET': -5.328125, 'SVA': -4.62890625}",G,"{'G': 4.625, 'PREP': 1.8251953125, 'DET': -6.60546875, 'SVA': -4.421875}"
"Well, some others helped me with the task, but that did not make it much easier.",G,Preposition_Replacing,PREP,"{'G': 2.44140625, 'PREP': 3.484375, 'DET': -4.265625, 'SVA': -4.08984375}",PREP,"{'G': 3.451171875, 'PREP': 4.78515625, 'DET': -5.06640625, 'SVA': -4.3671875}",G,"{'G': 5.078125, 'PREP': 1.427734375, 'DET': -6.69921875, 'SVA': -4.4140625}"
In the future people will be even more concerned about pollution and harmful UV - rays.,G,Preposition_Replacing,PREP,"{'G': 2.53515625, 'PREP': 3.435546875, 'DET': -4.51953125, 'SVA': -4.0}",PREP,"{'G': 3.94140625, 'PREP': 4.578125, 'DET': -5.2109375, 'SVA': -4.7890625}",G,"{'G': 5.0234375, 'PREP': 1.3408203125, 'DET': -6.55078125, 'SVA': -4.3359375}"
Regarding what you could do in your free afternoon on the day you leave I would suggest you take the students to our History Museum.,G,Preposition_Unnecessary,PREP,"{'G': 2.419921875, 'PREP': 3.4765625, 'DET': -4.17578125, 'SVA': -4.1328125}",PREP,"{'G': 3.6875, 'PREP': 4.6953125, 'DET': -5.30078125, 'SVA': -4.48046875}",G,"{'G': 5.2734375, 'PREP': 1.14453125, 'DET': -6.68359375, 'SVA': -4.2734375}"
"I thought that it could only be seen by 3 people, but that was a mistake...",G,Preposition_Missing,PREP,"{'G': 2.431640625, 'PREP': 3.494140625, 'DET': -4.29296875, 'SVA': -4.0546875}",PREP,"{'G': 3.39453125, 'PREP': 4.796875, 'DET': -5.03515625, 'SVA': -4.31640625}",G,"{'G': 5.5078125, 'PREP': 1.0146484375, 'DET': -6.8046875, 'SVA': -4.39453125}"
"But it was a big mistake because she told her mother about it and I don't know how but now my mother knows about it, and she is very worried about me and my future.",G,Preposition_Missing,PREP,"{'G': 2.728515625, 'PREP': 3.3125, 'DET': -4.6015625, 'SVA': -4.0703125}",PREP,"{'G': 3.7421875, 'PREP': 4.6953125, 'DET': -5.19921875, 'SVA': -4.59375}",G,"{'G': 5.2734375, 'PREP': 1.2294921875, 'DET': -6.74609375, 'SVA': -4.39453125}"
"Regarding the accommodation at camp, I prefer the log cabins, because a few years go, I went camping with some friends and every night it rained and in the tent it was impossible to sleep because the ground was so wet. So for this reason, I choose the log cabins.",G,Preposition_Unnecessary,PREP,"{'G': 2.5546875, 'PREP': 3.419921875, 'DET': -4.37109375, 'SVA': -4.11328125}",PREP,"{'G': 3.408203125, 'PREP': 4.79296875, 'DET': -5.03515625, 'SVA': -4.328125}",G,"{'G': 4.65234375, 'PREP': 1.7021484375, 'DET': -6.56640625, 'SVA': -4.3359375}"
That's why all his friends were angry with him and left him alone.,G,Preposition_Replacing,PREP,"{'G': 2.63671875, 'PREP': 3.333984375, 'DET': -4.1875, 'SVA': -4.2734375}",PREP,"{'G': 3.900390625, 'PREP': 4.60546875, 'DET': -5.2109375, 'SVA': -4.7890625}",G,"{'G': 6.30859375, 'PREP': -0.07183837890625, 'DET': -6.7109375, 'SVA': -4.09765625}"
Thank you for organising the programme for the trip to London.,G,Preposition_Replacing,PREP,"{'G': 2.876953125, 'PREP': 3.193359375, 'DET': -4.83984375, 'SVA': -4.015625}",PREP,"{'G': 3.703125, 'PREP': 4.6796875, 'DET': -5.37890625, 'SVA': -4.46875}",G,"{'G': 5.0546875, 'PREP': 1.337890625, 'DET': -6.6640625, 'SVA': -4.25390625}"
"Last month, Alice and her friends suggested to me that I help at a pop concert.",G,Preposition_Missing,PREP,"{'G': 2.80859375, 'PREP': 3.236328125, 'DET': -4.5078125, 'SVA': -4.19921875}",PREP,"{'G': 3.80078125, 'PREP': 4.6640625, 'DET': -5.33984375, 'SVA': -4.578125}",G,"{'G': 5.171875, 'PREP': 1.333984375, 'DET': -6.72265625, 'SVA': -4.37109375}"
I'm writing this letter to you because I had a very disappointing evening to your theatre,PREP,Preposition_Replacing,G,"{'G': 3.4609375, 'PREP': 2.458984375, 'DET': -4.8828125, 'SVA': -4.16796875}",G,"{'G': 5.56640625, 'PREP': 2.0078125, 'DET': -5.9765625, 'SVA': -4.1640625}",PREP,"{'G': 2.568359375, 'PREP': 4.734375, 'DET': -6.75390625, 'SVA': -5.59765625}"
She told me that she knew that last Saturday I went to a party without asking her and that she had to punish me for that.,G,Preposition_Replacing,PREP,"{'G': 2.68359375, 'PREP': 3.32421875, 'DET': -4.453125, 'SVA': -4.15234375}",PREP,"{'G': 3.615234375, 'PREP': 4.73046875, 'DET': -5.16796875, 'SVA': -4.49609375}",G,"{'G': 5.53125, 'PREP': 0.9931640625, 'DET': -6.7421875, 'SVA': -4.4375}"
"It seemed to be the most interesting lesson, because students always make some mistakes while they are practising with their partner, in spite of having been told by the teacher ten times.",G,Preposition_Replacing,PREP,"{'G': 2.771484375, 'PREP': 3.267578125, 'DET': -4.5703125, 'SVA': -4.1328125}",PREP,"{'G': 3.771484375, 'PREP': 4.671875, 'DET': -5.24609375, 'SVA': -4.59765625}",G,"{'G': 4.671875, 'PREP': 1.77734375, 'DET': -6.58203125, 'SVA': -4.4296875}"
"Now, my life is the best that could be imagined.",G,Preposition_Unnecessary,PREP,"{'G': 2.5234375, 'PREP': 3.455078125, 'DET': -4.50390625, 'SVA': -3.98828125}",PREP,"{'G': 4.07421875, 'PREP': 4.484375, 'DET': -5.30078125, 'SVA': -4.84765625}",G,"{'G': 5.125, 'PREP': 1.3515625, 'DET': -6.671875, 'SVA': -4.39453125}"
I would be pleased to help you with all your questions and I will provide you with the information which you need as far as I can.,G,Preposition_Missing,PREP,"{'G': 2.44921875, 'PREP': 3.46875, 'DET': -4.26171875, 'SVA': -4.09375}",PREP,"{'G': 3.38671875, 'PREP': 4.796875, 'DET': -5.046875, 'SVA': -4.296875}",G,"{'G': 4.6484375, 'PREP': 1.7314453125, 'DET': -6.54296875, 'SVA': -4.37890625}"
"In the last one hundred years science and technology has taken a big step, if we look back.",G,Preposition_Replacing,PREP,"{'G': 2.458984375, 'PREP': 3.494140625, 'DET': -4.47265625, 'SVA': -3.970703125}",PREP,"{'G': 3.57421875, 'PREP': 4.7578125, 'DET': -5.234375, 'SVA': -4.4296875}",G,"{'G': 4.5078125, 'PREP': 1.953125, 'DET': -6.55859375, 'SVA': -4.5}"
I am writing to complain about your musical show. I am not really satisfied with it.,G,Preposition_Replacing,PREP,"{'G': 2.712890625, 'PREP': 3.337890625, 'DET': -4.53125, 'SVA': -4.1171875}",PREP,"{'G': 3.451171875, 'PREP': 4.765625, 'DET': -5.11328125, 'SVA': -4.34765625}",G,"{'G': 6.20703125, 'PREP': 0.107421875, 'DET': -6.7578125, 'SVA': -4.12890625}"
It was boring that nothing happened for such a long time on the stage.,G,Preposition_Missing,PREP,"{'G': 2.361328125, 'PREP': 3.51953125, 'DET': -4.17578125, 'SVA': -4.08984375}",PREP,"{'G': 3.3125, 'PREP': 4.8046875, 'DET': -4.9921875, 'SVA': -4.25390625}",G,"{'G': 4.23046875, 'PREP': 2.2734375, 'DET': -6.5703125, 'SVA': -4.6015625}"
"On the other hand, some companies offer special services, such as sending your order by post or taking it on the telephone.",G,Preposition_Replacing,PREP,"{'G': 2.421875, 'PREP': 3.49609375, 'DET': -4.328125, 'SVA': -4.02734375}",PREP,"{'G': 3.236328125, 'PREP': 4.80078125, 'DET': -4.95703125, 'SVA': -4.19140625}",G,"{'G': 3.732421875, 'PREP': 3.263671875, 'DET': -6.72265625, 'SVA': -5.1796875}"
To our surprise the restaurant was closed because a lack of staff to keep it open.,PREP,Preposition_Missing,G,"{'G': 3.853515625, 'PREP': 1.83984375, 'DET': -4.96875, 'SVA': -4.1171875}",G,"{'G': 4.55859375, 'PREP': 4.02734375, 'DET': -5.73046875, 'SVA': -4.84765625}",PREP,"{'G': 2.41796875, 'PREP': 4.8515625, 'DET': -6.67578125, 'SVA': -5.59375}"
I'm looking forward of receiving a letter from you.,PREP,Preposition_Replacing,G,"{'G': 3.568359375, 'PREP': 2.33203125, 'DET': -5.15234375, 'SVA': -3.998046875}",G,"{'G': 4.89453125, 'PREP': 2.822265625, 'DET': -6.13671875, 'SVA': -3.97265625}",PREP,"{'G': 0.56787109375, 'PREP': 5.65234375, 'DET': -5.06640625, 'SVA': -4.9453125}"
I have just received your letter and I am really looking forward to going on this trip.,G,Preposition_Replacing,PREP,"{'G': 2.755859375, 'PREP': 3.298828125, 'DET': -4.60546875, 'SVA': -4.09765625}",PREP,"{'G': 3.90234375, 'PREP': 4.5390625, 'DET': -5.24609375, 'SVA': -4.73046875}",G,"{'G': 5.734375, 'PREP': 0.71875, 'DET': -6.74609375, 'SVA': -4.328125}"
I am writing to you about an incident that occurred at the musical which was put on at your theatre during my week's holiday in London.,G,Preposition_Replacing,PREP,"{'G': 2.626953125, 'PREP': 3.400390625, 'DET': -4.55859375, 'SVA': -4.046875}",PREP,"{'G': 3.669921875, 'PREP': 4.71875, 'DET': -5.2734375, 'SVA': -4.49609375}",G,"{'G': 5.41796875, 'PREP': 1.044921875, 'DET': -6.73828125, 'SVA': -4.30859375}"
The other reason I mentioned earlier is a request from the whole class.,G,Preposition_Unnecessary,PREP,"{'G': 2.60546875, 'PREP': 3.416015625, 'DET': -4.5234375, 'SVA': -4.0703125}",PREP,"{'G': 3.763671875, 'PREP': 4.671875, 'DET': -5.41015625, 'SVA': -4.51171875}",G,"{'G': 4.4765625, 'PREP': 1.916015625, 'DET': -6.58984375, 'SVA': -4.3828125}"
I must say that being at a concert is very nice.,G,Preposition_Replacing,PREP,"{'G': 2.98828125, 'PREP': 3.052734375, 'DET': -4.65234375, 'SVA': -4.1953125}",PREP,"{'G': 3.359375, 'PREP': 4.79296875, 'DET': -5.0546875, 'SVA': -4.29296875}",G,"{'G': 4.734375, 'PREP': 1.671875, 'DET': -6.59765625, 'SVA': -4.3515625}"
I have recently been on a holiday to London.,G,Preposition_Replacing,PREP,"{'G': 2.751953125, 'PREP': 3.23046875, 'DET': -4.37890625, 'SVA': -4.22265625}",PREP,"{'G': 3.146484375, 'PREP': 4.8046875, 'DET': -4.98828125, 'SVA': -4.05859375}",G,"{'G': 5.390625, 'PREP': 0.9912109375, 'DET': -6.65234375, 'SVA': -4.2734375}"
"If you chose the post, you would be thoroughly exhausted at the end of the concert.",G,Preposition_Replacing,PREP,"{'G': 2.73828125, 'PREP': 3.3046875, 'DET': -4.640625, 'SVA': -4.06640625}",PREP,"{'G': 3.708984375, 'PREP': 4.703125, 'DET': -5.26171875, 'SVA': -4.53125}",G,"{'G': 4.7109375, 'PREP': 1.666015625, 'DET': -6.5625, 'SVA': -4.34375}"
"To finish this letter with, I would like to give you a good idea for next year.",PREP,Preposition_Unnecessary,G,"{'G': 3.109375, 'PREP': 2.9453125, 'DET': -4.796875, 'SVA': -4.1640625}",G,"{'G': 4.66015625, 'PREP': 3.818359375, 'DET': -5.73046875, 'SVA': -4.78125}",PREP,"{'G': 2.39453125, 'PREP': 4.86328125, 'DET': -6.62109375, 'SVA': -5.59375}"
We are very interested in going to this show.,G,Preposition_Missing,PREP,"{'G': 2.134765625, 'PREP': 3.623046875, 'DET': -4.00390625, 'SVA': -3.9765625}",PREP,"{'G': 3.298828125, 'PREP': 4.796875, 'DET': -5.0078125, 'SVA': -4.234375}",G,"{'G': 6.23828125, 'PREP': 0.0032672882080078125, 'DET': -6.65234375, 'SVA': -4.12890625}"
The child hunts.,G,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.376953125, 'PREP': -1.833984375, 'DET': -1.990234375, 'SVA': 6.1328125}",SVA,"{'G': -0.654296875, 'PREP': -3.453125, 'DET': -4.2890625, 'SVA': 7.1796875}",G,"{'G': 7.078125, 'PREP': -2.708984375, 'DET': -4.87890625, 'SVA': -2.73828125}"
