text,labels,UID,v20_l4_e9_preds,v20_l4_e9_probs,BB_RoBERTa_preds,BB_RoBERTa_probs,O_RoBERTa_preds,O_RoBERTa_probs
This was the reason why we were horrible trouble with the police.,PREP,Preposition_Missing,PREP,"{'G': 2.6015625, 'PREP': 3.3828125, 'DET': -4.6484375, 'SVA': -3.91796875}",PREP,"{'G': 3.8828125, 'PREP': 4.57421875, 'DET': -5.3203125, 'SVA': -4.66796875}",G,"{'G': 3.646484375, 'PREP': 3.24609375, 'DET': -6.6640625, 'SVA': -5.0078125}"
"Third, I love playing basketball. I am a great player and I play with my University and I like to be playing all the time so I will not miss this activity.",PREP,Preposition_Replacing,PREP,"{'G': 2.603515625, 'PREP': 3.4140625, 'DET': -4.56640625, 'SVA': -4.01171875}",PREP,"{'G': 3.65625, 'PREP': 4.72265625, 'DET': -5.265625, 'SVA': -4.49609375}",G,"{'G': 4.74609375, 'PREP': 1.662109375, 'DET': -6.5703125, 'SVA': -4.3984375}"
I would prefer to stay in a tent since I have never had the exciting experience sleeping close to nature.,PREP,Preposition_Missing,PREP,"{'G': 2.873046875, 'PREP': 3.1875, 'DET': -4.6171875, 'SVA': -4.16796875}",PREP,"{'G': 4.10546875, 'PREP': 4.4765625, 'DET': -5.46484375, 'SVA': -4.7421875}",G,"{'G': 5.11328125, 'PREP': 1.3037109375, 'DET': -6.66015625, 'SVA': -4.33984375}"
The reason for this is that I have difficulty in sleeping in tents.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.521484375, 'PREP': 3.431640625, 'DET': -4.3828125, 'SVA': -4.09375}",PREP,"{'G': 3.345703125, 'PREP': 4.80078125, 'DET': -4.98828125, 'SVA': -4.30078125}",G,"{'G': 4.94140625, 'PREP': 1.4755859375, 'DET': -6.58203125, 'SVA': -4.39453125}"
Thank you for asking me to choose the list of activities.,PREP,Preposition_Missing,PREP,"{'G': 2.533203125, 'PREP': 3.408203125, 'DET': -4.41015625, 'SVA': -4.0625}",PREP,"{'G': 3.298828125, 'PREP': 4.8125, 'DET': -5.05859375, 'SVA': -4.1875}",G,"{'G': 5.37109375, 'PREP': 1.046875, 'DET': -6.765625, 'SVA': -4.19140625}"
"To give examples : we are healthy we buy clothes and Records, we enjoy ourselves ; if we are sick, or our relatives are, we buy medicines and we do not enjoy ourselves because it is an obligation.",PREP,Preposition_Missing,PREP,"{'G': 2.791015625, 'PREP': 3.208984375, 'DET': -4.41796875, 'SVA': -4.234375}",PREP,"{'G': 3.509765625, 'PREP': 4.77734375, 'DET': -5.078125, 'SVA': -4.42578125}",G,"{'G': 4.5234375, 'PREP': 1.91015625, 'DET': -6.59375, 'SVA': -4.421875}"
I am writing to you about an incident that occurred at the musical which was put on by your theatre during my week's holiday in London.,PREP,Preposition_Replacing,PREP,"{'G': 2.607421875, 'PREP': 3.4140625, 'DET': -4.546875, 'SVA': -4.0390625}",PREP,"{'G': 3.64453125, 'PREP': 4.7265625, 'DET': -5.25, 'SVA': -4.48046875}",G,"{'G': 4.8828125, 'PREP': 1.5107421875, 'DET': -6.60546875, 'SVA': -4.32421875}"
"I am very sorry to say it was definitely not a perfect evening out, and I am therefore asking you for a refund of the amount I paid, or part of it.",PREP,Preposition_Replacing,PREP,"{'G': 2.51953125, 'PREP': 3.458984375, 'DET': -4.484375, 'SVA': -4.0078125}",PREP,"{'G': 3.443359375, 'PREP': 4.7890625, 'DET': -5.0625, 'SVA': -4.36328125}",G,"{'G': 4.82421875, 'PREP': 1.556640625, 'DET': -6.59765625, 'SVA': -4.34375}"
"Further to the unpleasant event that took place last week, it is in my right to complain about the musical show I saw when I was in London.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.53125, 'PREP': 3.45703125, 'DET': -4.46875, 'SVA': -4.03125}",PREP,"{'G': 3.619140625, 'PREP': 4.734375, 'DET': -5.16796875, 'SVA': -4.50390625}",G,"{'G': 4.30078125, 'PREP': 2.173828125, 'DET': -6.54296875, 'SVA': -4.5703125}"
In spite of this I am very happy because I know that Alice is preparing many activities for us to do together so we have the best week in our lives.,PREP,Preposition_Replacing,PREP,"{'G': 2.48828125, 'PREP': 3.48046875, 'DET': -4.4375, 'SVA': -4.015625}",PREP,"{'G': 3.447265625, 'PREP': 4.7890625, 'DET': -5.0625, 'SVA': -4.35546875}",G,"{'G': 5.2421875, 'PREP': 1.271484375, 'DET': -6.734375, 'SVA': -4.39453125}"
Do you think we're living like olden times?,PREP,Preposition_Missing,PREP,"{'G': 2.6640625, 'PREP': 3.26171875, 'DET': -4.10546875, 'SVA': -4.328125}",PREP,"{'G': 3.498046875, 'PREP': 4.78125, 'DET': -5.06640625, 'SVA': -4.4453125}",G,"{'G': 6.28125, 'PREP': -0.304931640625, 'DET': -6.67578125, 'SVA': -3.703125}"
But I think it's not only our fault but evidence of how much they have integrated themselves in our life.,PREP,Preposition_Replacing,PREP,"{'G': 2.46875, 'PREP': 3.482421875, 'DET': -4.328125, 'SVA': -4.07421875}",PREP,"{'G': 3.677734375, 'PREP': 4.71484375, 'DET': -5.0703125, 'SVA': -4.6328125}",G,"{'G': 4.453125, 'PREP': 1.919921875, 'DET': -6.5078125, 'SVA': -4.41796875}"
"In August I'll be working, so that it will be impossible for me to enjoy my prize during that month.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.5703125, 'PREP': 3.423828125, 'DET': -4.5078125, 'SVA': -4.0390625}",PREP,"{'G': 3.388671875, 'PREP': 4.796875, 'DET': -5.02734375, 'SVA': -4.3125}",G,"{'G': 5.7734375, 'PREP': 0.6328125, 'DET': -6.73046875, 'SVA': -4.26953125}"
I'm looking forward to joining you in July and hoping for this trip is an amazing experience.,PREP,Preposition_Replacing,PREP,"{'G': 2.796875, 'PREP': 3.240234375, 'DET': -4.53125, 'SVA': -4.17578125}",PREP,"{'G': 4.09765625, 'PREP': 4.453125, 'DET': -5.265625, 'SVA': -4.890625}",G,"{'G': 6.03515625, 'PREP': 0.274658203125, 'DET': -6.6796875, 'SVA': -4.19921875}"
"I don't know what the weather is like, and you are paid for travel costs, but I am wondering that it includes two activities.",PREP,Preposition_Replacing,PREP,"{'G': 2.51953125, 'PREP': 3.419921875, 'DET': -4.1875, 'SVA': -4.21484375}",PREP,"{'G': 3.462890625, 'PREP': 4.78125, 'DET': -5.04296875, 'SVA': -4.39453125}",G,"{'G': 5.3046875, 'PREP': 1.162109375, 'DET': -6.71875, 'SVA': -4.375}"
"The place where we worked was a football pitch ; we spent 3 days on setting up the stage, the equipment, and the lights.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.509765625, 'PREP': 3.46484375, 'DET': -4.4609375, 'SVA': -4.01171875}",PREP,"{'G': 3.34375, 'PREP': 4.8046875, 'DET': -5.0, 'SVA': -4.2890625}",G,"{'G': 4.57421875, 'PREP': 1.841796875, 'DET': -6.5625, 'SVA': -4.4296875}"
"I am so grateful and I can't believe I am so lucky to receive your letter in which you said that I have won the first prize in your competition, for two weeks camping in California in the U.S.A.",PREP,Preposition_Replacing,PREP,"{'G': 2.517578125, 'PREP': 3.45703125, 'DET': -4.4140625, 'SVA': -4.046875}",PREP,"{'G': 3.419921875, 'PREP': 4.7890625, 'DET': -5.0546875, 'SVA': -4.3359375}",G,"{'G': 5.3671875, 'PREP': 1.162109375, 'DET': -6.79296875, 'SVA': -4.37890625}"
I would be very grateful for you could give me more details as soon as possible.,PREP,Preposition_Replacing,PREP,"{'G': 2.44140625, 'PREP': 3.427734375, 'DET': -4.01953125, 'SVA': -4.25}",PREP,"{'G': 3.599609375, 'PREP': 4.74609375, 'DET': -5.0859375, 'SVA': -4.53515625}",G,"{'G': 4.98828125, 'PREP': 1.42578125, 'DET': -6.6015625, 'SVA': -4.3828125}"
